"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76"
-758.71906 -723.07513 1146.7302 -127.38488 3924.8584 -574.1936 317.70636 383.4196 868.1288 -672.8823 -927.69946 1024.0398 436.11255 697.607 646.75214 -221.30109 855.631 1067.4845 1431.2875 1009.91644 -92.7492 1143.3052 1839.4266 955.2836 5553.9893 573.2908 -491.10214 1884 1375.3599 -482.2736 2149.2651 2705.431 9039.643 676.85614 -1140.6825 -1638.9192 2450.9463 -65.88464 3753.1265 -36.350033 -119.15559 3371.7197 -788.74866 -529.90796 1573.0698 135.18524 505.31683 53.510933 88.57057 182.7579 -131.8132 226.80525 -58.045242 264.53455 123.35717 139.58449 -127.23145 875.5582 -59.051258 1633.6262 417.16632 3992.9954 1222.7953 -492.9222 1068.417 3076.3628 1688.8002 2984.1465 7532.5146 1081.2081 -413.37643 433.93137 16.648207 104.47482 -13.130516 1484.688
303.4876 4.3168664 2337.6914 10.615406 419.1399 917.5839 1327.3065 904.4769 1314.3282 174.6906 52.843643 648.91144 3174.7698 3559.5544 6094.3633 225.7271 402.1978 903.6761 274.29364 65.00959 753.77124 208.97498 3142.7275 521.0638 784.54285 1464.3484 -12.81136 814 96.179016 -291.6073 2560.6138 5355.067 3807.811 271.1164 768.61444 372.27527 938.6229 486.12183 1671.4865 2887.0737 1198.1755 993.81934 1376.2303 929.99915 2706.9185 411.18842 1411.1897 7060.0986 5455.3936 2501.452 2567.527 4318.842 2332.6934 3278.514 1599.7579 1076.3273 988.03174 972.46466 1302.0082 2325.7888 252.20322 1371.9669 483.91473 1071.9573 2537.83 5781.956 3812.5942 1377.8713 2587.58 2423.665 4060.9314 888.04553 7368.496 3860.497 5067.369 603.8237
4775.81 114.39696 0 491.84717 22.381256 73.18154 437.72876 173.03036 110.14967 789.3427 581.28 70.336555 493.32532 1548.4141 616.6318 21.023602 -138.33556 576.0594 -17.508104 51.40293 158.99863 271.06174 2740.0728 4934.781 245.56828 350.52634 76.868164 301 128.2387 89.72532 1550.3716 4561.54 190.02974 678.7259 1405.0468 1080.5062 401.76572 679.0273 26.461527 186.15622 98.56079 938.73737 1871.2382 729.95355 508.87747 360.49396 400.55603 1688.9388 105.17755 1447.7736 1340.7748 1052.5525 679.8549 475.18243 222.43143 239.91084 687.1824 578.8885 455.12677 130.46959 237.92757 13308.079 905.3889 884.88446 1722.2446 2136.4504 2277.3215 747.27795 2442.9512 2710.78 177.16133 113.52855 259.71204 200.8351 332.30307 271.51343
-988.0513 -224.47705 699.50543 -268.92365 -26.450575 -658.63385 -42.360847 21.628796 -143.75465 -938.1532 -1045.1298 139.91681 1651.6144 -298.97443 455.98956 -52.005753 143.45909 38.22195 -20.42612 -142.11398 54.47175 6.0572457 -254.60356 -1910.5673 -170.62212 -841.9184 -119.57269 4632 -330.21463 -740.2339 -365.08752 -504.6335 5887.715 -239.33034 -1194.5345 -458.53418 748.5591 4321.083 352.82037 2415.6248 6149.752 106.64806 -636.43854 -70.22877 808.78625 -28.16359 -97.36592 2973.2012 2560.2432 353.48236 1066.6357 450.67453 805.37775 1863.9888 300.13672 125.407936 1874.0133 226.11504 2812.8562 7.350399 710.61035 48.590496 -148.29645 -415.71753 -40.779274 -186.5655 -505.36066 -436.94656 113.145134 6800.747 5716.406 278.77567 1801.3359 3451.7266 3058.4001 -24.180586
851.4132 589.25226 625.78705 435.23166 5017.4707 422.2012 3897.198 698.02026 358.4532 828.16284 686.96735 908.32477 1062.2147 338.05606 3123.3193 4000.017 1962.3154 442.28256 231.98238 517.05304 2309.8967 5428.8066 142.4434 720.29407 94.08135 907.4373 322.41925 680 580.2801 3981.561 115.02757 238.05807 3268.9927 643.20026 1977.8358 1080.5062 3019.3833 7839.0854 3376.0498 654.3006 1779.9785 266.03418 924.7398 538.42053 226.38275 214.04329 119.55057 856.1749 1821.2324 1092.0349 1825.9768 2301.0825 841.65607 980.9823 715.8601 517.9893 7810.8184 773.55145 828.1579 586.8069 1552.8739 200.0785 314.80475 555.27985 154.96123 1365.7854 895.57587 1117.193 175.129 3889.7625 273.61584 5748.329 6298.572 2115.869 1997.8585 255.62332
1362.9478 -682.0649 488.1794 909.3865 288.92166 501.0121 70.60141 190.72665 100.81496 1889.2465 2278.1482 21.932905 186.75116 235.4668 161.47887 225.7271 312.5359 -169.26863 423.11252 184.44582 133.97105 165.05995 108.79536 848.0058 143.51393 589.6705 708.89526 72 243.6535 1699.1732 15.003596 -195.90196 644.65784 474.92114 -587.476 258.7767 -27.486155 45.110207 271.23065 216.99867 258.17044 49.222183 1697.1694 408.60376 289.26685 501.31192 314.2824 15009.816 2751.2234 38.356598 182.75941 237.08122 144.38754 14.696363 230.20197 44.710655 250.48692 -42.502827 76.33456 211.32397 20.62039 677.4087 1878.4218 127.68467 -96.51095 133.03616 625.30383 1184.2245 261.70963 53.284416 287.39505 145.06425 385.1285 333.71085 221.19868 280.49478
-4188.404 -4269.381 -145.79855 -1153.5409 -592.08594 -1542.4417 -374.18747 -418.81216 -425.66315 -5434.819 -3176.49 -180.75739 -6.476919 -110.405594 -349.73145 -680.5008 -922.237 -354.9181 -268.4576 -764.9966 -793.5209 -776.84174 -937.65894 -3111.0574 -438.5148 -2276.7832 -1315.2997 -114 -844.77234 -1805.722 -355.0851 -774.92865 -655.88324 -3416.0667 -11230.583 -6778.134 -455.5684 -647.56885 -659.33307 -273.176 -2038.1489 -1562.2184 -3410.658 -1308.8088 -275.72256 -495.6792 -560.77844 137.12177 -902.3127 -764.1236 -1041.5669 -753.8155 -712.5054 -666.23517 -200.09116 -190.83817 -512.9018 -308.57053 -626.5195 343.01865 -342.6157 -285.82645 -767.4992 -2319.1099 -636.1567 -608.5027 -3729.4336 -4078.9956 -817.5966 -1194.5022 -1917.2793 -811.09845 -509.43512 -589.31915 -570.6724 125.739044
-236.88513 198.57585 144.16037 -35.38469 0 15362.494 -303.58606 -13.76378 -52.27442 -239.39082 546.05096 23.445518 -37.78203 14.65561 -43.50726 175.93436 -89.661934 -125.5864 93.37656 74.080696 48.582912 -59.058147 -52.715275 -168.57947 -6.378397 167.0733 181.49428 38 48.089508 -145.80365 -90.021576 -85.552124 -49.71242 44.87444 611.95416 49.939365 34.503895 -25.522879 -66.15382 16.522741 61.048847 30.470877 54.396458 -59.588047 -5.8046856 22.530872 28.347042 43.477634 143.92719 -125.59905 -142.32591 -62.389793 -150.91763 148.18834 -67.02082 -22.90058 11.927949 -75.65503 -142.58719 -15.313332 -87.240105 -111.47231 143.09308 -41.571754 65.24683 -59.826912 674.8804 647.9719 49.19354 103.46489 84.643745 -49.195705 -53.27426 -46.65866 13.130516 55.96078
5290.4346 3850.6448 851.8567 1521.5416 1540.2373 1908.3494 727.1945 1748 1066.0248 5395.9985 5008.403 1641.1863 898.13275 1391.3059 1193.1029 2249.5254 2351.7043 1231.2928 3409.7034 2521.7673 1503.1259 2029.1774 2775.9639 3902.8699 2281.8716 3590.438 3226.3276 1216 1572.5269 2590.8186 1970.4723 1482.9034 911.6617 3765.7134 12013.884 7045.99 1200.6187 985.3019 1018.7688 749.03094 1960.1829 2574.789 2670.866 1808.9229 1843.9552 630.86444 1504.8582 1083.5964 603.387 1402.6482 1490.3788 1172.9281 1618.7367 1747.6426 2664.3206 1245.3553 2748.7295 2200.7964 1463.319 1672.8284 1598.8733 2792.5244 3252.1152 1855.8818 1658.357 1977.4369 5442.2227 5280.5986 4576.967 3691.1099 1494.0605 1541.4655 701.44446 345.8827 325.2328 1838.4154
158.95335 -248.21982 2558.8464 -339.693 1694.8715 292.72617 1073.1415 2013.4443 1067.8917 -491.72168 -35.229095 791.09717 2530.3164 4572.4526 2788.648 493.5014 699.3631 2017.5729 850.60205 -182.93396 378.35782 858.61456 1517.527 234.98955 1039.6787 271.9036 -104.62611 1511 -91.37006 375.72476 2620.6282 2188.3984 3214.4692 -162.66985 -1522.542 -1026.027 1511.7385 606.6135 1215.0251 2562.1265 490.59738 161.73004 -1501.3423 -206.43002 3567.9468 574.53723 1207.8304 5996.569 2551.9397 3382.1494 2349.9949 3280.235 2532.2239 1479.434 2153.4082 1113.4044 1204.0602 1177.3282 1371.1414 3052.2532 702.67944 1051.8413 49.43215 133.62349 1947.8899 2605.6194 390.21518 -215.99063 2393.7576 1565.4238 4047.152 1831.594 10276.383 3480.1274 4533.058 497.42917
1005.90356 636.7378 604.4906 626.30896 427.27853 613.59906 317.70636 1966.2543 608.6236 2018.647 933.571 294.95975 189.98962 217.88007 407.46222 393.91592 1017.02246 390.4099 342.86703 356.7968 509.38446 513.35156 132.34898 796.9211 274.27106 737.0881 681.1373 161 376.70114 970.155 155.03716 -48.355545 13096.016 777.8236 2668.12 1153.1454 405.8594 376.90762 436.6152 1038.7297 499.4237 121.88351 1120.567 508.62653 1452.1389 749.1515 215.684 367.88766 3570.5012 337.68848 538.5742 1103.9324 708.152 394.35242 452.6334 1649.9323 310.12668 539.7859 125.30389 121.281586 131.65326 14.291323 390.25385 2550.7239 6719.065 196.79906 1242.6115 1005.47363 146.59674 316.08524 318.8904 1742.0326 84.350914 4034.9597 3713.916 276.34955
305.5475 15.109033 5766.4146 145.07722 1513.7867 354.649 706.0141 699.9865 968.9437 -161.75055 504.95035 1202.5282 899.2122 1063.9973 3599.3892 188.10591 3345.671 1395.1012 1024.2241 1932.1455 1486.9315 3554.0889 1511.919 250.31496 1055.6248 327.5947 0 1213 2577.5977 358.90128 1695.4064 4183.3745 221.30046 439.39554 151.76463 1198.5448 2331.0598 3256.8381 346.205 1567.4574 2874.4446 5168.3296 -27.198229 898.07697 2549.2246 371.7594 373.44147 147.15506 69.19576 178.99745 69.545616 144.59752 587.70807 2146.8938 628.44165 852.774 1349.1835 932.512 397.51578 4472.718 674.1281 654.54254 189.92352 151.43996 2000.903 7209.143 6545.6997 464.25574 1599.7738 6919.732 9.842297 1744.5554 907.8822 4419.3867 3038.1995 4764.266
734.6872 1538.9629 -58.974693 1832.9269 476.11035 270.20877 70.60141 169.09787 78.41163 5111.3174 6118.1196 56.72303 618.5458 446.50757 1135.3722 514.525 33.303 1089.3256 191.13014 881.4091 2059.621 366.46338 822.134 9486.426 668.1371 3983.5518 4584.3315 -12 235.6386 571.9989 372.5893 1875.9473 297.47272 2501.75 7025.234 508.47354 338.0212 -7.122664 441.02545 46.263676 366.2931 1005.53894 3394.3389 3194.345 178.97781 -11.265436 847.9463 428.08746 -102.40972 188.77463 370.37085 214.3273 142.21085 1599.4542 1215.1167 1056.6982 565.9149 294.9696 1283.2847 389.57117 147.51509 142.91322 1521.99 1609.4207 545.08295 1242.1957 2781.0828 4573.043 1520.0803 866.51843 15.747674 152.63283 37.735935 28.400925 -3.030119 263.91382
-383.13596 84.178894 966.5297 336.15454 437.4518 146.36308 3812.476 587.91003 1129.5009 310.56107 223.1176 729.8363 3187.7236 6358.7764 6016.5522 816.60095 1204.0316 1288.6257 163.40897 63.49774 1470.7373 713.24066 1812.5082 1634.71 360.37943 1231.7561 108.89656 1703 -123.42973 297.21512 2358.0652 3190.226 2951.4746 -295.42337 749.03186 -340.49567 1748.0024 1501.695 2535.8962 2117.114 1106.2345 378.54205 -288.30124 344.7594 4076.8245 895.6022 267.44818 3287.578 3844.5164 1676.4089 1340.7748 1958.3055 1503.3718 1113.2495 1898.9233 1155.9341 2062.2097 875.5582 1266.0013 517.59064 475.85513 202.93678 293.9912 -112.837616 1207.0664 6141.705 604.5137 -126.615204 1064.5481 2134.4807 6799.058 900.65985 7697.021 2866.4646 4259.3374 267.3682
4527.2524 716.5998 566.8124 601.5397 598.18994 1570.5884 1419.0884 462.06973 377.12262 2917.98 4632.626 182.27 658.48676 1239.0829 1016.5639 324.2061 540.5334 1471.545 236.3594 798.2573 1267.5724 425.5215 2713.1543 5026.733 436.9202 4786.1587 593.593 417 771.0351 2607.642 1186.5344 5800.186 3268.1907 1937.08 6917.53 4785.099 836.2809 552.0065 1839.0762 1255.7284 1297.4719 1275.089 5510.3613 3370.981 1314.7614 1306.7906 711.141 8264.095 5427.7153 1834.3479 1657.7734 1592.0408 1469.9958 1750.092 682.8353 913.8422 811.7632 714.0475 800.79266 614.9834 410.8216 1886.4546 780.5077 2740.7664 1802.4438 1884.5477 4030.0913 3043.7302 1343.9674 1382.2909 1895.6262 399.8728 4713.662 2536.811 3143.2434 281.18567
400.9882 431.68665 1672.5879 1436.6184 917.6315 3726.6292 2725.2144 969.36334 950.2743 1268.1244 1233.0183 681.4327 3141.3057 4077.2883 2389.5527 875.2458 753.1602 3770.3223 1266.4196 249.45541 1211.6284 484.57965 4604.1743 6932.192 1894.3839 3800.0986 1052.6667 1010 609.1338 1558.9774 3499.5889 4038.308 1691.8259 2537.2756 4562.73 3209.7393 1316.4114 764.49927 1356.1532 2494.934 1608.6003 2055.6123 3671.761 3275.2144 2428.2935 1825.0006 3051.6206 8498.205 8010.101 1923.0945 1585.8019 1796.826 1746.4363 2279.1611 758.598 977.09143 748.14746 1106.7736 1372.5817 1552.7719 396.54596 4976.2383 2510.633 2200.3335 3865.875 2303.3362 2413.257 6219.0405 5554.934 2547.3057 4663.28 1262.6898 4122.096 2715.331 3092.7415 938.2067
168.22278 369.09207 111.396645 237.07741 118.01026 664.2632 77.66155 60.95388 106.41579 627.59216 904.21344 127.815895 -10.794865 118.22192 155.62213 336.37762 210.0651 169.26863 226.14635 55.938484 129.55443 207.46066 198.52348 454.6537 256.73047 822.2627 533.8067 51 177.93118 571.9989 123.77967 76.87292 663.09955 269.24664 514.0415 767.25024 381.2973 134.73706 12317.841 39.65458 9328.705 188.68504 505.88705 236.22404 164.4661 197.14513 107.22576 277.58795 166.06982 403.8724 355.00613 218.73128 165.42894 183.70454 167.0664 29.443604 239.88431 102.85684 229.00366 64.92853 164.96312 -77.17314 163.90662 103.92938 44.8572 73.996445 470.1773 563.56177 1776.8706 798.74896 127.94985 203.08997 96.5596 56.80185 153.52603 107.77632
76.558525 -105.76323 303.0644 -141.53876 42.72785 -208.28592 77.66155 129.77278 7.4677744 -64.700226 111.5588 462.85992 1890.1808 2520.1785 908.6324 38.727688 -76.85309 390.4099 68.57341 -1.511851 156.0542 145.3739 1271.8962 -306.50812 132.35173 -91.72652 -93.949974 69 16.029837 -173.8428 881.4613 660.85913 983.8248 -50.48374 -347.58997 -299.6362 241.52728 213.08636 829.12787 377.82004 130.1885 -53.91001 152.31009 -36.178455 272.82022 230.94144 608.84515 351.1655 96.87406 430.19556 195.69814 345.71286 515.87714 4.898788 597.3595 257.3589 221.99239 449.6799 154.10938 279.9277 65.03354 914.64465 291.38953 -195.98112 -46.216507 363.68466 -23.988638 427.01596 937.62885 100.878265 14885.489 479.34277 440.62253 113.6037 294.93158 198.28079
541.40265 -4.3168664 1407.2018 24.769281 366.23874 101.328285 8154.463 161.23285 237.10184 317.0311 287.70428 84.70639 1859.9552 4631.661 652.6089 372.8923 148.58263 1520.6876 221.76932 -42.331825 66.24943 54.515213 3211.1453 551.7146 133.94633 137.58978 55.515896 208 -11.220885 185.05847 2090.501 39.676346 819.4531 61.702354 141.97336 -31.779596 156.14474 1131.91 1294.4097 11717.929 2554.4897 58.59784 -135.99115 138.32939 349.2486 298.53406 61.624 224.07703 -5.5356607 134.62415 92.99705 169.55344 244.5156 106.54864 61.192924 43.62015 574.52954 237.16577 128.18443 250.52611 420.3387 120.047104 -28.618614 151.43996 186.22534 229.0741 364.62732 506.46082 160.37093 403.51306 84.643745 534.84564 386.2384 778.99677 1687.7764 13.126603
130.45848 170.51622 5329.019 389.23157 2451.765 1035.8003 1659.1332 1714.5737 1644.7773 2406.8481 1649.8959 4517.422 4632.0767 2713.242 3500.6611 1474.9717 1378.2319 499.61548 1587.4015 2544.445 2259.8416 4545.963 1871.953 536.3892 773.3806 1477.4521 149.46587 1219 3398.3252 2142.192 1764.1729 1564.7358 3325.9214 1159.2563 1057.4568 1134.9856 4879.67 4093.7512 1237.0764 2740.572 4527.912 2421.2627 1441.5061 2279.2427 1963.9187 1233.5653 2098.9136 1250.8181 1273.202 5025.4663 4611.8447 7617.427 6358.8564 2202.0051 3001.3672 4612.831 6011.0234 2774.5845 1235.7556 5433.17 5269.3027 431.59793 473.508 1728.1971 1018.1225 3436.1116 2194.161 1963.777 2183.2092 5353.7905 161.41367 2645.2153 5896.795 4493.4316 3111.9324 4083.0645
24.031826 0 1934.6976 -67.23091 2364.2744 917.5839 2089.8018 1905.3003 3672.278 1093.4337 352.29095 4693.6416 2166.5293 1585.7369 3721.5442 2255.058 1339.8054 1059.2941 2207.4802 1626.7516 2080.232 2057.9492 2201.7039 -240.09802 1113.0303 1369.3458 -121.707924 2548 3417.561 986.9785 1096.5128 1187.8105 2310.8257 1271.4424 -73.4345 513.0135 5030.5513 3720.4048 2937.2295 1825.2123 4068.9424 1503.6206 391.65448 1219.4268 2515.3638 1746.1426 2516.7244 1033.4299 1275.9698 4861.5107 4746.084 7050.781 6011.3105 1314.0999 3479.255 5580.108 5201.2485 3966.3638 1176.7043 4062.933 4108.216 1194.7545 1615.6509 2354.743 1425.9152 5300.1924 710.0637 471.70367 4247.37 7417.398 208.65668 2033.4225 2841.294 4159.721 2279.6597 2717.8977
875.7884 32.3765 751.92737 322.00067 195.32733 630.4871 1009.60016 351.9595 179.2266 1248.7142 364.03397 187.56415 832.28406 1857.0612 1777.1042 317.56705 409.88312 1632.6233 252.40851 81.63995 553.5508 243.80414 2015.5181 2191.533 318.91986 1303.8269 -29.893173 272 293.346 768.2731 1451.5979 2345.864 374.44678 471.1816 1478.4812 617.4321 1326.938 489.68314 1170.9226 1899.0138 823.7917 523.8647 1381.67 661.85297 1093.2158 1768.6735 1148.6714 9080.137 7686.265 4397.471 3030.895 5503.5137 3791.8057 624.59546 794.53674 1873.4856 418.80353 951.21326 404.71716 957.3895 361.6499 588.8025 653.0247 867.068 963.7501 1254.7908 943.5531 600.8015 1387.2577 1666.302 3582.596 652.15845 6995.5767 2914.1377 4543.1587 232.8245
3404.2795 725.2336 237.53697 888.1557 272.64438 1638.1406 162.38324 114.04275 291.2432 3720.2627 2131.36 68.067635 208.3409 510.11288 455.98956 257.81577 99.90901 1345.9586 141.52385 421.80643 1101.2126 334.66284 661.74493 2978.237 397.0552 5061.3384 1071.8838 114 538.6025 1917.8787 585.14026 1671.3661 796.20056 1127.4702 5879.6553 3014.5217 394.16315 403.6176 650.5125 357.99274 769.3626 1164.925 7343.522 3796.6099 445.0259 478.78104 157.75745 8538.338 6543.151 758.1069 917.03174 932.91095 428.80923 638.06714 216.60353 231.18681 278.31882 272.86813 388.87415 118.21892 188.75587 168.6376 476.10968 2758.5828 515.17816 989.5057 2689.926 1859.5056 285.3225 715.4597 1468.4706 230.84138 1158.7152 497.01617 1158.5155 101.55846
17.165588 211.52646 98.29116 226.462 844.3837 101.328285 324.76648 509.25986 940.9396 1112.8439 387.52005 90.75685 3.2384596 38.104584 168.1723 56.431774 -25.617695 92.82474 105.04863 37.796272 41.221863 57.543835 76.268906 51.084686 95.67596 91.72652 298.93173 392 221.21173 527.1362 122.52937 -14.87863 78.5777 196.32567 768.61444 304.17612 349.13266 48.07798 132.30763 37.45155 -30.15666 807.4782 805.06757 114.9198 236.05722 163.34883 3555.7048 190.6327 412.40674 479.83353 732.655 401.49667 568.8434 31.842121 91.303734 63.24922 53.013107 102.00678 36.006866 87.592255 47.585514 74.31487 156.10153 279.12463 104.6668 14474.177 113.54622 178.75087 2872.9026 44.489902 -120.07601 -6.307142 97.66948 71.00231 96.963806 51.124664
-6907.433 -1478.5267 884.6204 527.2319 822.0025 557.3056 910.7582 247.74803 1213.5133 -6715.883 -129.17334 1073.1997 841.99945 595.9948 1106.0884 1149.659 650.68945 1078.405 1318.9438 1331.9407 301.80295 542.1235 1958.3164 1517.2152 701.62366 55.6911 860.4964 749 2500.6543 487.8814 1494.1082 1376.2732 1037.5464 768.47473 -842.0489 -662.83154 1318.7506 1249.434 1144.461 1154.3889 1392.3551 986.7876 -5776.904 772.5165 1021.6247 782.9478 1799.4209 -153.84393 276.78305 1350.7539 1361.8003 1395.3293 1792.8724 454.36258 1163.6368 1453.6416 2067.5112 1622.7579 771.9872 1934.9926 1679.7687 -454.46405 1129.1344 -433.534 486.63266 1501.9703 497.36444 -4637.5923 1067.4998 1531.2804 96.454506 905.70557 1351.8344 1646.2393 1485.7684 1351.3492
615.2147 142.45659 1018.95166 67.23091 290.95633 219.54462 585.9917 171.06412 489.13922 679.35236 270.08972 140.67311 1136.6992 1790.9155 3482.2542 147.16522 312.5359 1253.1339 331.19498 192.00507 419.57968 265.0045 1074.4943 1164.7308 545.35297 1284.1713 96.085205 616 144.26852 207.4898 2050.4915 2079.2886 1680.6006 426.30716 1081.9349 585.6525 1193.601 328.82965 705.64075 3020.3572 773.0402 412.52878 2834.0554 1196.0172 2371.214 720.9879 862.736 12391.125 5261.6455 1880.2253 1777.4567 1769.6682 2072.9407 456.81198 1010.16895 1271.5275 1039.0569 1014.11743 470.9698 1726.7313 234.7552 660.2591 421.47412 1395.6232 788.3993 2852.012 853.99554 580.9403 1552.5481 743.91254 4427.065 848.9413 5913.443 1709.1271 1881.704 181.69983
228.30234 23.742765 1097.5846 169.8465 559.5314 112.58698 1510.8702 450.27222 330.449 -329.97113 493.20734 361.51477 1459.4657 4714.514 3119.136 147.16522 179.32387 1078.405 233.44139 21.165913 881.85345 502.7514 4195.9116 1358.8527 491.13657 1287.4473 -104.62611 799 25.647738 426.19525 2328.058 2882.7346 2276.348 231.85126 504.2502 394.97498 2525.2173 710.4857 1005.538 2791.242 603.8687 800.4465 446.05096 138.32939 1881.6857 1453.2412 1319.9861 10340.987 4868.614 3625.8267 3163.517 3384.463 4010.9263 1060.5876 1083.0177 1413.293 775.31665 1075.3215 1196.8682 1983.9952 372.7532 937.51074 444.88937 1131.3456 908.0185 4372.875 1770.3616 588.3883 3182.8218 2731.9905 5066.814 518.4471 4792.464 1910.9764 2401.8743 427.6509
192.25461 19.4259 4708.1465 251.2313 1625.693 2156.0408 677.77356 1755.865 3265.2844 142.34048 293.57578 4062.1252 2759.1675 2779.6807 2920.8433 1815.7754 1816.2946 4532.0312 3341.13 2006.2262 2080.232 2619.7588 3949.1592 2569.5596 1243.7874 543.8072 -213.52267 2741 2749.117 543.9597 2809.4233 2700.4712 1824.1251 1535.0797 1219.0127 1675.2386 2213.5127 2561.785 941.58936 1826.3137 1188.6138 4493.282 -48.95681 1183.2483 2439.9028 236.57416 6927.7705 217.38817 536.9591 3860.4788 4068.4187 4348.2017 5080.41 1692.5312 4743.9087 3781.8672 4297.375 4357.3896 2281.395 6233.751 3935.322 4707.5615 6675.9424 2565.571 2256.4531 2937.8164 6435.352 4121.2007 4880.983 4028.9229 3677.0818 3045.0881 1247.5056 1705.0697 879.74457 3607.7434
916.64246 936.76 4434.5693 385.6931 4413.177 2583.8713 5323.346 9139.149 5180.7686 2277.4478 1450.2644 4507.5903 4610.487 6211.0474 6203.9683 3961.2893 3973.3044 3093.2478 3679.6199 7940.241 3548.025 4353.6455 2329.5664 1644.9269 3420.4153 2486.4438 427.04535 3907 3523.358 1603.8401 3554.602 3306.7754 3896.8123 2370.8662 3965.463 3150.72 3066.1682 2894.7693 2103.6914 4363.1055 3034.0542 3138.5002 1757.0056 3294.3677 6850.4966 1605.3247 5083.98 959.85236 1732.6619 4231.2593 4640.957 5079.263 4758.259 1960.7399 4497.1943 4148.2764 3273.5593 4064.1204 2242.5076 4410.852 3689.4634 3164.0986 2578.2769 2785.3074 1877.2058 2776.4412 3628.6814 2125.1492 3614.7412 3255.5227 1454.6914 3805.7292 7196.465 6937.94 6228.9146 4282.036
2179.6865 451.11255 425.92834 1493.2339 433.3825 940.1013 1087.2617 353.92575 283.77542 4548.426 2266.405 173.95062 677.91754 1071.716 2259.0308 392.80942 261.30048 1416.9423 151.73691 486.816 1335.294 539.09485 1519.7701 4689.574 519.83936 3004.0435 866.90204 212 488.91 1093.5273 1015.24335 2303.7078 1007.8793 648.8096 3167.4746 1688.8585 652.64996 712.8599 1117.9995 1230.3936 945.8894 623.481 7327.2026 3422.0564 1229.626 935.0312 1121.5569 9257.392 7951.9766 1911.061 2348.3777 1501.025 1712.3347 560.9112 909.15204 525.62286 624.89197 512.5841 809.4343 520.65326 299.78873 1149.0223 1035.4735 4810.446 1386.4952 1087.1179 2763.4912 1124.6409 988.7901 658.554 2413.331 412.48706 1186.4622 696.837 1670.6056 211.4074
10.299354 -135.9813 3636.773 38.923157 4712.2715 934.472 1736.7947 2575.793 2072.3074 465.8416 -223.1176 3639.3496 3831.0977 4278.461 2899.0896 2395.5842 842.82214 1845.5741 1726.0073 3019.1663 2343.7576 9273.644 2035.7069 1323.0934 577.24493 419.32123 68.327255 1114 1288.7988 600.0381 658.90796 871.6397 2247.4824 1703.3589 357.38123 1439.1617 2772.5928 3760.173 432.20493 2257.0066 261.11255 2797.461 282.86157 753.36316 1061.29 242.20688 1029.1208 518.38715 1082.2217 2304.4043 2005.5016 2328.2402 2097.61 3416.9045 636.21216 840.77844 1532.7415 1727.3148 924.6563 8187.7324 1416.4622 1706.3839 145.69476 -157.37878 547.8016 1342.9568 1472.9025 436.94656 4254.2573 2729.9211 104.32834 3195.198 2597.1204 1403.8171 1371.6339 5093.122
-415.40726 -278.4379 191.66776 -230.00047 441.52115 -56.29349 261.22522 116.009 472.33673 -207.04071 0 223.11058 233.16908 286.27292 1112.7819 117.28957 1350.0525 529.64703 3275.4746 826.9825 122.19338 1053.9608 384.70935 -357.5928 318.91986 0 -123.84315 212 314.18478 -11.215665 390.0935 636.0614 95.41578 -183.23729 -871.4227 -72.63908 521.65216 392.3401 19.846146 251.14568 250.81514 608.24554 -163.18938 6.3844337 550.4777 5953.783 4412.279 896.3081 1602.5737 5306.748 2755.1387 2644.5933 6932.053 146.96364 47.594498 2535.4214 14.578604 2063.0872 53.29016 986.1786 309.30585 114.33058 2307.701 8940.896 38.060654 435.31952 0 -359.9844 152.49997 160.88791 45.274563 55.502846 -14.428446 103.46051 2.0200794 534.0455
141.10114 -28.059631 1140.1775 -106.15407 146.4955 123.84568 783.67566 304.7694 479.8045 329.97113 -135.04486 170.9254 2635.0266 3284.2244 2023.0876 107.331024 199.81802 1274.975 125.47475 13.606659 699.2995 340.72006 4323.774 704.9686 299.78467 357.07825 66.19203 770 65.72233 285.99945 2636.882 5143.0464 2113.5798 95.358185 -9.791266 381.35516 1502.9663 984.11475 1082.7175 2558.822 1037.0948 1030.15 1115.1274 661.85297 2193.2039 608.33356 1101.8372 7441.3643 3631.3936 2991.8147 2164.8096 2815.6147 3296.2444 1023.8467 1914.4644 895.30365 1856.784 1306.5369 712.9359 1186.4769 290.27164 1080.424 228.94891 1054.1409 1707.2922 4218.5845 1664.8115 791.96564 4794.4023 2345.549 4728.2393 338.0628 8182.0386 2558.1118 4712.845 788.97797
