"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
2816 3991 6374 3643 4829 3037 6775 6484 3790 1867 3832 4382 6375 8499 2021 2664 3235 5248 2983 8831 4828 9237 3437 4983 4449 4360 5130 4937 7744 3926 6342 5964 3007 2701 1221 3046 6055 4736 5001 4876 4740 4133 8070 5090 7266 4002 4440 6153 2951 7783 5892 7392 3694 4769 3322 4691 3069 10877 15513 6844
4511 3602 8206 6220 3952 6704 6435 7437 6441 2322 8531 6746 8141 12329 6065 109 7322 6533 9169 12586 5819 8017 7165 7352 7131 7831 6908 6800 8890 7256 8880 7977 5207 5366 2074 4363 7251 3814 7213 4604 6413 4128 9843 4588 8577 8740 6467 7763 5182 8083 7899 9408 4575 7788 3922 12141 5760 10266 9296 5352
1696 965 2502 407 3812 134 -77 627 1401 93 198 9932 87 -204 1650 87 738 2 329 193 275 92 106 154 61 4252 147 153 285 -75 2790 436 464 161 199 25 762 3898 120 62 2055 951 38 184 104 2129 110 657 515 11377 645 2048 109 23 -106 149 9930 139 1539 26
1909 28 1754 525 6545 269 728 6259 1572 400 490 2142 311 2191 76 309 3273 274 608 860 367 6114 3658 140 2343 3 5399 4306 1660 975 105 1030 66 279 86 684 709 1450 976 152 203 265 246 2016 1637 13967 247 1542 446 377 4339 3820 99 5542 224 1333 1865 622 807 756
3207 1317 4111 1781 4301 1983 1751 6655 1534 1063 1278 2370 1843 2888 1840 995 2137 736 196 5129 6115 3280 3978 3403 1776 4580 1054 4842 7317 1598 583 2555 1339 1965 2740 2283 -709 2707 4568 234 -551 2224 5005 12228 1223 3878 2652 11427 2367 2092 2549 3369 1239 2981 1269 3567 1799 1388 3758 1102
4502 5057 2571 2398 1671 1847 1054 3123 786 1207 1373 3949 -524 1162 6336 -72 1207 1398 -197 3106 7444 3324 2745 537 1400 3137 2812 8443 3332 -98 9652 460 1173 3260 1068 422 -105 880 4814 960 657 2063 4185 5229 1378 3209 1764 9221 243 1454 1340 3047 5797 4507 434 986 2001 689 2805 85
1823 3786 2928 1329 1620 2560 1642 2485 3478 3414 1726 5413 2504 13513 3903 1607 5027 2267 4292 3271 1252 7259 2286 1862 4246 2533 5979 2016 2817 1450 6037 5675 2966 2795 1103 2741 1365 1165 3349 1602 1581 1467 2454 1733 3806 6187 1607 2539 893 3784 5664 7441 1645 4298 1173 2686 3889 8850 8195 1363
93 70 -57 -233 -63 -8 -42 -40 -51 -55 -70 1315 -90 115 17 0 24 -2 -46 -102 -180 5 -107 -191 108 19 124 181 268 -303 -178 28 -157 -7 -78 -6 243 -452 133 -111 415 17837 -203 -96 -106 36 -5 67 -61 65 76 -27 -10 1661 -284 -41 13 870 -214 79
433 2004 1417 1323 2459 1387 2319 3717 847 2938 154 1105 3665 3940 3843 823 8000 1499 873 4001 3398 3175 2653 597 3346 2224 6375 5611 6445 341 4182 5145 1886 2254 1193 681 6394 1274 3680 1327 1847 3381 3995 1533 2472 4686 1267 6058 1529 3402 3258 2736 1596 7806 228 10442 576 8215 7296 901
5582 714 11467 3815 -6710 2187 2628 5068 3234 1553 3510 6762 2869 5228 1827 1256 4270 987 552 2425 2776 3937 2264 3955 1368 3550 1303 2660 3381 3466 3704 4123 3010 4418 1569 4005 857 -829 1852 -914 4266 2386 5032 2371 2613 2700 4586 5061 2563 3951 4243 4434 3253 3610 3254 2334 3509 4776 1030 -1287
1231 217 778 441 2529 1045 1283 1331 1817 157 414 2629 535 7463 2158 961 2814 1476 2072 3116 3641 2069 883 812 5363 2317 3611 2432 3272 455 2348 2969 1010 1898 137 767 3631 3454 2671 1564 2602 799 1699 748 2425 4992 961 3071 353 1496 4991 3275 895 3162 635 1414 1379 2621 16126 1921
-274 2931 6085 2616 38 4349 4266 -415 1764 1757 2402 5914 37 6612 2628 1493 7745 -479 -517 1593 -831 5993 535 893 957 1083 1155 830 -2987 -660 -683 2268 586 4657 2513 1927 -1672 2942 3656 1834 -178 3629 -889 1488 1408 5496 1271 -464 -1501 1906 2521 5897 3834 1694 5084 1168 3808 2683 2306 878
5793 2276 6811 8127 3641 5154 5611 6132 8331 8391 12012 7007 6111 5570 7283 9106 8154 2943 8177 2700 5130 6694 10361 4829 4764 7116 3863 5386 4560 5551 3662 10283 7330 6858 3898 3559 1820 3269 4838 7113 2515 4949 5117 7836 3988 8136 6862 4118 8818 4697 5146 7956 8899 5102 6488 12256 5261 6761 4741 4847
2416 3877 1679 1532 2090 1573 2461 2881 5665 897 3254 7376 2506 11098 7260 1210 7380 3986 5339 3751 1530 7357 2630 1597 5743 2698 8310 3041 3392 1196 3962 5869 1846 2753 1025 3103 2794 1022 4211 1801 2674 2397 4930 998 3967 5785 1192 3323 1298 4744 3708 5424 2018 5419 1363 2791 4635 6847 8965 2324
2620 2021 1342 1340 3164 3355 2688 2378 7977 2041 2629 5302 1172 12224 5133 5306 2252 5311 7522 3648 6234 2190 3739 2780 2469 6798 5851 4147 5623 2411 3967 7599 4266 4470 1980 3228 4298 3965 5871 6316 7613 2399 4079 3215 5509 6648 2468 5120 3852 1237 8678 7352 3308 5177 2500 8269 4773 6501 8511 3916
490 715 390 274 11908 514 834 1610 403 78 164 303 777 421 371 535 541 696 1432 1064 1370 123 734 882 326 1087 353 444 1797 -341 2028 159 164 584 1037 1153 8543 10756 581 5028 744 591 785 -3 930 447 1192 680 -44 442 1254 816 625 255 601 536 338 775 2552 2268
178 839 907 -443 -2293 450 1327 499 1514 79 880 505 -748 2829 1069 1473 64 2351 1479 2259 2001 632 1150 634 3381 -76 268 260 1967 3026 68 4376 1348 106 1663 321 12862 -930 1491 7418 1334 799 537 450 996 1178 1161 823 2017 2236 1701 4223 2490 84 633 2457 2778 -696 8172 151
202 667 1304 504 177 2476 475 4894 413 235 135 419 2232 1408 441 295 7082 597 417 2154 775 262 524 5262 216 7612 703 467 767 736 1008 467 449 4550 301 510 307 972 285 149 1078 550 853 2319 672 47 9323 999 178 515 8709 469 301 6017 4168 572 369 3507 1320 386
160 1438 769 80 222 287 1127 996 759 252 969 631 90 4139 554 673 359 1010 125 3285 1639 372 835 484 2286 759 4443 582 3354 1423 3546 3124 827 199 2908 376 1206 1316 3098 2402 2519 1639 6878 528 9032 2444 241 5546 1254 2791 396 3734 459 688 651 2069 2657 1235 12698 1743
1133 1211 1153 547 2096 243 344 154 182 5275 493 2740 34 9010 661 233 291 199 2235 310 1169 817 353 700 1772 1875 2341 927 668 -49 809 990 2056 536 3037 760 899 7293 805 198 1035 415 487 1268 2791 6304 307 1237 591 682 1589 2638 3346 2282 226 460 1345 12212 3691 657
20 -652 -135 -330 -9588 -158 -404 -536 167 -406 -55 161 -151 61 270 140 72 381 -535 -229 112 -298 284 -1216 23 562 166 373 -328 -975 -625 -673 28 0 -810 -471 -9009 -8702 -106 -3902 -48 -132 -519 -416 -65 -224 -371 -1346 61 7 -1331 80 -96 1 -309 -66 304 -518 -7069 -4209
815 4178 448 519 2573 426 745 513 3102 288 494 2513 455 7030 3078 566 2544 1363 4018 839 982 4346 710 352 3452 686 2825 779 805 337 1623 4896 1163 1095 446 658 1683 1785 920 1948 536 689 948 348 1234 4061 668 1131 226 1354 5919 4201 744 2132 284 405 1860 2484 14288 1456
2887 3345 1173 390 4587 996 3551 3069 2967 399 1537 2740 1790 8050 1813 1880 2188 2206 2461 5214 3753 8274 3556 1123 3143 2650 6728 8578 4554 1442 3846 2595 1380 2326 1154 1583 7463 3781 5108 2163 5426 2751 4187 1222 4701 6441 1089 3465 986 2961 4973 6021 2558 4318 1015 3306 1921 2328 11226 2235
1607 5011 1173 981 2338 1712 1485 1798 2513 1422 2081 2769 3167 6054 2615 1324 2399 3015 3692 2774 3957 4483 2359 1708 6021 1163 4574 3370 2811 2031 3341 4728 3128 1574 1569 1328 5769 4904 2492 3924 1770 1763 2092 2009 4218 3506 1456 3384 931 7271 5549 8272 2019 4079 1120 4913 3457 5406 14094 6369
6111 5833 2680 3127 1766 4426 2111 3079 8820 7985 3944 6329 2275 6146 6809 3983 4330 1657 3241 564 494 5961 5652 2535 2534 2901 1100 1454 246 3603 819 6587 5038 4848 6243 2295 688 1198 1721 3657 817 3856 424 2654 2412 4236 3781 596 1402 3020 5239 8693 5384 2454 5097 4724 7060 4432 1127 1918
599 414 714 1237 -31 546 845 7162 221 530 254 1020 1982 9579 453 220 4018 317 396 5101 1127 1071 440 2147 581 8877 4027 3782 8188 926 2180 187 414 1611 277 2528 3313 2179 2620 179 3951 651 3318 970 3602 402 1576 2418 821 3414 2027 398 535 4225 747 218 352 1854 3885 267
-372 -110 -503 -833 -10453 -636 -650 -1117 -370 -151 -610 -230 -985 -456 -286 -287 -400 -566 -356 -1008 -1021 -252 -518 -806 -224 -975 -631 -697 -1775 -1974 -1077 -447 -99 -437 -395 -469 -2032 -10739 -483 -4609 -585 -430 -708 -487 -655 -404 -861 -2180 -333 -662 -496 -388 -370 -560 -380 -457 -205 -343 745 -9350
2310 4998 3028 2364 10014 975 1909 8031 4477 1139 2333 2848 2136 5695 1995 1286 4282 5441 2485 5235 3072 3929 3872 3094 5843 6528 3231 4426 4620 2730 6862 3724 1718 3746 1448 2967 5716 7889 2580 3477 4058 1960 3483 4781 3656 8047 5343 7782 1646 4117 10287 4495 1810 3367 1693 3341 1963 5296 8219 2625
3130 1558 11893 1863 2452 3687 2195 3103 3636 5600 4545 4064 4670 3863 2799 2892 3544 2385 6783 1868 3016 4742 6682 4313 3525 7790 7102 2353 2225 2065 1313 2917 3878 4369 1722 6300 1979 2003 1326 2895 1102 3111 923 3408 1794 8189 3496 2905 2742 4521 6766 7655 6071 5734 2627 7027 4687 8028 3276 2364
1429 2469 2189 3506 4060 368 301 4317 2095 1233 745 5681 162 6724 984 598 2493 762 626 1487 1867 3555 3428 1374 4762 2771 4593 3373 3129 751 2354 1164 2585 3097 626 1502 656 1173 1737 715 527 419 1144 2505 4750 11125 1676 5898 378 1575 9239 3247 380 5956 624 1823 1476 3550 3931 749
-14 -25 1863 904 76 124 1607 1895 524 52 641 682 -7 10364 634 521 1072 121 379 2422 683 780 296 201 3876 95 6954 2604 1995 1025 2748 3903 1036 264 15 339 4742 888 2676 808 1775 47 2557 104 3997 2695 40 4666 398 3255 190 4139 479 1475 177 2311 926 4277 9650 1096
3059 6126 3840 928 2249 2875 3647 4753 4614 944 5734 4439 1896 7343 4394 1867 2522 2928 4379 5098 4345 8012 3844 2315 4502 2469 3847 4676 5311 2449 4109 4628 2466 5144 2098 1987 5790 7830 4315 5981 6892 2461 4251 3788 4012 8005 3138 5176 1893 3696 7858 7175 4540 3550 1901 7591 3519 7511 12960 4817
241 -80 175 -18 11768 229 621 701 265 146 497 241 407 539 73 170 91 271 450 331 609 71 336 559 236 899 39 283 1151 903 914 335 386 336 274 291 5674 6908 592 4800 681 522 1009 416 361 300 94 1100 494 344 461 402 582 372 507 378 177 159 7382 5768
6607 8957 4907 9392 1569 6633 7299 5384 4175 7659 6624 4904 3489 6056 6954 7587 5890 4976 5048 2637 7441 5402 4787 6911 3681 5988 3677 5795 5119 4040 5470 5820 8027 6131 9801 4363 4171 2900 3805 2811 4609 7420 5822 9804 3911 4506 8526 5316 10759 8549 4511 3988 7820 4301 11775 3911 5764 5901 2895 2664
585 1949 1122 1162 11469 427 443 3203 1471 398 1671 1129 415 2207 1242 909 1538 843 1970 2474 1400 988 1740 211 1953 1942 1178 1944 2691 220 3163 2319 1530 958 324 469 7548 11779 952 1080 3511 681 772 1459 1365 1416 1201 4297 1931 1367 1876 1997 1214 1907 927 1593 1066 1462 817 1026
41 251 44 7 444 204 304 271 203 194 288 344 122 893 1981 658 304 340 206 3733 5585 182 529 272 2505 4354 3100 2560 5607 87 4224 849 373 1167 -78 108 5896 5130 2522 1123 9673 299 1970 423 1313 369 683 7808 134 3962 4984 1850 590 591 231 322 265 246 1506 1403
-1277 -1815 -2087 -3689 3170 -1757 -1971 -7970 -2058 -880 -2481 -924 -2698 -369 -897 -1080 -1838 -1744 -550 -3010 -3427 -461 -2859 -3154 -655 -5619 -2324 -2399 -6034 -7753 -6815 -901 -1708 -1143 -2403 -1037 -158 201 -1342 704 -7651 -1322 -5133 -5229 -1680 -1542 -2850 -4577 -3835 -1824 -1460 -429 -1169 -1471 -2332 -1374 -1182 -1554 -155 561
2493 3692 4752 725 1893 2972 2537 684 4074 3461 3967 6879 1364 2750 5103 2218 3201 3587 7784 1279 3572 5343 2487 1908 4405 4799 982 822 937 1830 1156 8723 3783 1898 1636 1874 -84 1374 1627 1866 275 1124 582 1305 224 5842 1717 716 2261 1360 4355 7562 2134 2630 1401 4948 5804 8224 1484 1700
827 2469 1781 792 7714 751 1134 3331 1766 565 1392 1344 2424 2691 1419 515 1453 1539 2190 3236 2305 1106 1929 1934 2062 3235 1627 1990 3869 2787 3126 1493 1680 709 1698 1432 11803 3999 2666 5986 1987 1737 2946 1276 1219 2618 1591 3684 924 1087 2123 2278 1462 1656 1032 1344 1439 1635 10432 6276
350 1748 445 377 1143 2324 3314 1616 2082 695 1518 405 293 2446 2346 1921 259 6629 2005 3546 5932 250 2535 2699 4675 1843 1273 3056 3814 2380 4744 4134 1613 1791 1205 640 4044 8995 3314 5551 4706 764 2779 2996 4748 1342 2193 2416 1673 2876 2508 7768 4330 775 1180 6252 2107 640 8333 5973
227 1128 499 654 10395 121 1560 318 941 298 383 207 -98 1987 648 327 692 407 985 1054 873 840 606 9 1075 289 648 457 591 155 2296 221 516 212 641 -108 370 10169 1147 2917 880 947 1411 328 910 871 559 1548 292 850 684 1305 795 678 644 838 411 920 8954 3206
-25 -338 7603 5401 -247 -353 -397 -784 -240 5434 -372 7037 -322 -249 -176 -33 27 -144 -455 -447 -85 -10 -140 -27 -57 -692 -654 71 -778 -364 -1003 -91 -326 -109 90 9092 -1460 -100 -421 -805 -1180 1326 -790 -370 -365 -3 -289 -912 -199 -189 -305 39 -284 -51 -275 1 -214 1482 -721 -617
4265 4063 6007 2973 4823 3761 4943 7819 4507 1765 4773 4398 6665 8450 4537 2721 3369 6207 5270 9096 5186 5616 5339 4872 7835 4163 6142 5062 6878 6789 7614 6126 2989 2809 1538 3494 5113 3806 4947 4737 6969 3747 8445 3309 6389 6138 4273 8541 2841 8699 7891 8620 3856 5430 2909 5041 6295 7175 12761 4183
-538 -2251 -2307 -3843 -10624 -1629 -2781 -5843 -833 -915 -3351 -151 -2927 -694 -737 -1087 -1080 -522 -2220 -2330 -1740 -549 -2000 -2473 -516 -3591 -1581 -718 -7207 -4214 -5575 -1356 -647 -1108 -1843 -2634 -4552 -5248 -2185 -3311 -6984 -2277 -6273 -3079 -1389 -934 -2343 -6903 -2948 -2379 -1063 -954 -2102 -863 -2515 -798 -390 -884 -1505 -4236
3773 3203 4576 3450 2859 1547 2264 3170 3568 4389 1421 8342 977 12023 5022 4330 6056 4647 4611 3014 4736 8508 3227 1295 2938 3003 5435 5300 4757 2365 2490 7168 3673 3314 1597 2572 2741 2808 5049 3905 2815 2554 3767 2045 4312 7701 2138 4574 2481 2080 4132 6491 4289 5920 1359 7619 5275 5487 6827 3192
327 2343 241 -9 11952 362 528 587 1025 95 656 749 764 2256 1034 403 477 1860 1127 1724 473 680 1203 630 2186 2250 900 569 1041 1097 3126 1682 881 644 262 635 3758 5499 605 4345 1446 666 1216 406 1118 1681 456 380 -85 1446 1375 2027 428 -98 135 816 934 1419 9957 2730
4531 2772 6001 3901 2224 4277 8486 7021 5219 3785 5850 4896 5823 10755 2963 5326 5618 4373 3286 12854 4558 7343 4560 3903 5158 3515 6362 5938 7432 4351 6258 5492 3556 2551 1225 3598 5092 4175 6960 4283 3530 5080 8822 5031 6865 5122 4723 5946 3900 6534 5319 10198 5629 6701 5327 6825 4841 5781 8849 3407
286 -214 -228 457 -711 -34 1183 536 52 10 -96 617 2 2371 200 -27 58 -28 -116 4734 941 -23 -198 423 171 -1007 2540 286 9597 -406 5470 -135 92 178 -414 101 1556 -335 2041 -293 111 -27 3390 66 5282 98 328 1035 -10 662 1410 -222 -74 101 -36 -164 -4 1926 9107 -247
842 633 1537 3016 279 508 637 8037 461 490 461 3276 1023 10272 520 330 6632 210 475 1932 713 3058 689 423 770 2612 2812 1446 2751 387 1649 719 753 556 395 1733 1280 871 1008 236 2544 964 2058 558 1348 643 491 1825 515 2488 1033 611 396 7595 559 499 505 6313 1774 544
1746 1993 3039 557 4613 701 1121 4709 2034 1186 1223 1765 1070 2100 228 656 2779 664 857 803 556 7825 3444 336 2302 413 5284 3708 2751 1974 704 1488 2742 472 1127 1218 0 3814 1366 476 -9 413 988 995 2474 11917 458 2239 1353 1523 1545 5430 218 5899 445 969 2239 2100 2043 2350
4001 4366 6970 3775 1664 3027 4692 3139 5959 10063 7292 5314 2235 5140 3834 3452 7618 1900 1575 2482 2146 7073 2739 2098 2422 3944 1545 2138 1978 3941 751 5662 3931 3308 6932 2315 1799 712 2183 2051 1320 2888 2137 3071 1728 4045 3299 2600 1924 4553 1568 8727 2689 1800 2171 6197 4959 2588 1524 1934
540 3494 1020 672 1150 874 892 506 3611 670 829 3517 679 6766 2467 570 1903 860 3878 676 343 2791 1143 571 3661 464 1620 743 712 903 1429 4107 2473 1297 352 1113 1566 1156 1171 1602 730 702 1499 512 1710 3545 601 433 340 5072 3726 6402 823 1778 441 925 2799 3646 12380 1429
-297 605 119 -114 482 -716 204 271 -165 27 -566 -95 575 774 234 61 59 213 978 -2009 -1157 131 755 96 795 -136 206 -850 761 -2065 -898 5 492 -251 -270 -889 -10406 -10907 -400 -683 232 -486 -1212 -805 -357 389 -1089 674 247 233 177 118 39 61 -304 -85 378 159 1700 -435
524 1159 947 728 10675 626 781 791 1061 448 838 1287 929 1282 230 175 950 1296 1560 1445 1379 800 999 263 1821 889 838 810 1649 383 1749 684 1478 850 1103 399 6298 7428 1000 8634 1223 304 1566 626 457 1187 297 2133 140 1191 2647 432 612 1281 235 411 673 442 3960 4474
863 1446 1852 1407 1239 978 2905 4840 1251 528 1414 1734 3553 7857 1741 627 7253 1990 1383 4590 3114 3980 1245 2404 1796 2832 4905 5537 5705 899 2580 1464 1033 1520 293 843 8522 1500 2676 1099 3545 2858 3837 2241 6029 1097 2093 5618 1085 6026 6044 922 1087 3854 1843 985 872 3256 4963 977
-31 1572 430 390 50 159 1402 976 286 258 467 774 1446 1520 929 572 740 -66 86 1498 3460 827 701 138 1418 794 6686 996 2428 546 2080 676 239 123 172 425 10427 2515 1128 3232 251 293 1295 223 1914 3471 102 2284 209 3781 1175 4321 1894 1270 90 177 3782 1716 8507 3850
4059 4110 7629 3674 3603 3678 3984 7930 3248 1037 4294 4084 2696 10567 2192 1273 4367 508 601 5894 4280 6377 2364 1900 1264 6932 2593 2021 3496 1196 3284 2686 1879 2226 1189 2794 158 3269 4475 1025 3632 3651 4964 2613 3156 4695 2690 2183 1701 5164 2153 5693 3624 3411 1738 1970 2641 5298 6216 624
1834 -430 -607 -1035 -1042 -462 -532 -1190 -346 -314 -804 -312 -852 -487 -236 -441 -378 -892 -508 -856 -606 241 14006 -662 -360 -1563 -946 922 -871 -1093 -1460 -597 -285 3572 -379 -540 254 16 -138 130 -1112 -295 -1336 -699 -421 -133 -523 -677 -563 -620 -484 -234 -563 -61 -401 -114 -160 -270 -36 -214
1521 1987 1905 2691 3342 730 1687 4347 3602 507 2061 1863 2022 2165 884 824 2829 563 1003 2369 1950 9414 6075 2133 1569 1744 4194 10520 1370 5524 1166 2120 1185 1416 2520 1992 2466 7277 1094 1491 1441 1699 1550 2077 1831 4053 1738 3460 1443 3000 2590 4993 1040 4648 651 1659 3718 1187 2087 5329
93 144 -104 -207 -3209 -178 -310 -207 2667 -51 4448 -18 -47 40 587 -32 -1 8053 332 158 32 106 1715 -243 206 -438 235 -45 -1874 3322 -105 -5 1654 111 -320 -196 -1503 -4057 56 212 -164 -27 -401 -138 -1 388 -129 -1307 2433 -22 263 12 -56 66 -105 9138 51 251 345 -960
2241 3131 4457 2349 2147 997 843 4102 1275 985 1224 5224 1129 5944 4051 740 1649 3061 755 1593 3874 6273 1765 642 9690 3032 3379 2351 1326 1385 3073 3945 942 2787 872 1698 3101 4208 3744 3140 5383 2969 2341 1615 2412 5362 1708 3703 1079 2289 3573 3911 1744 8238 1722 1788 1878 8253 3893 1779
2322 1615 1859 1300 11488 2589 2277 5068 3124 551 2055 1946 1824 2915 1397 1835 2179 1314 2583 2728 1583 4841 3228 1550 683 950 3739 2238 2652 2783 1560 3032 1765 2540 1691 1985 1757 4502 2922 2095 1552 2200 3318 2485 2931 9025 2679 1665 2223 1508 3907 4024 1598 3983 860 3081 1479 2777 9333 3275
1534 2727 4077 2603 1493 1484 2124 4072 3040 1262 2543 2477 4076 8129 2055 1158 4363 1891 1947 3377 1859 4578 2030 1483 3486 1878 2786 1942 1501 588 4445 3945 1921 1376 575 1583 1651 1249 1523 1894 996 1645 3612 1833 3263 3735 1614 2186 536 4638 4161 5974 1215 5109 1128 2482 1956 6446 11919 1446
1813 1872 2329 1336 889 1178 1600 1717 4709 4750 3131 6956 2874 4859 2999 4323 4137 10618 4211 1815 2069 6275 2684 2094 5540 1433 3064 1977 1814 2551 1728 5988 3556 1907 1475 1862 963 938 2038 1488 1538 1238 2187 1990 2283 4296 2362 1567 2079 2796 2298 9123 2135 3027 1374 4776 4687 2502 2240 1195
161 58 306 1573 -406 1010 250 1603 230 256 263 228 189 11607 323 80 375 153 273 602 340 196 254 231 307 5870 903 549 400 284 593 280 258 413 156 2641 -63 150 394 89 2602 109 255 484 277 324 279 520 395 347 403 275 239 7877 175 235 181 2025 146 191
67 236 175 138 14901 682 55 251 73 55 95 130 85 2057 722 20 430 103 132 317 698 30 53 94 68 441 929 380 252 56 609 328 140 429 31 203 1206 519 245 253 633 280 295 94 74 76 116 879 24 186 59 103 160 1300 164 43 30 514 496 307
3594 851 3203 2194 1423 2978 3776 5924 3005 1362 5830 2853 3484 8092 2573 2775 4246 3053 2893 8242 4905 3315 3535 2843 4687 6890 4666 4824 7569 2513 6778 5150 2241 2964 806 2526 4478 3781 7312 2435 8275 1838 8224 3182 6801 4315 3184 6411 2876 3971 4799 5623 3108 4973 2473 5702 2869 3889 4190 2651
533 2056 1377 1018 4664 1022 1624 2620 1093 390 621 596 1787 2202 797 429 597 1452 998 2143 1767 1989 1851 2125 1520 2565 1044 2138 3929 2874 3883 1668 1346 849 782 1476 2519 3244 1054 1659 1596 1007 1693 1069 1760 1468 2467 4608 680 2344 2104 1857 1123 1432 1102 801 836 1825 14452 1895
302 439 99 1039 2770 607 401 681 229 501 1288 400 181 334 3891 246 167 1025 203 2415 11956 131 371 419 959 7733 510 1157 482 463 4166 671 723 1422 -23 161 -571 553 749 152 2152 263 1596 313 215 455 662 1713 910 579 85 479 2337 483 115 693 358 431 559 178
484 4646 1939 663 1455 73 712 1318 3045 654 158 2592 1630 3192 78 507 682 66 213 313 1044 6323 5213 59 456 575 4440 6938 641 2449 273 1701 438 698 4936 3607 285 1953 1329 1518 87 1148 221 123 833 6200 302 1243 628 1378 1533 7514 426 1374 161 3754 2692 220 2321 419
1497 -444 135 -409 895 -89 -44 -124 710 45 460 204 -354 -315 799 26 -318 595 -288 2041 145 198 13044 31 -527 149 -753 1469 -422 2806 -698 1339 1226 2229 626 168 -201 1794 53 1371 -1073 -109 2 159 -275 1370 -132 268 2951 -144 150 2208 1445 158 -322 2051 993 -310 2348 1426
2057 1956 2030 900 4988 1863 1942 4642 636 761 1030 1811 2349 6291 1905 1004 2502 982 1226 6095 4422 2443 1884 1698 3046 8499 3202 2297 4625 1826 4781 2060 783 1233 892 1724 4128 5969 3496 1981 6021 1285 2840 1366 3675 3123 1435 6139 491 2301 2874 2528 1536 4763 1004 1597 1073 3497 8038 2740
1298 1468 1919 917 1849 371 2457 2881 2081 1509 694 2541 3180 9208 746 315 4393 2564 751 2132 2276 7545 538 185 3017 508 4718 1901 1392 550 1960 2567 945 925 1029 1363 4382 989 2081 1330 2582 1562 2210 416 5550 4490 710 5025 687 4274 3102 4069 1011 5655 358 2111 1360 4887 4697 1337
1474 2814 374 811 3520 1078 765 667 1804 1009 1168 3404 951 4644 2912 787 1841 7813 3241 2591 2300 3006 1472 844 12116 1922 2648 1497 2526 1184 3231 1665 905 1429 594 1382 1937 2112 1454 1480 1934 567 1914 699 2257 3572 755 3586 412 1222 3053 3748 1394 2041 516 2571 2734 4012 4902 1125
1312 688 809 786 3075 1223 3178 2274 529 769 422 1103 1502 6715 1309 583 1195 1343 833 8186 2696 1714 1254 1408 1465 3575 3984 3679 4055 455 4513 1308 386 946 223 1432 7738 3714 3247 903 4725 659 3113 929 3379 704 1314 4652 323 4544 3269 749 1380 4257 1008 2032 473 3329 5520 2291
1847 1744 1229 443 2548 882 1114 2559 1294 723 548 4490 769 9575 1641 701 3153 1611 1256 3204 2211 4250 1232 599 5266 3976 4040 2499 2647 326 2044 1200 803 1088 309 894 2350 3244 1828 979 2065 1146 1338 832 1461 3433 743 2634 144 1525 3484 2120 1041 4054 604 990 1737 4540 9547 1119
-260 -486 -259 -480 -7110 -520 -390 -660 -241 -282 -370 -372 -431 -1244 -184 -175 -594 -306 -1699 -331 -189 -377 -270 -470 -43 -422 -540 -352 -613 -2323 -1219 -1240 -298 -240 -215 -533 -4276 -12449 -186 -1679 -174 -229 -519 -379 -339 -492 -298 -582 -312 -486 -1231 -333 -333 -467 -382 -307 -221 -561 -910 -2225
1513 2640 1544 910 3647 1513 1718 1690 3480 518 1171 3968 1172 8871 3592 770 3649 2333 3803 1861 1888 5002 1596 972 5566 1280 3542 1668 2099 740 2417 4948 1965 1516 669 1139 1937 2179 2329 1943 1712 1150 1982 907 2755 4774 1237 2584 673 2295 4890 5298 1468 2848 738 1838 2537 3870 10277 1423
2358 4934 3520 740 3583 3924 2199 2690 4718 2348 2893 4378 3585 7308 5012 2295 3652 3587 6211 2771 2039 9655 3124 2034 7837 4039 5193 2248 2044 1754 2422 6044 2920 2840 1405 1613 3821 2297 1940 2851 2157 1958 2478 1794 2674 4959 1677 3734 886 3343 7482 6086 2522 3008 1939 3034 3310 4889 7680 3034
890 1382 2021 856 9690 1265 1276 2918 2508 1094 1889 1269 247 3277 2536 486 1820 1678 408 6035 6272 2417 1112 1843 1997 5711 2576 3815 2992 1568 7813 2040 776 1573 1287 818 1958 4233 2812 1406 5726 1054 3036 1063 1466 2845 1759 3309 807 2473 2579 1628 1861 1919 1276 2668 1425 1706 6142 2757
1758 2514 2349 1730 2967 1597 2017 4471 6513 1358 2281 2289 2461 6669 4468 2620 4109 3789 3492 5055 5476 2823 3845 3144 7053 6411 4630 3682 2422 2920 4482 7169 4089 3306 1060 2422 5049 4954 3127 2166 3081 1765 3278 2456 3529 5254 3650 5918 2233 3945 7239 4424 2975 4644 2158 8890 2845 4106 9810 2519
75 1743 1646 2353 476 224 1254 2620 426 331 1358 1029 2133 4201 369 523 1412 1854 363 3885 1613 1074 1734 2527 3480 2901 972 1216 10775 1279 7976 -223 441 580 176 4104 2297 1207 2615 253 2166 2361 2650 1499 1955 4120 1823 767 986 2966 964 2107 365 1658 726 1433 1162 5356 3364 2093
