"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62"
7.47269623 9.730800794 9.594773404 11.05616478 7.862678518 9.006501258 9.557473481 8.987730732 10.493408 10.3145358 9.980330255 8.348997376 9.156642148 6.299698766 9.551594773 6.749567372 9.428591037 9.531984783 8.965392286 9.468723285 8.961152807 8.758611096 8.36993987 8.377498267 6.295533749 6.483942435 9.940353495 6.013149803 6.241357718 9.130681728 8.84673701 7.43030252 10.12396321 5.931707301 9.308673732 9.1554842 6.366725768 7.660442225 9.593476121 8.447085721 8.702653249 10.03499283 9.392456152 10.63451686 8.317456056 10.41937348 12.85801352 9.103142805 8.65511652 6.205646688 9.554986142 10.3765685 9.746310351 9.783182748 8.693858706 5.609951553 6.06073336 11.64436683 8.078365218 6.776448755 7.01726999 8.190286694
6.959942737 6.171517466 6.377311502 7.774301047 10.50882473 7.083863183 6.3814131 9.816235635 7.766734099 9.638295952 10.08340582 8.346474159 12.41877612 6.043930939 9.775304884 7.498070208 7.956822329 8.306095274 10.24885664 6.896476772 7.97545248 8.475547555 10.85168678 11.11259024 9.781624116 10.4727435 9.68084835 8.390565343 7.257603747 7.55703425 9.299388718 6.636475229 8.860529927 9.770774423 10.79531564 8.303006744 10.92828744 8.088360035 7.262782408 10.45325621 8.616076414 7.756602321 8.979365797 10.14490924 6.743623133 7.030401266 9.34359174 8.330425589 11.17333802 8.561527376 10.08412762 6.395403584 9.265328204 8.293498084 7.898605181 7.33273186 7.391593791 9.653284417 7.437356989 9.683271731 12.10387996 9.6202043
6.776526974 10.63304232 8.31855838 11.23047941 9.747330329 9.944840305 5.898881923 10.02882185 12.77592641 9.640454296 9.427578771 9.003112942 10.67619981 9.776473173 9.754494621 6.548365042 7.226192261 5.38006613 9.776784177 7.749430096 9.447985774 9.112057325 11.29391297 10.31474988 10.45067098 10.77490819 9.320950327 8.972722596 9.861412622 7.844752477 10.18508021 9.748419635 9.716443477 11.34700543 10.83398522 8.936338622 9.617058142 9.066755242 9.717352033 9.632691771 8.735082972 8.484586996 11.11689612 11.23053939 10.22744956 9.686433626 7.92216228 7.303570806 11.79570944 9.110004107 9.38279765 9.288853708 9.222512334 11.02621039 8.676008527 6.163789665 6.899556965 10.60132153 7.665031873 10.18672233 6.388592615 7.455483051
6.669041835 9.721428876 9.876157156 7.593564064 8.910233297 8.407215911 5.079510069 9.023689211 7.692724343 10.54368042 10.61945941 9.070926296 9.690170197 6.455178809 9.08428187 7.071547189 7.827127281 7.724789897 6.281512372 12.19862387 10.08887584 10.7914994 9.545262891 8.772916384 9.524165817 9.309398736 11.24465788 10.12406326 9.909156148 7.608182141 11.11726997 9.418829934 9.661881889 10.80155036 9.821420129 11.98991769 9.219363707 8.970431386 11.77003223 9.51809167 9.673898056 10.37290885 9.689805144 9.003718598 11.75949036 10.47797012 10.22195055 6.497059146 10.25336936 10.16830702 8.028123442 10.27775122 9.898018008 9.011338985 10.40708897 10.62218713 9.558042588 12.36393766 7.124700766 9.008943203 9.520874711 6.867303255
7.700423945 12.63933921 7.632528342 8.878410768 7.355671524 9.146965453 7.261730444 10.98720456 8.606405561 11.02679796 9.693189746 7.761451167 8.109722793 10.83884051 8.721865698 8.378218128 10.818661 8.974553544 10.27580855 12.04563979 7.644777672 7.968139971 9.092998393 7.111936884 7.314000674 8.818933738 9.05533265 7.59448948 7.48264795 9.750431918 9.673967291 7.661916084 10.89619144 8.102445792 9.451110335 7.182883255 7.547694353 7.647291695 8.0926323 6.919595246 9.590646881 12.26716413 10.70237222 9.524541004 8.08475574 8.702881585 12.69541006 8.421374178 11.73850627 8.253654017 8.400587119 7.30661283 7.763803445 7.850391629 10.16525802 8.087488209 10.9919284 8.994331783 7.776306432 7.31517181 6.550301951 7.527568801
7.480774024 10.32284712 10.45150852 8.099916555 9.102770597 9.436893855 8.745009077 9.835580899 7.01892578 10.98338899 12.11342962 6.908431542 8.961832974 5.910389186 7.170373293 9.95836224 9.736127201 9.630926467 6.694242966 9.870210279 10.13358275 9.962362027 10.95732199 9.663050008 7.417233213 10.87929285 9.015226517 6.467041427 5.770514127 10.09518325 11.52247438 10.28027564 10.11471223 9.592018523 8.429180627 8.558449101 9.887184722 9.396477495 8.405142039 7.301198524 11.11097021 11.36632307 11.83501346 9.7845708 7.698374228 9.830581356 11.4881576 10.1727404 10.916087 7.189962414 8.391517504 9.882306281 11.40030863 9.611722754 9.569388306 11.16075754 11.29837747 10.02276398 9.023384162 10.43033102 7.365074759 9.754111956
4.756912774 8.046596736 6.209107859 8.038957291 5.285607954 4.955151709 4.524866546 5.632960486 5.176329709 6.247923315 4.89774438 4.53391075 6.825471601 5.47177984 5.271811139 4.399558813 4.486658037 4.286298157 5.222029513 4.362741872 7.955760127 5.015312486 10.17340757 7.516869942 5.641367544 8.244886751 4.278164131 5.170576561 8.739396961 4.525129988 5.619726252 4.930074354 6.709397086 6.007515763 7.13221345 8.434138295 5.447422489 4.376644758 5.563559303 4.755357012 4.847172146 4.633930113 8.832698594 7.999413358 9.299517589 8.028452377 4.37916106 5.081570249 7.952706171 5.094534674 4.573431514 5.013438937 4.936025437 5.105361855 4.576118564 4.303055826 4.631626816 8.173222235 4.452024192 5.626659287 4.353954932 6.368170867
3.919560413 4.16603622 4.565236026 3.836052686 4.680470764 4.022131678 4.248546205 6.046851081 6.281078757 3.954769589 3.977605555 4.707617783 3.575082503 4.229578992 4.63092592 5.515764192 6.424692835 3.856854247 4.016687209 5.795331995 3.879979285 6.115040696 3.823920033 3.882590124 4.070610501 3.798078811 4.26595733 6.348717026 4.202553862 6.697000332 8.3730882 6.674655754 4.171971685 4.7716088 4.447199538 8.163677813 4.161209606 4.640775232 6.587836263 3.566447977 7.825684859 7.691571864 8.741166646 4.045860707 6.964439806 3.594194588 4.325966797 6.325482244 5.200652662 3.953622198 4.120413344 3.764560104 4.022184812 4.421117036 6.829103118 10.02851807 5.286803488 4.455314251 4.09691655 4.057296336 3.646486189 8.029673216
7.890404984 7.267468328 7.773535797 8.146538186 8.684243715 7.699572611 8.141375442 7.597485989 8.027882445 9.721574406 8.409067814 6.824526156 6.747349703 9.456046491 10.68524458 7.895438519 7.527019099 8.242790187 8.037341422 10.83666677 7.120790982 7.207667362 6.635709612 6.310491902 8.550141768 7.135839059 8.917906234 9.157447897 11.63579709 7.55597032 10.93225726 10.2333733 8.62462822 9.858586127 7.919740823 12.09525691 8.204497526 9.398192331 12.21381705 7.995651321 10.32887511 10.26204389 9.003670634 9.642328508 11.46380424 9.139916166 7.087919734 9.689876532 7.50767521 7.027325521 7.089750643 9.771755666 9.2715841 8.214576321 11.5635881 11.95315126 7.226680082 10.86153573 7.13614425 8.004446441 7.416891608 7.880246332
11.00936286 8.144297971 8.620109027 7.921699232 9.047914483 9.796370154 7.509247812 11.87733839 10.6575927 8.079888025 8.066600615 8.352571661 8.3115766 8.442197985 7.595938296 8.920849561 9.735661437 9.066792294 8.536296316 9.104810665 8.338390476 10.53613292 6.954315212 9.067534002 12.21372893 7.05041931 7.740868445 9.982853454 11.57531162 9.316433739 10.73395437 10.08207397 11.51325992 8.647295142 12.15948516 7.990103026 10.57390364 11.10882298 7.130716907 8.613296158 11.11565458 9.636700804 10.79055456 8.113210192 8.085574769 11.55855446 6.20540193 12.00351031 9.313083848 8.736062962 10.74571505 10.64850102 10.05932363 12.6615988 10.76624302 7.349418644 8.949066941 11.43076727 9.745027145 11.13411574 10.03530693 8.615647003
6.150971614 10.65638609 8.993325153 10.42006272 8.422357801 7.690020817 5.133671795 8.502349967 9.346296354 9.514217946 7.750850638 5.675726685 8.501616157 9.599292115 8.277706139 5.228507445 6.96719243 5.18314447 8.770826796 6.700995807 8.6047205 8.518195264 11.23919835 8.949206765 9.879919702 10.50962821 7.878475267 7.446189547 6.776699407 6.720566766 8.694249996 7.23773154 8.82019846 9.008603624 9.622982428 8.80320561 7.672615333 7.362304494 9.299872138 8.024097488 7.395010724 8.471318709 9.969082535 11.178537 10.9659545 7.38680833 8.969120125 8.511414046 10.66233143 6.445334498 7.02571313 6.203502048 7.290707661 8.480170656 6.923950242 7.630568136 7.068780682 9.66958422 5.611614805 7.287100939 6.101720713 9.515131109
11.4380973 8.693597806 10.6322712 12.03983572 12.79208424 11.08527624 10.00948451 11.73943984 12.03988397 12.44421851 11.98881556 9.015253562 8.296564642 12.24617918 10.58289643 9.478214655 11.21306178 11.93705827 12.52758287 12.16486153 10.98937323 10.84997268 7.677101658 8.018383002 10.53667443 7.520278881 9.955674473 12.1804247 11.39043128 12.71278863 12.70813359 12.67301174 12.20717429 11.60847326 12.23032859 11.11993969 12.55582196 11.44191723 11.6168634 9.715475048 13.00621884 12.17701854 12.5789641 7.106926895 10.45802063 10.2974554 7.98757268 13.0375064 11.03552149 11.52583745 10.97060989 11.43524586 11.0371934 13.16221064 13.17697763 11.99453973 12.22455837 11.15598587 9.288254886 10.4778381 8.883595161 9.932835968
6.054466327 8.659189403 10.11303448 9.16773573 5.95274951 5.848110424 9.272389752 10.47456573 11.04633462 9.104672279 8.897390216 8.458172744 8.492410648 10.13123727 6.197507177 6.336312218 10.84256922 6.338455271 5.80508298 10.21244564 9.978273899 8.48533068 9.069959435 8.856791129 9.133486118 8.702325216 9.714936546 8.202929189 9.060510626 10.36015936 11.20918935 11.56925911 9.713315623 6.918039179 9.858542712 10.22085162 9.636998695 6.859191022 8.671624614 7.960420555 11.58435492 10.88036399 10.26253173 10.92154959 10.28037185 8.419277469 9.921127079 10.39544195 10.45319974 7.582611475 7.765118334 7.308000698 8.276826832 8.465597377 11.34628126 9.3799443 9.828910043 9.043323631 6.78591105 9.050156539 8.538279546 9.288384145
8.066380436 7.419789877 11.01116666 7.547628193 10.46033944 7.070055426 8.77444406 9.032235782 10.70859661 8.816772883 8.468126011 9.113266212 8.187170173 6.729636803 5.936101453 10.57942056 11.15057461 7.932856339 7.008878851 10.42808818 11.22408282 11.71089108 8.341426915 8.947795931 5.948020102 7.750756527 10.79339406 6.496928912 6.342427333 9.286292528 9.752604811 8.849941447 10.51154757 7.884619139 7.161916428 7.687182804 9.209591518 7.451383795 8.946444977 6.756367417 8.663914568 7.539807715 9.737621067 7.785018632 5.899215923 10.85146248 8.562863017 7.529476518 8.924175499 10.35793751 8.334522939 10.61690869 10.12884371 8.390632182 10.43138402 8.870244511 9.449992567 6.888937603 9.695803955 10.08837638 11.43344714 10.19780775
6.793311108 4.470226147 7.690518148 9.146140036 9.697798227 6.915325462 9.36379379 8.827836956 9.105794941 7.97600801 4.978441061 4.544487985 4.813986985 7.214350532 4.491266501 7.609634669 8.48770928 8.486825195 5.151780496 8.907365272 4.844373345 4.732263036 4.875884176 7.293359289 5.288318385 4.921159315 4.661891205 4.900373364 4.939889703 6.940518251 8.048895191 5.874224825 7.866352137 7.592259949 7.170718583 5.633181806 4.818660589 5.066174811 8.102172531 5.170172156 8.452209165 4.938910664 5.772418285 6.055343074 5.002487968 4.904518576 4.740704083 4.625557945 5.459311503 7.650525019 6.757503696 6.366963325 6.047024317 7.263996614 5.664579962 5.164858382 4.89688696 6.046178575 6.878558193 6.17367752 4.365393756 7.194796795
7.478546513 7.316153864 6.795026747 9.897977893 10.06004218 10.36049163 10.76296882 8.316588403 6.873519161 9.383687752 10.47229624 7.278375302 6.38708443 8.796898373 9.699001357 8.800901945 8.921393184 7.829621697 8.045712951 6.540042177 6.600952234 8.08701363 5.424011422 5.953113432 7.415913 5.633447423 7.276773184 9.039003156 11.01277718 6.209911918 6.516966781 6.426549378 6.164993402 9.903037525 7.685055799 6.323753113 6.913053343 10.03384 7.71786564 6.643380761 7.167622176 8.579368036 7.368723915 6.18179174 10.20328129 8.400104332 5.5724102 6.007370867 5.959598386 10.27981608 6.738184468 7.858510009 9.623660975 7.936435719 5.708037335 6.170035117 5.991679536 6.746162047 9.396180612 8.214882589 7.214474075 7.975189202
8.428683761 9.447470051 4.989564505 10.16592408 9.354740843 9.26574644 6.697054164 9.739096469 6.104087483 10.34103272 8.058466737 9.450281803 10.21285259 5.552922558 9.386637166 8.213188061 7.444900344 8.027133088 6.828420017 9.048051919 7.215456637 10.17039242 8.168980154 7.64476039 9.146366173 7.41872936 9.661796959 8.529620981 5.808919733 8.433592861 8.171494692 6.929036533 11.23091962 8.725302449 8.82233968 9.163557077 9.084943201 8.533087253 5.915249392 7.048557378 9.551674867 9.293744164 10.25724623 6.275175963 8.63064161 6.758837215 5.033575808 5.948247408 10.61182301 10.19637731 7.887148222 8.213447406 10.04670856 7.140524374 7.959153987 5.678039389 8.701952384 11.21963929 7.545595864 7.678755084 7.305467481 9.162312964
4.883668435 6.781911579 10.65100538 9.344285079 7.769508313 7.499597029 8.565943014 6.810713357 10.31222601 7.381383983 6.312244553 5.050907127 7.101603876 8.207442012 8.588915685 7.39592822 6.633240556 8.28794099 6.595899716 7.049648717 9.801934849 6.676847896 7.502116645 7.790348746 6.600891418 6.175255306 7.715894806 4.841739129 6.147140844 6.093150815 8.279870105 4.800276318 10.13337706 7.075642141 8.795707436 6.770739255 4.4874805 8.035914228 8.045742731 5.617048568 6.128264766 8.339634935 7.170940216 10.09295965 8.725042322 4.778041238 6.516134769 6.005515546 6.366802853 7.240970889 6.443303972 5.02028683 5.403929522 6.067929667 6.291544178 4.266406975 4.652489197 6.990419205 7.320459178 5.094249414 5.329917579 6.91787801
12.99982882 12.81832096 13.55829852 10.38833152 12.68961556 10.9996727 13.90834329 13.3426824 13.76369324 11.91282477 13.38152065 12.80153601 12.32677912 8.761257005 8.496188883 13.4842456 12.46648908 12.52469654 9.078861041 12.94568756 12.64484116 12.05881038 12.27242804 10.91434531 8.769852452 11.60242067 12.37241884 7.756429274 6.815794823 11.4451099 10.89049371 12.85714606 11.0574467 11.79316834 10.56694404 11.07899538 12.63174413 11.38976805 12.84557033 10.46427322 11.29728658 11.73764431 11.83147451 11.67321791 8.964154706 12.80034026 10.17098375 11.07076796 10.33530252 12.53977417 11.6107957 12.53142713 12.15552154 12.7416633 11.91295321 12.55529998 12.25621572 8.944442871 12.12754708 12.36635515 12.59124829 12.99553634
10.06355646 5.936485282 7.105094516 9.215209872 7.385480639 11.40156871 6.386357644 7.031491094 6.721478519 7.690753413 7.159605374 7.137559834 5.435034582 6.360018349 6.414862761 9.344160744 6.332003804 8.008872448 6.538179608 6.45044536 6.406318539 8.205063323 5.754341967 5.680732138 9.704811685 5.89968744 11.07564781 7.685710604 8.76441242 6.564443031 8.90522664 7.326030942 9.939267704 8.531424533 10.31720189 7.004796146 10.52475967 7.287124049 6.2255947 6.541754519 8.503547155 10.60769288 8.351681922 5.984115997 6.324422788 7.074736498 11.60021374 8.538693035 8.348082799 6.682112495 8.962876722 7.596009989 7.579749096 7.7736399 8.723631403 6.581208201 7.205727045 8.327076684 7.265263486 8.760317304 6.122550588 6.617419615
7.277185149 13.22482276 11.6854771 12.96269046 12.23657677 11.24892544 7.854819099 11.82888421 12.82360677 12.96991968 11.61932185 10.84572785 12.18751888 11.68165382 12.18358176 8.350653778 10.73501084 6.433090227 11.84414216 9.680463309 12.30694451 11.70287973 13.50973407 13.23645107 13.0010014 13.42060348 11.77684355 11.69412434 10.56911161 10.16128883 12.4656961 12.34331836 13.08716336 12.33044664 13.06414783 13.07457462 11.81329619 11.53509313 12.64082633 11.90605988 11.96289929 11.87367366 13.44218738 13.69143562 13.10983758 11.60910334 10.11807991 12.32199942 13.42787699 10.73810827 11.54908592 10.73674029 11.98707744 10.00018819 10.73561958 9.377860143 12.31300165 13.53250767 10.64374194 12.32320787 11.05152314 13.28792262
6.132330791 10.61533203 9.929785578 9.204140637 7.094731585 7.775167104 6.944048431 8.527158984 10.43048627 10.6293388 10.70400433 7.643440971 9.553187344 8.688994235 11.34451616 7.371600366 10.3448784 8.16588128 8.29468622 12.4422936 9.133721319 7.941643427 10.27276474 8.220697602 8.808333049 9.877595138 9.429443272 7.906864399 7.666014531 10.33766998 10.60705011 9.733594315 10.77614117 9.067319779 10.11844571 11.00784953 8.984237424 6.452556474 9.966085902 6.534159108 11.51863316 11.0950131 10.79056724 11.20029077 9.633368085 8.697811358 9.027086792 9.722009331 11.12831945 7.252851084 8.058921106 7.792990769 6.943820006 8.190831941 10.84087782 8.473964041 10.17752269 7.515957489 6.58596487 9.180385863 6.856356591 7.218072733
8.39195709 7.946410604 10.97153848 12.33403105 8.145839901 9.889257064 10.92759858 11.72288172 10.262701 11.56862891 7.581085617 9.068285723 8.218076349 8.062432229 6.694660141 9.106350238 10.72738911 10.098322 7.061190388 8.998296218 11.39276387 11.0284846 7.915477526 6.749036634 9.523358425 7.908079151 12.35256709 10.81054919 9.552371192 11.5094621 9.352436959 11.08027666 10.05299393 10.29422125 10.33188595 11.07760728 9.9999412 10.9336478 8.718730461 6.753669297 11.29707265 10.1284268 10.74203269 6.946775783 10.07141938 7.989851077 10.0524757 11.12771412 10.0650459 8.369282816 10.50549962 7.46114995 9.624291825 7.052527137 11.67466293 8.593351624 10.53890841 10.27907965 7.961735669 8.859394814 9.114830163 11.11608605
6.771908352 10.0754823 7.739387932 10.38786152 8.503413696 8.075112299 6.211567567 7.718915997 9.927660813 10.1510636 7.430944337 6.990842536 9.616399323 8.88489552 8.769859098 6.597899258 8.612082272 6.619221413 9.173804017 6.723317986 9.327908118 8.002013773 12.70320157 9.9301608 9.725744432 12.31493505 7.238614508 7.761847372 7.45511011 7.352918239 8.627063312 8.025428088 9.54129704 9.082505186 10.67012253 9.907250646 8.568290873 7.083319438 9.460072362 8.46156577 8.273065218 8.085780133 11.15103097 12.3800491 11.02914822 8.013513091 11.2795506 8.484395067 11.6422578 8.361263193 9.804618075 7.146291442 8.175530504 8.526582487 8.229709308 6.809579841 7.708575446 10.56109618 7.709928496 8.491314357 8.024224426 9.655240151
7.159483419 5.738308363 7.159060702 6.941095423 10.00025197 7.335071325 7.165791852 7.205152765 7.702288489 6.380383651 6.796773419 6.455785376 6.809835888 7.288343159 7.087401948 7.076822805 7.429674269 7.440114904 6.91717492 6.655891704 6.989583318 6.849245316 6.488337442 6.973660977 8.314871975 7.050902962 7.291309711 6.97535706 10.49827741 7.042085397 6.889662768 7.233813494 6.682144314 12.94373136 6.845406695 7.125991252 7.311954334 9.283166384 10.54511012 8.440919699 7.617089022 12.97103473 7.026718381 7.151058026 10.48820606 7.136607474 6.927606187 7.334552724 6.781213591 7.233254965 7.037534128 8.892526382 10.32758552 8.118061578 7.126283634 7.213890808 7.013141056 6.923469091 8.210771276 12.06838319 7.174219701 6.707514502
7.179911025 9.268131988 8.099636717 8.817267396 7.846330016 10.08246998 8.95598524 10.05002819 7.217639569 11.63314974 11.37608474 9.770942818 11.56411748 8.312668975 7.568728221 8.685898022 7.189314627 10.84002786 8.221341429 11.31687122 10.37331028 11.02009013 11.97136044 11.27102128 8.105416812 11.4762527 7.537915074 7.083196988 8.807707951 10.04159582 9.747953917 6.755851782 7.215735623 9.221228667 10.25239892 10.68802156 9.135882099 10.60533191 8.03415774 9.437749443 10.31727758 8.002872618 7.669695859 9.139105365 10.02835072 8.101138973 7.250184592 6.542492527 11.34434617 8.966043018 10.29653385 8.566888323 10.50081872 6.285544382 10.0481575 6.310647685 9.266852247 10.09643423 9.018908746 7.801643907 10.60619833 10.47219567
6.327211119 5.223162732 7.506676465 6.230420605 7.28039546 6.144996378 6.470026373 8.754265503 8.593679806 5.664261805 5.895769869 7.044536548 5.808126088 6.996205356 6.823095791 7.937929436 9.33738575 6.182358487 6.88538269 9.013276849 7.089955382 9.828175858 5.920442896 5.65383458 6.416390504 5.900598226 7.37333205 9.668288339 7.743899559 9.082479165 10.70496633 9.743594608 6.894896322 7.862787104 6.126866881 9.52062968 7.367885558 7.705118005 9.050158012 6.430014421 9.473299225 9.68695597 9.926595029 5.675023136 9.212089699 6.593978661 7.475964912 8.830721262 7.302997439 6.957242162 6.818795205 6.767959327 6.75548299 7.481767883 9.1167433 11.72285743 9.345964128 6.79295523 9.054217428 7.707914226 5.366400727 10.38241889
5.336104753 8.930612241 4.879706344 6.95527934 10.93658195 8.912612147 6.328820929 8.662382121 6.482773842 9.281635891 8.264091249 10.20223108 10.55169101 5.429194429 8.371418526 8.455546344 6.400791015 9.307134471 6.513856905 10.04495237 7.154579035 10.99325596 9.130983967 9.883393872 9.512448239 8.683441308 9.209150792 7.179322556 5.661390576 8.329922192 8.416368829 6.333495355 11.20630475 9.107394977 9.108766787 6.795436901 10.09077168 6.752824962 6.80181833 6.590608533 7.929735431 7.599994408 9.290999754 9.267702134 8.415869849 7.778901747 6.298410166 6.99890416 10.39694707 8.94281799 7.946887191 8.589026871 7.621153761 6.562804198 7.336453391 5.4741388 8.099534237 9.19858898 6.846639769 7.218911122 8.507732866 7.604460261
10.91260284 12.2918709 10.14613098 11.17689321 12.50835534 11.28077585 11.38224693 11.92828353 11.08161701 8.203756906 10.11271351 11.16967832 7.591772086 11.78649379 10.54785982 12.34685061 9.838201935 11.91606871 9.646997544 10.82467117 9.282937884 10.06346941 6.846175315 8.219017204 10.85667893 7.083430067 11.38798892 10.30593797 11.88215921 10.18405776 9.716628387 10.53169697 11.14724818 10.6374786 11.20203074 8.781192028 11.35119219 10.56833343 11.96171971 8.481837606 9.885931507 10.36126615 8.333291718 6.979328137 12.17907216 11.19674849 6.913774081 10.67485166 8.533731056 8.947457595 11.31587737 11.66241373 12.04261404 11.0829605 8.557931247 7.815532458 8.873646725 9.106005173 11.92878295 10.67143762 11.81731374 9.040377455
6.886188325 8.351484973 5.568679032 8.230893003 7.884437578 8.731657507 6.976955863 7.979645085 5.514539237 8.19810735 4.935364717 5.072774392 5.56967365 8.250338948 10.9207655 6.192839583 7.935735866 4.938491417 4.709145546 5.33817112 5.111320165 5.106271051 6.734492815 6.352316907 7.239641211 6.521613237 5.343051781 5.10240399 5.242350752 4.741616311 4.900813513 5.092346342 8.226836898 4.837251327 6.598639261 4.682422033 4.805184885 4.710724212 5.611139447 7.171789111 4.789175089 5.231163636 4.745391138 4.936436051 5.023428786 5.080330392 8.978570009 4.877299311 4.92812706 9.001344714 9.381191796 4.899895079 4.822110071 4.969846574 4.719219437 5.013124253 5.079699785 4.766527348 7.34467059 5.157546405 6.82596985 6.132735759
10.99862356 8.166553465 7.548707488 8.095409646 11.65296997 9.354888392 6.69243516 8.974049142 11.52406553 7.762522671 7.166110149 7.752978408 10.86403869 10.80248133 8.412786569 9.456554355 10.32564502 9.692009014 9.099563956 8.792250837 7.191312401 7.906735248 7.959057413 10.4969046 11.68403655 7.617472652 9.366333179 8.194372958 9.381144022 7.364158402 7.388076683 7.579333862 7.937885471 8.090452129 8.965343895 7.392692384 7.547776456 7.947521009 7.024323666 11.2436944 8.173090823 7.845088248 7.223600659 7.575166089 9.196466204 7.616829232 7.596393561 7.422223338 10.34166237 12.29658692 11.49545016 8.220877341 8.523535056 7.813240575 7.156689354 7.09031236 6.621940844 7.421064744 11.19586147 10.15007403 11.22126975 7.618368051
7.378363567 12.12065535 10.72573141 12.66270639 10.5620714 11.21334552 7.146573115 11.21376511 11.78889154 12.58201958 10.8780803 10.37949901 11.20266954 10.73314563 11.68111239 7.226142127 9.716102865 6.260680262 11.01526392 10.68471742 11.67253682 10.76678201 13.39040991 12.37446745 12.31259891 13.39753825 12.14968055 11.23383042 9.428887747 10.41189763 11.55472653 11.46371579 11.92517456 12.69027973 12.1244694 12.64403478 11.28985063 9.897836204 11.35974492 11.29611129 11.59049342 11.4993603 13.12133738 13.08777939 12.35150212 10.33205474 12.50663823 11.44564534 13.17437528 10.02021879 10.96974074 8.898751996 11.28823626 9.745046667 11.44619066 9.154535711 11.66859643 12.70029951 9.839833253 11.13156117 9.742853771 12.7991299
8.205092472 11.50027004 10.93633434 13.21337025 11.0598459 11.08917552 9.504645093 9.749207926 11.20549774 10.96203393 10.59045104 9.519363784 12.17191868 8.691977825 10.11663657 8.990400195 8.903256433 8.862748583 12.24789959 11.24337629 9.250487973 10.55727177 13.56110942 12.55827535 6.774866894 12.1378542 8.89196953 6.981826731 7.285768355 10.19124531 11.38871385 8.803125718 10.51619887 11.45759943 9.802234705 11.24378792 8.490296415 8.939123644 9.165337755 11.05445377 9.246132065 10.46368885 12.46409243 11.50913985 9.64743025 9.411981055 13.068753 8.480084259 11.85119318 9.793490247 10.55405611 10.26238913 9.4401944 10.14975878 10.48611999 8.429449826 10.7417637 11.44326482 9.342717086 8.077178743 9.247806169 7.895551926
11.60462708 7.006455851 8.536964402 6.763043042 11.03499206 10.29909732 8.698385506 8.049540774 7.388090289 9.528206134 11.6238972 11.30941582 6.365907417 7.142406252 6.659660562 7.879440362 8.383836427 9.089121639 11.51813154 10.32337265 9.57187603 8.304213799 11.53397072 8.697884813 10.07649999 11.67822551 9.851864447 10.14458236 10.27604725 8.144529457 10.36012755 11.01852863 8.470135266 9.461254416 9.411911108 10.51313954 9.968766537 10.83666003 6.615751418 6.247523861 8.847459067 11.40850436 10.76961539 11.48246742 10.46378412 7.801626087 7.261295173 10.76053307 9.35671484 7.241538753 9.783510968 8.689492463 8.272012693 10.75892801 9.588989331 8.222102559 8.152712578 10.23685872 8.717829372 10.05299424 10.15950408 10.08990112
11.15865055 11.54211843 10.35163499 13.11161817 9.717880751 10.984023 11.6760304 11.53053107 12.18609527 9.901363506 13.05752473 11.01733342 11.49288182 9.73994674 10.80509164 9.636274569 10.70126692 10.26922569 12.35912535 9.945433337 9.215933047 8.924931164 8.105388273 9.485338171 9.888374082 8.069178741 8.601064365 10.24421231 8.340208988 9.351956896 7.699628632 7.473353568 8.860911249 12.51471624 12.61234293 9.9084018 12.14165669 12.94440985 9.960197371 11.65392283 9.24096818 9.339193361 11.50346112 11.16581117 9.414921207 8.588440838 8.623206052 8.321554391 10.06406869 9.049426803 12.25998129 7.924444671 8.916718305 10.6004034 9.627260664 12.62545112 10.21018662 9.641887386 8.097132899 9.260471526 9.990890649 13.20183997
6.148725528 7.193376294 9.157000243 7.594862173 5.404998378 5.467286835 6.125098651 6.280157973 7.282441074 7.258169096 12.26902196 6.215926339 6.63164375 6.27614681 5.41374657 5.832731314 6.291797666 6.157033221 6.482004805 6.551237926 6.549311719 6.143986899 9.214069186 6.311844958 7.574745473 8.933777121 6.403588608 6.517916699 6.535848022 8.774187013 10.82842618 12.0031341 7.192392414 7.720962893 7.557642204 6.263815808 6.924209507 6.14288631 6.904449078 7.963181538 8.589202661 6.488327072 10.99598041 10.27460496 7.639773999 6.53924826 5.936286434 9.442281622 7.604112789 6.209086436 6.864972569 6.060463528 6.213456477 6.442925805 7.800912258 6.370813538 7.031168104 7.096260353 6.679708384 6.440554847 6.310344498 7.516732231
