"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62"
372.74875 530.00375 271.2625 433.32625 229.82875 172.26375 275.03875 227.55125 488.62625 291.4075 245.23625 444.6775 234.88375 209.05 378.71375 194.97125 123.60375 112.24375 224.095 181.34375 446.255 530.19375 132.555 53.9 337.085 198.81375 239.96875 512.86125 518.14375 458.9725 489.905 64.5625 153.0275 465.62375 155.185 137.80875 675.27875 98.925 223.01375 382.69875 320.0675 361.705 700.57125 244.795 716.27 271.81875 429.64875 466.9625 200.40875 98.70625 76.07375 382.4475 185.18375 458.1975 194.775 140.26875 222.46875 157.59 313.20125 297.60875 131.37 127.38375
209.9175 250.43625 214.87375 148.205 179.42 146.18625 219.71875 237.22875 149.07 459.53875 788.99125 252.41375 214.24 141.71375 279.22625 97.39875 65.57625 70.48 87.04625 199.2075 333.45875 527.395 131.76625 53.77875 255.24125 213.89 238.31 369.68875 549.9725 442.56875 445.80375 158.81375 200.745 295.13375 167.9975 146.2525 495.85625 161.57125 211.63125 86.53625 108.835 325.27875 271.32 353.28125 635.4325 236.4575 441 450.92125 304.875 307.685 412.0125 350.81 197.88625 415.3325 299.5325 206.7075 197.89375 109.45 229.37875 317.18375 188.53875 242.695
200.0575 186.715 88.32625 128.405 243.8725 165.83625 157.06125 215.065 373.1975 325.80125 649.02375 290.01125 243.90875 144.80375 326.78625 172.7625 166.87 157.11125 324.22125 211.44875 270.41375 277.18125 243.28875 53.75625 352.78625 160.8325 139.9375 344.69625 358.31125 253.09875 374.245 352.6875 256.01 340.25625 175.485 330.2275 259.24625 485.70375 246.71625 221.87875 132.99 465.785 630.0025 615.34125 481.2575 683.215 991.6775 370.9425 153.295 332.5675 371.505 634.815 318.48875 613.46375 313.46 271.99875 272.75 108.89875 415.40875 169.855 287.40875 303.325
438.24625 589.72375 172.8075 150.69875 376.79125 135.7325 344.90125 205.91125 377.60125 781.4025 1652.8838 395.63625 545.5975 257.975 341.42375 145.60125 160.37875 71.04625 171.74375 276.33875 515.0575 610.01375 164.5775 53.6925 379.35 586.76625 552.78625 973.2675 1988.1688 1450.6475 1007.6688 702.975 472.775 953.89625 370.91375 653.66125 1473.8987 567.44375 397.8175 754.285 345.95375 393.2075 1302.31 2374.0863 1358.0025 1552.8112 1915.1088 1184.48 798.73875 770.33625 140.65875 712.88125 293.19125 396.47375 597.39 628.84875 529.745 274.54 933.13625 1003.1538 439.805 539.33875
174.95833 276.09405 198.02143 194.15238 240.16905 214.20238 312.82143 345.45952 693.60238 459.05119 580.15595 379.42619 297.14405 188.17976 461.64167 204.96786 110.13452 75.792857 247.91905 309.52976 272.12738 293.29048 427.17976 53.647619 322.41667 126.82976 128.02143 494.325 448.03452 588.1 1174.6238 691.33214 301.7869 624.25119 303.21786 352.32381 284.0131 190.39405 375.35 309.42738 313.34048 417.3131 1198.7083 865.9381 714.03452 776.85476 1115.7952 601.35476 317.30833 740.70357 496.27619 718.94286 398.13452 504.85119 433.94048 518.72738 911.59048 124.04405 621.94881 288.52857 479.22738 562.71429
213.91375 221.53375 110.21875 115.045 157.27 68.5325 175.70375 157.80125 144.13 482.39375 408.61625 147.65375 301.74125 264.76625 295.1775 53.6125 65.6575 72.015 112.05625 155.0625 349.61125 688.43375 77.58125 54.72875 251.1575 157.4675 453.785 368.84875 764.4025 889.98125 530.67875 402.34125 165.17375 358.37375 284.31375 158.80625 343.965 238.435 322.18125 297.05625 81.405 232.1125 202.955 204.675 816.695 440.355 720.655 365.7725 333.995 515.68625 370.6975 452.60875 218.40875 159.355 259.1275 290.6275 111.93125 80.2575 465.20375 473.84 143.2275 137.39
399.05357 493.76905 322.84286 410.12381 238.50357 117.8381 431.53095 410.69524 613.06786 248.0369 448.06667 757.39762 317.20357 289.47024 520.07976 757.29643 78.404762 132.79048 308.70714 113.23452 759.6 491.69524 193.4631 53.585714 528.73929 370.60714 436.62619 778.15238 738.04524 1091.9786 578.24048 130.19881 208.56667 1009.6464 387.95714 193.31429 916.16786 325.43452 138.4631 268.40476 502.98214 137.42619 343.7369 203.0381 706.84048 417.97143 1551.256 484.4631 71.388095 91.920238 498.52976 283.62381 320.92024 520.40476 186.46548 265.76905 330.25 393.49762 289.73214 231.96071 254.97143 78.842857
294.89762 217.07024 110.15238 106.14881 347.44286 236.83095 111.92143 152.71905 365.31786 277.74048 417.25714 228.48214 258.76071 153.08571 301.75833 159.95119 89.329762 104.15952 232.75119 286.55238 206.45833 275.4369 207.63929 100.4881 197.45119 104.43095 115.54881 219.61786 246.5869 274.63929 192.46786 134.27381 97.384524 295.4619 105.22024 183.62024 272.35357 172.71071 225.39048 160.17262 60.655952 275.47262 157.1631 291.79881 392.25476 320.25357 367.64762 227.02619 145.67619 197.31786 85.846429 422.7381 231.825 289.68333 111.7369 166.025 227.36667 53.541667 171.25119 86.989286 117.6 190.82738
561.10125 619.54625 536.22125 579.8025 409.27625 137.40125 346.505 174.105 2044.3888 411.32125 657.67875 577.33 354.31125 216.44875 948.02125 291.22 309.30375 118.13625 428.40125 108.4625 1437.3175 559.0025 943.68375 53.52625 1124.4787 991.32125 506.835 1234.0525 1471.9787 840.46875 2428.335 490.3675 372.34 913.86 1157.6212 348.02625 980.895 407.6625 259.8975 562.63625 1040.4363 544.1425 873.17375 1089.2663 1103.4038 2031.0025 2259.2562 514.135 458.96875 670.1525 1084.4463 1500.9425 1624.3388 647.67875 1707.9425 346.38625 1048.8012 704.4475 816.11625 795.02875 681.52 343.295
354.54286 369.63333 222.52024 242.30714 181.46667 163.89762 190.61071 222.28095 281.9119 285.96905 609.00595 391.99524 267.95119 262.36786 297.59167 117.36786 220.33214 206.48095 206.99762 269.10119 320.47857 478.82381 104.70476 53.483333 314.1881 177.09048 145.90238 342.94167 519.88452 398.74167 354.94524 214.16071 188.26667 326.81429 213.52262 81.560714 321.55476 80.385714 161.20476 324.67976 108.25595 545.79643 653.97738 519.09167 764.28095 583.92381 382.40595 291.66667 373.24286 441.28571 302.1 493.29286 232.23452 347.92976 299.49643 270.11071 379.58452 190.1631 279.92738 322.18571 238.55357 340.10952
314.90625 284.73625 202.26 178.925 314.0425 553.39625 289.82125 305.89875 1031.3588 508.99875 863.265 475.3625 396.1275 209.0725 363.57125 126.3425 113.195 113.69625 402.2475 690.77375 249.5975 376.99125 149.70625 83.5575 277.3825 139.62625 139.4175 216.23875 370.05875 508.6125 382.19625 247.0825 235.38125 336.005 154.15125 276.12 563.10375 227.5175 146.8425 118.9025 95.87625 257.56875 285.67375 291.10875 206.41 326.375 462.93875 268.925 107.08 254.97375 176.83 306.8925 136.01625 249.6175 413.17875 210.99375 297.23 53.44375 130.275 128.8325 156.9725 218.73875
216.56625 179.73875 253.41125 152.3575 209.40875 214.355 219.5675 233 443.28625 381.345 583.855 275.50875 290.33125 180.31125 236.3625 118.54625 170.70125 153.09875 215.61625 243.84875 158.26125 284.00875 349.73 53.42375 451.47625 104.7275 215.17625 340.3925 330.50875 767.3925 350.98125 197.91375 260.8375 389.82 193.8775 342.65875 349.85125 260.4475 216.6275 223.51125 80.9575 367.24375 422.87 628.49625 471.82125 690.49625 736.34875 253.0925 161.9225 372.46125 619.0575 1149.4425 208.70875 333.47625 250.7925 258.1475 380.0075 69.7175 255.72625 169.39375 218.595 241.07
250.39167 535.31806 402.79722 529.51806 171.23056 161.02917 279.41667 230.13056 412.83472 322.42917 207.04028 841.86389 237.62083 207.62083 302.91806 287.69167 57.258333 72.530556 185.22639 146.92361 249.15556 285.42639 93.559722 53.404167 347.52917 226.76389 255.8375 638.10278 745.10694 465.02222 630.41111 121.875 170.81528 675.66806 186.66389 123.40972 691.60833 126.4375 564.58889 330.05694 502.5125 890.44861 867.31944 385.80972 1039.9097 474.34306 680.14861 934.4625 750.76944 603.67222 271.525 567.44028 346.85694 800.70417 345.34861 390.90556 956.46667 300.99306 377.90833 603.93056 363.27917 406.57917
622.135 448.62875 53.0325 249.385 343.745 392.785 275.20125 1251.245 1356.225 538.36375 769.24625 484.555 384.85 458.6175 491.29625 885.48375 281.075 646.88125 548.11625 651.82 567.6275 438.7375 944.7325 219.87375 747.3275 266.34125 174.7875 1142.6475 542.14625 841.58875 421.17625 211.41375 495.32375 956.91625 611.16125 952.14 327.70375 1016.7588 404.26125 525.065 298.5675 848.32375 1206.745 1917.035 1132.2425 2059.0188 2173.6387 699.6975 224.97125 496.13 384.1825 1802.4575 494.025 872.47625 447.23125 536.76875 105.04375 127.49375 683.2 455.12 339.02625 690.315
235.40375 331.14375 292.6575 385.49125 227.02 164.4725 279.1325 187.34875 727.545 444.03125 219.59375 813.65 161.11125 124.46875 266.1875 223.52375 99.74 105.48625 296.8475 180.4925 279.81375 279.3475 113.80875 83.97875 222.0075 156.21375 126.86625 220.23875 444.345 250.75875 315.88875 58.135 73.01875 198.62125 117.96375 58.18 521.04625 82.13375 111.97875 116.06375 94.2725 137.3425 182.98 52.8525 332.41375 146.01875 152.3975 194.69125 76.54 164.88125 103.3325 152.4025 145.20125 181.37125 71.57 60.4375 439.44125 72.9 139.3425 101.5825 69.8675 124.67
157.14 158.0925 125.495 102.4575 158.2025 139.9275 119.3475 92.0075 213.1075 204.7975 282.0925 159.895 252.4075 130.675 243.4575 85.62375 99.415 81.59875 112.24625 145.645 178.6 214.6625 156.9625 52.7175 278.55 115.8725 101.5125 277.07 148.0025 219.30375 261.99 198.12875 142.48375 287.02625 113.6 181.6525 184.84375 188.0825 269.01875 196.48125 116.71 390.87375 421.72375 388.83875 490.48375 519.54875 480.93 295.06 227.3775 347.08375 415.4025 564.6275 299.18375 346.26375 216.565 249.3525 325.9375 114.06875 277.915 117.115 201.49875 265.355
327.72125 825.0825 120.3 249.6 168.3375 133.98625 456.055 194.8875 140.65625 403.835 857.775 730.35875 149.42 65.76875 231.25125 140.8325 173.475 259.97625 241.1125 170.43625 905.42875 529.4725 52.545 82.81375 623.145 143.585 454.725 305.35125 428.86625 802.5225 199.52625 315.435 578.625 390.0725 183.1275 389.16875 493.91625 218.94875 266.49375 413.815 201.63375 686.64125 951.70625 2065.8962 932.41125 1197.355 481.29125 520.5 637.1475 380.87125 1135.4012 1210.0362 460.965 203.17 156.80375 305.10625 313.13375 304.66125 823.16 590.31875 92.6925 397.775
670.27 451.7125 322.4225 394.57375 523.9375 548.03125 779.59375 766.85 1342.0188 652.81875 1863.4463 659.69 637.72 538.28 980.22625 317.49375 634.87875 210.35375 1119.3987 684.6775 1664.2813 522.55375 490.695 70.345 787.03875 268.6525 456.33625 1146.7025 877.48625 1061.295 1389.7775 316.645 410.7625 1157.335 551.22875 711.8025 734.24 845.7375 172.015 281.9475 98.16 142.155 283.70125 1032.7875 296.195 1180.65 1368.2062 261.22625 81.1325 166.89375 115.0325 691.49125 219.52125 276.02375 160.04875 215.63875 87.52625 114.55 272.47625 52.50375 216.29125 158.24375
319.52167 401.425 193.93167 219.19333 76.365 52.426667 159.02 245 208.61167 276.955 416 405.91167 263.74667 184.62833 301.23667 77.661667 139.97167 151.25667 155.27 175.17833 266.18333 469.33833 89.451667 63.916667 199.62667 178.56 150.43167 273.34 433.66833 318.34 369.83167 174.39 127.53667 224.58333 225.035 99.463333 220.18167 86.876667 128.02167 307.12167 67.266667 497.83333 684.04833 533.00167 673.52167 552.62167 342.99667 302.195 315.96167 369.76167 271.33833 346.34833 160.96833 359.03667 267.37167 258.80833 116.51 158.84833 252.47333 339.71167 271.38167 378.42667
173.1425 258.00625 170.29875 133.80875 241.30875 142.455 216.31 212.31625 100.9575 466.49125 727.27375 260.39125 208.44875 169.425 251.17875 102.98375 92.5525 67.02875 92.83375 229.72375 302.2575 561.98625 135.37375 52.1225 233.5725 230.3425 252.97875 395.78875 636.5325 429.2375 543.34875 201.20375 220.52 420.64875 199.03375 180.88125 502.58875 202.12875 189.2275 259.07125 102.54125 258.7675 520.5775 409.74875 649.55125 613.30125 526.4875 421.265 369.59625 205.90875 414.38 383.39375 212.88875 410.46 276.25125 203.445 199.23125 114.985 168.04625 331.04125 196.52125 259.7025
480.01125 730.0725 209.8725 369.425 230.2275 178.5425 539.5675 477.22875 647.00125 508.72875 1570.3562 771.28125 310.68625 271.755 343.41125 52.115 91.7225 192.0075 466.0375 388.21 492.57 504.9575 61.97875 100.475 412.4975 334.29125 466.54 596.79375 1209.9075 827.45125 750.37375 589.165 687.7325 1129.9025 637.96375 315.32625 571.39375 167.02875 209.82375 305.77875 227.95125 822.65375 1285.945 1456.9188 1418.0625 1126.6775 832.5225 728.29375 604.9925 390.895 397.64125 589.8825 287.65375 332.65875 453.87875 418.73125 61.2225 292.2825 432.63375 698.14625 407.6225 448.87375
429.08125 458.06375 357.7375 431.75625 235.10375 204.94375 409.615 245.13 906.1275 435.85875 314.89625 581.76375 215.10625 184.57625 331.97 259.9775 104.20125 79.48625 317.645 189.44625 423.53125 429.7125 58.69 51.94125 467.4875 298.96875 262.4775 518.3725 1150.5025 630.09625 804.54625 161.73625 161.9025 499.9 267.80625 139.00375 1295.9925 214.105 267.8475 247.975 233.60125 266.8175 514.0575 449.62875 730.82125 439.58375 447.36 480.3275 225.225 257.1025 239.7675 377.375 362.34875 508.96875 206.83625 179.5675 788.09625 209.16875 229.87125 314.77625 187.1225 270.735
147.1725 318.34375 113.745 175.68125 341.7575 290.51125 316.64625 312.1275 378.99125 492.00125 999.415 589.79125 206.92 117.5125 437.62375 114.4275 71.665 79.3875 213.16 285.51625 103.0125 157.1975 242.60875 51.91375 489.65875 194.58125 194.57 592.39375 363.53875 438.28875 521.25375 245.89 486.61625 867.925 143.52375 645.25875 459.3675 767.7175 254.805 491.075 217.7775 666.83875 818.36625 1384.4875 457.38875 1466.05 1026.7825 524.89375 243.21125 288.24 176.8775 627.055 318.76875 534.69875 254.74625 727.31 455.5625 293.12875 418.07875 364.80625 461.61625 463.10875
256.40375 237.06375 85.35625 134.70875 292.0675 245.98375 279.08 338.685 821.93875 497.3575 631.16875 623.6 205.14125 234.77375 674.46625 287.26875 203.84125 147.6825 473.825 346.88625 505.84375 279.74 324.41375 60.2025 606.26375 144.80375 131.66875 427.605 439.495 517.4225 1006.1325 400.00375 529.645 761.56375 362.49625 481.99875 296.9725 485.64875 195.39625 176.98125 169.8825 373.535 994.76 656.2975 696.6775 506.32375 1062.0475 367.03625 180.12875 624.64875 325.685 640.25875 339.46625 365.86375 273.15875 299.44625 467.72375 227.1275 606.2975 51.90875 314.05625 423.615
217.05875 400.385 588.93625 403.73625 438.70625 215.56 477.1225 534.81875 51.875 719.44875 785.69375 248.5175 748.42625 601.72625 453.27625 209.6975 190.435 216.14625 213.7325 396.38375 376.88375 527.475 182.965 210.82375 559.70125 317.4075 410.0325 693.24125 1074.5975 561.43 906.68875 470.66625 553.7825 859.5675 347.87125 438.9775 749.33 406.1375 231.47125 631.52625 440.9125 304.99375 836.2275 951.5875 751.44375 925.9175 786.21875 672.94875 493.99375 522.44125 491.27875 666.5825 545.8575 484.74125 339.00125 268.66125 282.1975 313.76625 645.63125 444.26 425.46625 401.59625
354.235 269.51375 253.81 209.33 132.2325 109.37 315.67375 232.9175 330.8925 234.7875 665.24125 413.5175 251.5475 187.13375 189.53375 89.89875 190.285 140.47375 177.64375 206.6925 317.91375 420.62125 123.4975 51.82625 212.2025 199.70125 167.88875 317.99375 523.66625 450.7025 386.69875 228.98625 213.465 324.22625 211.7225 120.56625 394.71125 101.74375 115.80625 258.69125 76.31 408.26625 539.405 502.3325 518.47625 544.175 306.44 255.5075 261.6425 271.95625 225.71375 412.1675 189.2 241.9725 265.8575 243.4475 137.67875 153.5425 232.22375 309.525 254.48125 267.83125
682.03 1024.11 224.0175 1196.3775 466.6725 159.195 935.20875 266.01625 844.2475 603.4075 504.06625 778.68875 812.1825 660.615 1185.0675 1264.29 262.065 242.06625 927.99875 133.2025 1363.2262 771.20625 388.905 126.90875 977.10125 454.41375 546.94875 1293.8837 2113.25 1180.4387 1147.9938 207.83625 585.335 983.03375 990.03625 525.0625 1409.0312 475.08 600.82875 604.08375 884.13 651.9525 722.4325 1173.1125 1489.465 863.6725 1211.3662 965.92125 435.25375 654.68125 1464.995 1826.0912 1039.425 769.8775 407.0025 366.115 51.74875 734.51375 763.51125 808.6475 668.43625 461.8575
143.51875 112.4375 360.9425 254.3725 261.42125 235.4075 271.2725 380.165 231.4875 182.23125 733.73 485.7625 180.61875 157.08 605.60875 225.15 211.76875 104.1275 220.905 231.90875 184.705 179.60875 943.2225 51.69875 293.335 224.65375 161.675 534.6425 447.7925 736.42125 1310.2425 374.0175 171.10625 639.03875 269.62125 577.63375 273.475 380.41625 202.915 251.05 344.3875 252.00375 613.24125 592.70375 728.7375 1627.93 1636.0262 422.2175 244.43125 368.2275 310.72 808.0175 267.90125 489.34 1278.2888 444.32125 565.28625 150.21625 981.26 254.35875 1078 563.54875
557.99875 677.77375 260.96625 363.2275 181.32 89.555 293.2725 245.12875 602.39375 228.91875 335.28 359.49125 317.67125 243.39375 392.41875 175.645 95.975 87.77375 167.725 88.21125 555.95375 456.62375 263.23625 51.68625 755.87625 949.8525 460.29125 1168.0575 1465.135 832.21125 1087.53 214.075 239.12875 929.23125 749.08125 396.35375 973.425 502.5175 99.82375 330.11125 581.95125 305.42 875.30375 1199.8525 1280.6625 1311.3175 1281.6688 805.38125 120.4025 326.45125 545.9725 345.73625 409.57 898.28 146.95375 362.49125 625.43375 682.99 471.7325 267.03875 173.64125 124.4
374.81375 542.9375 269.61375 395.46 284.31125 153.72875 300.81125 156.22875 455.3925 315.085 359.81375 596.82875 436.3175 258.7725 464.685 176.13125 123.95125 111.51125 203.98125 129.43 435.67625 485.50375 125.34125 51.60875 573.17875 491.71375 355.96125 854.68375 916.7175 477.03125 1064.8462 201.07125 208.1525 653.54375 292.89 256.8625 1063.5787 239.74125 390.65125 482.91875 564.96625 502.13625 558.95125 629.64625 868.45625 633.9275 732.45875 579.56875 332.4675 490.44 576.08375 559.01875 599.3975 573.85375 541.58625 417.53625 917.06875 474.78 683.87625 512.80875 305.1775 363.89625
178.12875 281.69625 105.03625 129.60375 209.4625 132.74 171.04375 141.31625 135.3675 379.24125 871.705 281.58 241.21875 109.9125 244.67125 59.58125 61.03875 55.1075 116.65 187.90625 257.845 400.34375 110.275 51.5475 176.3775 291.53 188.16875 331.9675 588.01375 476.085 403.59 215.77875 242.2975 390.875 142.67875 155.86125 466.6925 161.49375 241.37 313.0425 99.54875 334.04 509.48125 500.20125 758.475 596.4475 560.23875 601.525 332.8275 257.56 320.38625 447.06625 213.31125 382.68875 319.6975 293.94625 174.56375 114.8475 266.8675 414.1475 220.97125 218.6525
356.18095 405.89524 303.57262 422.15833 215.69643 184.50952 310.90476 221.45714 467.1119 339.73571 295.55833 432.38452 151.49048 159.52976 354.39881 166.58333 94.344048 72.830952 238.02024 178.55238 304.54881 431.8869 82.17619 51.545238 385.2381 228.61548 173.52381 521.69881 710.05476 422.12976 624.74167 100.82976 101.4619 394.875 229.94524 104.05595 753.68452 129.56429 328.28571 336.30238 230.95119 436.91548 504.50714 194.44643 790.60357 377.25 381.71429 461.18214 263.55238 263.94405 151.71786 337.72857 257.87619 499.68929 264.71905 242.09762 593.82143 189.14524 283.15595 369.72976 191.125 262.92262
306 431.71375 278.52875 313.55125 134.335 70.5425 164.1375 145.68625 379.51625 255.18 235.34625 459.46875 202.91375 259.63125 339.1075 163.2425 56.98125 85.84125 145.9775 69.8925 566.41875 479.155 114.0025 51.4 246.35375 250.5775 236.4375 520.60375 446.52375 383.2625 658.78 86.21125 130.10875 437.7825 315.66375 172.2175 320.90375 178.66875 464.69125 326.36125 462.2075 343.96375 382.17375 272.6625 753.7775 255.4825 628.33375 455.4375 308.64875 490.3075 477.615 621.24 447.5025 414.2875 445.2625 270.315 447.8675 427.88875 405.58125 355.75375 325.2825 413.9975
294.70375 253.9275 196.96375 262.14625 367.14875 534.3725 343.8475 491.15625 1328.0825 729.14125 869.2 643.0675 274.50125 330.77125 638.5175 227.14375 266.675 273.445 418.08875 615.67375 235.25 374.52125 357.28625 105.85125 584.275 230.17375 227.87125 608.75375 668.5325 633.59125 841.055 355.18 462.33125 730.39875 364.97125 522.13875 729.4075 478.61375 241.9125 229.84125 152.99 525.92625 337.34875 457.125 828.62875 427.54625 687.5925 249.73125 146.2525 315.715 51.38875 513.68375 348.63625 388.45875 304.44875 307.2125 222.94375 172.0525 234.04625 181.62 152.9725 425.325
185.78 150.3725 51.3125 102.1675 173.1925 135.845 80.53 186.7825 267.1075 294.525 378.895 246.82 233.41 156.03 209.915 95.0925 131.3725 160.81 136.6375 249.0825 200.8075 231.235 186.125 80.4825 247.7025 110.0525 127.4575 216.1525 273.48 281.225 367.575 167.4225 166.275 241.1325 159.885 173.485 173.3725 207.8725 262.6875 165.75 75.5625 359.08 439.9425 456.18 528.0075 659.975 503.79 309.2425 153.61 234.205 242.0825 543.6025 223.055 288.47 246.87 247.88 183.325 64.0025 215.215 164.5 137.455 213.65
239.63875 264.59 191.77 172.85 231.47375 204.935 202.52375 286.31 226.84 421.62625 838.62125 336.65125 205.07625 228.58625 325.385 201.31 51.21375 85.13 116.4375 286.48125 450.58875 519.02875 157.15125 86.67625 240.65375 236.49125 213.32 392.675 645.40375 560.87375 293.13 173.68875 171.67625 281.68 179.025 133.4075 557.86875 175.525 214.24875 197.7125 84.725 250.8975 409.00625 380.8875 596.30375 316.88125 919.105 447.45125 206.25375 253.7675 262.58375 254.33 167.02 221.97875 207.3225 217.7975 163.93 99.20875 236.55625 277.11875 141.98875 179.11375
169.8 214.81944 160.71806 187.11806 175.74028 193.82361 192.06944 308.02361 170.67917 392.88333 620.52083 304.52639 195.45417 195.84028 279.75417 90.151389 53.7875 57.906944 106.21111 236.52361 249.09583 434.91944 124.25 51.133333 238.22639 154.65833 158.72639 217.86806 402.08472 357.10417 390.54583 129.83472 163.42222 235.14861 133.98472 100.44028 486.25278 97.45 223.80417 175.14861 86.633333 336.875 582.92083 258.39861 639.9 428.80417 420.63333 414.85417 326.59444 349.96528 374.4375 288.5125 168.35833 430.49306 224.9625 249.21667 218.65417 87.351389 141.84722 310.39306 188.89861 271.46389
189.1925 210.14625 375.71 271.02 163.6125 161.9675 268.23 338.445 82.13875 113.6725 287.085 188.36375 160.6225 123.7025 488.9475 285.05875 79.70625 96.44 163.1 204.55375 123.77875 254.01625 133.79625 51.10375 185.745 92.61875 81.03125 220.2275 213.4325 173.9275 204.53375 128.25 111.09625 222.1425 95.28875 130.35375 188.6975 152.17 341.95875 231.665 146.0725 296.5775 465.58625 356.41875 407.82875 305.5425 389.03875 311.4675 200.80625 617.55625 751.83375 673.74125 412.805 385.1875 159.44625 192.475 515.36375 116.64625 337.9925 266.24625 197.54625 239.7475
114.17738 130.70952 52.12619 105.2119 131.825 164.09405 118.85595 163.11786 192.43095 215.73333 293.55238 165.54048 156.21548 112.31786 154.30476 121.50476 117.99286 117.72857 134.21667 211.96905 110.92738 187.85357 160.65119 50.95119 180.5 85.058333 83.847619 170.77262 227.29167 219.08333 196.375 162.3 109.02381 240.85833 93.108333 174.65952 185.49048 159.45476 227.05238 167.53571 59.027381 374.04048 434.70238 382.11786 233.91548 386.82024 342.63929 282.9631 161.41548 267.69643 332.09286 412.7381 255.63333 307.76071 168.10952 208.13929 193.21071 63.914286 208.0619 135.53452 219.01071 211.85357
363.63125 555.9 256.13375 445.34625 208.43 144.41375 386.5625 244.67125 522.80625 368.5625 284.9575 684.91 246.08125 218.34375 261.17875 308.0525 132.89125 108.73125 266.68875 138.90875 487.075 528.8075 121.52 50.88875 488.87125 313.07125 276.75 638.53125 965.9825 499.185 899.235 176.6925 177.3925 492.5975 418.73125 209.83375 769.125 259.6975 468.28125 406.99 428.25125 460.94 727.045 551.30375 985.59 529.39 513.70125 651.16 291.99375 500.94375 484.025 600.00625 652.475 703.2375 361.2475 378.04375 723.39125 424.895 515.385 469.095 259.21375 480.17
198.81905 226.08214 87.322619 87.504762 137.88095 118.06786 221.13571 197.22976 65.482143 538.32976 846.64405 248.50357 178.71786 128.45357 302.00476 97.344048 85.559524 90.772619 50.886905 156.44405 390.19762 413.89762 166.78333 86.133333 204.24048 300.10595 252.7 332.30952 634.75833 506.87262 458.8881 180.57381 301.93095 308.37381 188.21071 242.75595 416.9631 208.02024 242.66786 362.15833 155.88452 323.93452 566.875 410.34286 917.34881 652.89167 614.45119 635.17976 407.32381 213.23214 490.78571 472.09643 360.01071 458.66548 371.72857 281.02024 270.97619 157.32024 415.04643 546.49524 285.40476 393.40119
158.80125 282.055 60.2925 153.7225 293.19 81.8875 216.64 146.8325 604.8125 322.105 695.27125 315.20375 324.825 202.84 444.58125 172.54875 212.97125 125.1 282.87 182.6725 198.68875 212.88875 348.68875 50.7275 708.43 160.57375 214.0775 371.585 357.7275 613.225 486.4825 363.83625 803.8275 441.21625 392.83625 798.2 154.2725 429.485 271.28875 611.575 197.2325 465.40375 1115.6737 1089.9975 634.375 1343.8713 1175.2312 405.1575 311.49625 550.86875 572.345 801.215 418.89875 360.9325 326.13375 521.68375 322.435 93.63125 523.165 339.63125 567.995 508.69
254.255 348.5425 81.55 145.60125 120.84625 103.295 229.03875 158.3375 354.3725 187.7225 827.81625 408.23875 208.83125 141.9725 177.83 78.3525 179.6025 221.2725 191.095 171.275 335.2775 349.78 79.70375 50.66875 194.82375 220.12875 176.67375 334.5175 464.94625 510.16875 277.87125 181.75875 216.3675 347.15875 179.8925 170.1925 265.5875 128.11625 62.11375 308.37 144.25125 403.61125 234.0475 804.89625 543.35875 712.5275 430.50875 211.75875 272.79875 242.0375 208.3575 623.88 214.77625 165.27875 313.25875 238.4925 142.9625 173.55125 216.605 299.5775 279.6925 261.99875
195.02381 289.63452 178.71429 148.33452 145.81667 77.315476 213.80238 149.87024 247.71905 259.76786 762.39762 505.05119 126.36905 102.10952 145.68571 62.747619 171.1381 176.26071 106.6631 109.59048 251.59762 251.56667 91.108333 50.644048 131.50952 184.11667 174.10238 239.64881 376.64762 416.1 385.49048 431.76905 200.12619 360.72262 165.12857 144.93214 421.56786 108.43095 164.5369 250.15714 134.88571 378.88452 909.79167 843.62738 514.775 791.71071 437.81905 539.8381 343.92262 287.89643 226.43333 394.49881 234.39762 182.97857 455.54524 284.24643 399.2119 126.25476 214.05 353.18452 187.89643 331.76429
333.64286 202.125 245.44762 256.44762 243.9631 245.02619 213.49762 350.60238 190.45595 261.66429 382.7619 285.56071 232.25476 279.55595 494.2119 266.03929 160.72619 168.42619 245.33571 269.50833 285.1881 398.48095 188.5631 113.93214 176.85476 50.379762 54.075 157.10476 93.460714 121.9369 154.03571 54.827381 61.75119 151.64762 81.527381 105.73452 109.72024 85.215476 230.01786 146.97262 68.671429 169.01071 188.54881 177.64762 174.65 194.61667 253.15595 126.02381 112.03095 578.30357 437.67024 434.74524 188.9131 238.47381 86.017857 128.4631 320.49286 86.74881 256.94405 185.91548 61.94881 198.83929
