"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "V201" "V202" "V203" "V204" "V205" "V206" "V207" "V208" "V209" "V210" "V211" "V212" "V213" "V214" "V215" "V216" "V217" "V218" "V219" "V220" "V221" "V222" "V223" "V224" "V225" "V226" "V227" "V228" "V229" "V230" "V231" "V232" "V233" "V234" "V235" "V236" "V237" "V238" "V239" "V240" "V241" "V242" "V243" "V244" "V245" "V246" "V247" "V248"
15255.3 1991.3 3648.9 2104.9 4509.1 4567.2 1955.4 10214.7 -565.5 481.3 2215.7 1695.7 2216.2 564.7 6555.9 8164.6 1965.1 1842.4 961.4 3378.8 4414 2759.9 3564.1 13973.7 1768 2504.1 2715.3 2118.6 1736.7 1401.1 3473.5 2258.5 3801.7 3548.5 920.8 1361.9 2671.4 16379.9 5053.5 790.9 2495.9 1460.5 1625 4567.5 2941.5 2014.9 2184.9 4659.1 1673.6 1969.6 10888.6 13951.1 7510.9 3496.1 1527.3 5539.9 2937.8 1870.3 2809.6 5671.8 2178.3 1446 772.4 3095.4 492.7 1470 1729.4 960.6 479 1379.7 1910.4 3331.3 3645.9 3541.1 1727.9 7830.5 3712.9 2872.7 1487.2 4041.4 1500.9 1662.2 2347.7 19517.1 3767.1 490.9 2767.1 1456.6 2179.8 2154.2 3770.8 1152.6 3822.5 5319.1 811.5 1732 1122.8 -456.6 1159 1174.2 599.4 1235.3 3666.6 413.7 49.3 1303.7 406.9 -358.4 24.3 1051.7 248.6 360.5 946.9 1504.4 1523.8 -383.1 485.2 -903.3 407.3 451.9 688.7 2635.2 5072.9 676.1 2255 896.2 1300.5 661.9 3042.9 916.8 1381.8 943.9 754.6 -34.8 793.7 1223.8 11936.4 1143.9 1104.4 120.7 -361.4 2034.7 1995.5 6190.2 3424.1 4461 1559.3 1788.9 2544 1361.4 1378.4 2160.7 2765.6 1334 2766.8 3328 5874.8 14289.6 3114.7 2630.1 2264 3902 1865.7 4568.6 1167.7 2426.9 1087.3 1147.5 2558.6 2013.9 3488.1 2550.3 3857.5 2483 1710.1 2738.1 3405.4 2837.7 1117.5 2770.2 3451.5 2335.6 3522.7 3442.7 2137.5 3881 2417 7183.6 2392 247.3 4365 3985.9 12218.3 2744.7 2070 3693.4 13737.4 1227 4226.5 15299.2 1635.9 785.6 1226 7634 3795.8 6519.8 7666.4 1092.1 1243.3 3750.3 10665.6 2296.9 2198.8 1497.5 13026.6 12945.3 5652.7 7972.8 1634.7 4160.8 1502.6 6514.4 1106.4 3195.5 2076.7 10312.2 1379.5 21795.8 274 3524.3 6514.2 270.7 4670.1 5040.3 2764.9 1691.4 11494.3 17708.5 7997.3 2487.8 3050.1 -23.2 10404.3 19958.3 19510.8 1267.6 5933 2246.1
774.6 486.4 1105.1 1174.1 886.1 1350.6 2508.4 -2005.5 1126.3 5271.4 656.5 1189.4 888.1 2118.8 165.8 -568.8 1466.8 706 -18 793.7 811.4 1517.3 2845.9 935.2 228.7 -310.3 3444 398.1 -180.5 1034.4 1098.3 1138.6 1431.9 439.3 2108.5 1893.4 -32.3 1704.5 2039.9 1243.4 2003.4 995 1936.3 1193.5 1367.8 982 1540.9 2495.7 2003.6 487.8 259.1 1276.5 3206.4 1167.1 1405.6 870.6 1208 944.1 497 -268.8 647.4 1667.3 535.9 1811 -1119.5 459.7 976.7 1678.4 1613.6 232.4 -1306.7 -139.1 82.4 2146.7 705.8 1019 2305 867 25.2 2477.9 1374.5 9318.7 454.5 3398.8 2649.3 4366.1 18007.5 1578.7 2426.6 5754.4 2204.8 734.6 1108 2954.6 2879 2498.2 1060.6 932.9 3258.7 -984.1 1696.9 1053.6 100.3 771 1235.5 1125.6 -22.3 -35.5 1464.4 -810.3 504.8 658.5 109.8 914.1 1247.1 1441.5 631.3 28.7 2252.1 1334.1 362.5 601.9 499.8 1695.4 717 579.8 863.3 1949.8 1189 455.8 1902.8 -881.5 113.6 -26.9 252.2 978 1123.6 1062.7 -215.2 2222.3 379.8 -358.9 8256.7 1388.1 568.5 -1102.3 28376.3 11452.8 2465.6 1314.7 702.8 629.3 2191.4 291.8 2001.2 2108.1 2145.6 13465.9 6579.3 -716.8 21942.1 29676.6 1042 737.3 353.3 276.6 1935.4 -555 18501.6 9094.2 218.4 746.7 9185.6 994.4 2418 -239.1 630.2 272.7 24968.5 572.3 791.3 2652.4 5122.5 1323.8 401.9 1901.4 2463.1 418 1787 1174.5 140.3 2101.8 233.1 928.2 758.2 2251.4 1145 721.5 1273.3 4328.2 407.5 74.3 724.3 1788.2 1015.9 2726.6 1157.4 1983.1 449 930.4 4941 652.1 1200 1924.5 688.4 509 2718.7 1081.8 2476.9 434 1158.7 3749.1 1561.9 1866.9 1785 1912 115.8 2825.5 2606.7 2649.1 698.9 1310.9 -255.6 276.6 2220.1 2381.4 -60.6 828.3 664.1 299.5 643.8 557.9 1029.5 253.5 5315 1053.6 2586 445.6
8258.3 4956.5 194.5 629.5 242.4 1317.4 7522.3 3232 -1876.5 10471.4 16938 -1992.2 1813 1928.1 322.1 -719 847.5 -1453.7 -508 6618.9 850.4 613.9 -1878.7 -702 69 76.8 -656.3 7699.2 -860.6 601.6 16040.7 29.6 2633.8 645.7 -728.5 -1355.9 -734.7 370.7 1129.5 -105.2 484 3239.4 316.2 -1009 -297.2 19392.9 630.6 -101 -819.9 11732 1837.6 104.2 598.4 678.1 318.4 -366.4 -21.6 2383.8 784.6 544 -631.3 20771.7 1831 829.5 -789.9 7356.1 -240.5 4853.4 -236 241.8 777.2 -818.7 -398.4 -622.6 -170.4 671.3 5076.2 -943.3 1073.4 1906.2 -1568.3 -375.8 738 82.2 446.9 -39.4 -309.1 -186.8 -1209.8 55.4 76.8 -533.1 826.9 14.6 1549.7 297.3 283.9 -333.3 12.7 -461.3 -710.9 -437.5 826.6 0.3 97.7 145.6 71.1 13 -650.7 -238.4 552.6 -1493.2 -429.2 -1649.9 1455.8 -808.4 272.9 417.8 1277.4 -938.9 -789 157.6 1467.3 -606.6 941.5 508.1 -1259.7 -3595.9 -996.6 -211.7 -1300.4 -202.5 -296.6 -694.8 -461 -289 -221.3 119.6 -109.1 1477.1 -600.5 -3924.1 247.1 -660.6 201.1 7541.8 -1101.7 -1356.4 -4106.8 -1138.4 -1612.7 -80.9 -1055.3 -2417.3 3420.4 139.8 -2334 -1032.4 109.2 250.7 -312.1 -1009.1 112.1 -879.2 1571.6 -600.1 1585 -395.7 1229 18.8 -1018.6 -352.5 -2499.3 1842.5 -219.3 2770.4 -346.8 -663.9 64.3 -112.4 26.1 -1534.6 262.9 119.1 -645.9 1132.6 -81.3 433.7 -480.4 -464.7 -369.2 -164.9 -903.6 -430.3 -482.6 -922.9 -766.2 -1445 -1990.5 731.5 8138.1 -407.1 30767 -351.4 -1090.4 162.5 -1702 -1409.2 1245.5 -863.1 -1510.9 19149.7 1544.3 -1196.8 -1030.2 870 -2167.6 -220.5 1817.4 -349.2 -80.7 -192.4 -431.9 -2134 -115.9 -443.1 127 -213.9 -823.7 766.8 145.7 74.4 -281.1 209.9 -343.6 -219 -250.2 93.2 4.2 -821.1 17435.2 -598.8 -82.5 469.2 -828.2 -296.4 -1216.6 -854.6
8106.9 8190.8 8118.7 4840.8 9933.5 9619.1 10549.5 4968.7 5578.5 11263.5 8549.1 10258.6 8998.2 11548.4 5429.3 8611.7 7792.8 7039.1 8586.8 11011.7 12091.7 14143 7618.2 11341.5 5390 12742.3 7671.6 10144.7 10662.1 8986.8 9812.7 12990.4 10152.4 10126 13042.5 12333 8414.5 6359.9 9543.8 7888 9040.3 9060.7 11320.7 12320.6 9486.9 8192.1 12970.6 11046.6 5745.7 9272.6 9233.5 8830.8 7930.9 11872.2 8659 8769.7 12482.5 7024.5 9287.1 6538.3 8475.7 8855.5 7325.6 7026.7 10343 7036.7 8651.7 7358.7 8890.6 6493.4 8288.5 8636 6444.1 11695.6 8225.6 9536.7 11619.5 12979.4 7666.5 5817.3 3538.7 7182.3 3492.5 9395.4 7789 4075.6 3781.7 6735.3 7282.2 9265.1 3479.6 8505 7209.3 12234.2 6091.4 3509.4 1907.2 3123.5 3195 2917 3802.9 4530.4 5857.9 6167 2044.4 2343.4 2815.7 5953.7 3745.5 4870.1 4127.8 2958.2 2906.1 3498.8 4978.4 5423.6 3524.2 4419.6 6252 3231.4 5424.4 9832.1 13906.6 4738.4 5835.3 19053.8 12028.7 5814.9 6686.9 12184.7 13236.4 11726.2 7642.9 20199.2 12705 21698 37916.9 6088.7 7430.8 9796.7 9018 2225.6 7205.9 4425.1 3353.5 7715.6 8942.2 8954.4 30.7 2083.8 4316.2 6382.7 7213.4 3550.1 1030.8 7614.4 4371.6 8193.9 7836.2 3576.9 11581.5 4438.2 2944.7 4194.3 1636.8 3994.3 822.3 4019.1 5324.6 5139.1 6311.6 13848.3 10106.3 2431.2 7584.3 4930.7 3301.1 3447 10483.6 4294.7 5673.6 2517.5 8725 3188 9453.4 5306.8 5400.1 7358.2 9946.9 7687.5 5572.3 6565.8 8343.9 7098.6 9899.4 7701.3 7678 16971.1 5956.1 3486.6 8105.7 6957.6 10517.6 6665.1 10443.5 12612.8 8208.4 7417.8 8323.6 11914.8 6200 7819 6391.2 4296.7 8624.6 10448.2 7977 8899.2 10455.9 13437.4 14995.2 12873.4 17768.1 7227 8110 12567.1 5811 7388 2861.1 7842 10652.6 6171.4 7170 6859.3 7995.5 9771.2 7563.3 3511.2 7055.5 11065.3 7308.2 8820.8 8860.1 6922.3 5095.5 7187.9 8687.8 11543.4
7318.4 7278.7 841.9 5142.9 7005.6 9821 4845.6 14727.1 8449.6 10339.8 4730.7 6425.7 -556.3 4908.1 6014.7 7625 12842.8 9196.5 4454 9354.8 12995.3 5500.8 8984.6 4740.4 5283.6 2223.8 9846.9 4285.3 -145.1 4196.3 3014.4 376.2 5129.8 3761.4 3179.1 4036.4 2962.6 3709 9317.1 7092.5 18882.8 13030.7 12322.8 6651.2 14814.4 5079.5 4308.4 1041 14441.9 10158.6 8277.4 2126.9 95.3 8232.5 8724.1 4163.4 5988.6 4990.6 5620.9 2503.9 2098.3 7459.4 19019.2 5787.2 1804.4 11813.5 5929.5 6246 9575 6822.2 8385.9 5952.9 10506.4 8745.6 5547.2 3394.8 269.4 4385.4 4739.7 2315.1 7434.8 5233.3 2413 5374.6 4608.2 3317.1 3161.8 5738.3 4432.9 8031.5 8044.6 8869.4 2600.3 3201.1 6407.5 4371.4 4358.9 222.4 10193.4 7697.2 5152.4 2966.1 -3504.3 3093.9 8288.7 9223.2 5934.4 2854.6 3174.4 1200.6 4916.8 6534.4 1000.4 6024.8 -630.8 3983.9 1243.2 3772.1 10429.5 9667.7 5930.2 2783.4 6510.3 2920.7 12707.2 3711.4 6982.2 6380.8 -1808.7 4478.7 4024.1 9388.2 8391.7 2402 5296.9 3848.8 3290.2 6234.5 6046.6 8082.3 6448.5 2099.8 2399.7 1661.4 6737.2 6956.6 2901.7 3547.5 19750.6 3520.9 8597 2670.8 2913.7 8560.1 17172.6 2250.8 14222.8 7137.8 5392 7770.6 1647.6 1088 5474.8 544.5 11992.1 2097.7 12827 -1454.5 5280.8 1287.6 4089.5 2048.1 8193.4 4405.9 4437.5 24540.2 362.8 7021.2 3560.5 2022.7 2715.2 1088.4 2970.2 2295.6 8247.5 6846.5 10579.2 7970.6 6449.7 4747.2 5435.1 3242.2 3265 6267.4 4279.5 5359.3 2329.8 -549.8 7816.3 7555.1 3950.9 6127.4 -177.4 7110.9 3217.2 9268.3 3048.7 8063.3 5320.1 11415.8 14179.6 7866.9 8193.2 3324.2 5952.3 2960.8 3489.4 3019.3 2258.1 2425.2 7200.7 1253 2549.6 1236.4 5880.4 3091.3 4173.1 1370.1 7666.6 12112.1 3471.3 7106.5 3331.4 6423.9 2206.3 4503.8 1762.1 4284.2 4809.9 5430 10832.7 6455.5 1867.9 8254.1 3247.5 4867 1813.4 1979
1291.6 2335 3386.6 4304.7 2977.7 4535.4 3901.8 383.8 4814.9 3284.1 3926 2735.9 1278.2 3917.4 2779.2 1937.7 4787.6 2333.7 5187.3 3750.7 5117.9 945.9 -4609.9 2101.3 2870.5 2478.3 5028.9 5525.2 1991.3 4417 1384.5 2585 5071.7 1852.5 1006.4 1753.6 1378.7 2007.7 2767.9 1755.4 3761.7 5163.6 6922.7 2917.6 2763.9 4146.6 1914.1 2691.3 2489.6 3381.8 3995.7 5718.6 2569.9 1654.1 1735.8 2685.7 1775.7 3339.9 2951.2 2839.3 1770.1 5537.3 3047.2 3031.2 4709.5 3691.6 3663.9 3779.4 2747.9 4333.2 3370.1 4511.9 3847.6 2323.2 3330.1 1175 1570.7 2602.9 2076.3 1950 4078.5 3535.8 1972.3 8325.9 9501 2076 7929.2 3460.4 3709.9 5436.7 2730.9 2585.5 2004 24713.9 184.5 2954.2 3467.4 1036.8 3718 3873.4 1751.2 2909.5 3427.6 2690.1 2250.8 3496.9 2714.4 -891.7 3373.5 718.9 4684 2611.9 3172.4 4316 3722.1 2031.1 1386.5 1206.5 2459.2 4056.8 1918.1 3801.9 3305.5 674.8 5848.9 2392.9 1553.4 5106 6299.7 4360.6 2881 7009.5 2624.9 3222.3 6554.3 3004.7 3686.3 1526.3 4965 4572.7 2862.3 3854.6 -243.7 -658.4 2084.4 3618.8 1492.2 1919.3 594.1 2268.4 921.2 1186.9 -860 812.7 896.1 2046.3 508.9 1843.6 2935.9 674.6 132.6 -307.1 2684.2 1669.9 2955.6 1202.9 1868 1089.8 2210.8 -185.3 1361.7 2126 1322.6 240.8 1575.8 6228.9 1154.6 4951.3 1339.8 519.5 -322 2478.1 1807.9 323.2 9943.9 13661 12000.4 20560.8 6982.5 5220.3 4310.3 2024.3 8953.6 4057 21817.5 10963.7 13428.3 11846.7 7785.3 10519.6 12080.8 12515 6087.7 3987.4 9446 5675.2 7272.1 5132.8 10180.1 18450.7 7482 4192.8 4975 3368.7 11476.8 4086.7 4669.1 5387.3 6888.1 11180.8 4080.4 9317.2 12559.3 5973.5 5620.2 8345.6 4032.5 3357.4 9214.4 10630.9 9847.2 8200.1 8536.7 15408.3 6179.3 8555.2 11865.6 1260.8 10411.9 15751.1 7106.9 4245.4 9184.3 9256.6 980.1 12609.7 10744 8766.1
1665 6003.9 3560.1 2823.6 5921.4 1184.8 3730.9 3232.6 2820 4810.5 1756.1 8423.5 2840.2 7340.7 1597 9212.2 1806.3 7252 5913.8 5873.2 1674.2 1447.7 9916.1 5042.7 8746.3 2687.6 597 7611.4 6087.1 1681.1 5480.9 6717.1 485.7 5412.9 12040.8 3083.5 9243 1054.9 4494.1 4929.9 2847.1 1093.2 3527.7 10189.7 3143.9 4654.9 5158.9 3693.3 3245.2 2942.5 7408.4 2286.7 918.6 1764.9 3989.9 4747.5 5543.2 1354.6 4655 8036.9 8941.5 139.7 5157.8 4339.1 5179.3 -780.9 4404.8 1080.4 4931.7 5292.4 3523.3 1828.8 5188.9 2217.3 2844.7 6017.4 6527.5 3025.2 4637.7 686.3 846.2 -165.9 1864.2 3683.1 2593.5 7843.8 5289.3 7433.2 2488.5 987.3 3152.6 791.8 3886.7 12399.4 3093 8702.3 5601.6 5876.8 2543.5 5356.2 5758.9 -635.7 7251 5729.5 7884.1 4286.5 9443.2 4326.4 5417.5 5442.8 2801.7 4173.5 2567.9 5079.9 3899.1 4334.6 2642.1 5842.2 4630.2 3235.2 6142.3 3025.3 667.3 3820.9 1004.5 3150.9 7187.6 1435.1 954.7 4834.2 8418 3933 1653.3 5135.9 9358.4 7477.8 1266.6 5334.1 1232.3 3504.8 764.6 -2568.3 1603.5 316.1 1741.8 -1410.6 1843.6 1035.1 276.2 117.8 225.2 6019.8 2752.4 1815.6 -2813.9 -188.1 1727.2 -94.4 518.9 9188.1 1229.8 -701.8 1417.1 3428.1 615.4 9603.3 1362.6 454.7 -216.5 1204.8 74.3 -272.9 792.1 634.9 812.9 -1668.5 1179.8 -239.2 1243.9 1566.6 2754.1 135.4 477 785 7488.8 12148.2 6522.2 7516 6490.1 6807.1 8367.5 9479.3 13734.7 4603.7 9591.4 -160.3 6613.4 10747.4 7261 8505.6 5480.5 6873.5 4978.6 7578 25399.5 5847.8 14489 4767 15256.2 7011.8 2240.3 4303.8 6221.1 13598 6397.5 8967.6 11429.2 7127.1 21452.7 13777.3 4616.6 11992.4 13177.8 7784.2 8806.3 3824.1 11408.8 3652.4 7183.7 432.5 5527.8 6703.8 3431.4 5240.5 8574.7 14668.6 7580.9 1717.6 6577.1 9182.4 1876.9 8372.1 8180.2 7607.9 4174.2 10230.2 11173.3 8737.3
10489.1 17994.4 16281 11017.6 10528.5 6746.8 12069.6 19537 21206.1 13837.9 10427.7 12726.1 10890.6 8665.9 11739.3 13974 17356.9 13682.8 10936.4 12135.8 17254.6 19640.7 11928 12646.3 14859.8 11594 13248 13595.1 13064.2 14880.6 10303.7 10323.2 13239.8 9805.5 5605.3 11887.8 8822 8582.3 17666.6 13802.2 16517 6342.8 12027.4 19307.2 14835 16914 9508.9 13577 14108.7 20810.8 8453.8 13090.1 10990.7 13397.8 22152.8 16314.5 14091.7 15497.7 10220.6 13510.2 7668 14801.7 15851.8 15836.6 9057.7 13854 12081.3 13488.2 11497.3 16652.7 16847.6 14483.9 14251 11559.6 14009.3 13591.8 12439.9 16278.7 9868 14284.2 11997.4 12784.8 10864.8 15400.3 10510.1 14452.9 10042.5 11130 13962.3 9932.4 18699.7 13277.7 23303 7520.7 21447.5 15568 16270.4 13140.3 15808 17600.8 16476.9 10891.3 13560.6 15274.2 13328.7 14657.9 8707.3 7424.2 20989.7 13091.5 14029.9 13660.7 10831.4 19206.5 15938 17330.4 13145 23974.8 18451.4 18877.5 14978.4 19331.9 11976.2 17041.3 17943.1 14141.4 19980.9 13152.9 19676.6 15679.4 9172.9 17247.4 18940 11016 13561.1 12321.1 14865.4 15837.4 14490.6 9076.8 17657.7 8365.6 12221 7816.6 13297.7 17224.4 17815.7 17337.7 24293.8 9249.5 9165.1 8621.1 11707 9634.5 13003.2 14841.2 14926.8 15808.9 27857.2 12498.9 11064.8 12141.3 10043.6 12866.1 14081.5 15277.9 18050.8 20739.9 9385.5 11355.6 9158.6 9387.1 7114.8 11101.1 9136 25659.2 8328.8 12366.4 13655.6 6868.4 19361.9 13605.3 10895.9 11988.1 14712.6 9452.3 12957.4 15599.3 10219.3 6229.6 9393.7 8350.7 14055.9 13886.4 9829.9 13749.9 8760.3 9419.2 8327.9 8861.5 8255.5 5615.2 9469.6 17149.9 6782.3 8831.5 9774.5 11953.3 8369.5 11671.1 22154.3 11728.2 14595.5 11264.3 11733.4 14481.2 13485.7 10414.1 11715.2 8475.7 8964.1 7633.4 7818.4 14793.5 7513.1 8655.3 13550.1 13659.8 21231.6 20475.6 7797.8 14163.1 12980.5 14473.1 11771.3 10173 9860.1 10888.7 14889.7 16834.7 14970.4 16111.7 12396.8 12659 14460.6 15101.3 11539.3 10245.5
1483.6 6499.4 2991.5 3645.2 1574.5 3234.7 2576.7 -2828.6 1911.6 5969.1 3209.2 1479.4 3981.3 1184.8 4845.8 2577.9 4130.3 791.3 1241 3574.6 2960.7 530.2 3905 4593 3057.8 3916.6 6544.7 3841.7 5713 3065.6 1243.8 2166.8 3491.9 4764.5 3028.6 5975.3 8789.6 2498.5 1258.9 4379.8 3328.8 2129.7 -1595.9 2016.4 3278.1 3652.4 5125.6 6517.1 2083.8 3474.9 3815 2249.1 6845.2 1794.4 5723.3 5335.1 5993.7 3054.9 3437.5 2413.6 3437.2 2318 2195.1 4106.9 3666 1347.4 6411.1 1736 2401 3225.6 4156.9 6634.1 4812.7 5421.6 3909.7 3852.6 1605.4 1894.6 2960.7 8933.2 3081.2 15166.6 4155.9 6350.4 13267.1 7443.8 13756 3213.6 10093.3 6006.5 8786.9 6677.4 5895.2 3510.3 507.3 1342.5 142.3 -782.5 1152.5 1841 849 3342.8 2489.1 2640.4 593.6 68.2 1171.3 -61.5 1212.7 2051.4 2213.9 -880 1756.5 -746.9 850.3 913.6 815.7 1259.8 -2912.4 1498.5 1400.3 8727.8 12259.6 5682.2 12555.6 8049 6241 4898.7 5986 7363.2 6202.5 11056.2 8532.7 18809.2 8588.7 12857.6 8144.1 9437 11160.5 11378.7 9431.2 3644.3 -997.6 -1185.2 -784.2 18008.7 5191 3573.5 2594.8 -549.9 851.7 925.3 605.8 -1161.3 61.4 -211.8 2952.3 15797.9 5135.3 -147.9 943 1735.9 626.6 5278.2 1759.2 -12 -570.8 966.4 12354.7 1480.3 2411 24105.4 6703.6 -580.5 260.4 -4153.6 3007.8 1737.3 3574.8 572.7 0 -677.6 24309.3 347.6 4243.6 1286.8 3189.5 5773.1 -213.7 2172.7 3205.4 5476.5 5281.8 3836.7 1625.6 3698.9 5710.4 5312.2 4698 5598.9 10408.7 4011.4 5156.2 5761.4 9004 6242 1769.4 3903.9 1396.8 5692.8 4841.1 3666.3 5347.9 6443.9 3301.8 9829.1 2495 6163.9 21.8 6130.6 4807.6 6179.8 2875.5 2602 4387.1 6060.8 -1357.3 4701.3 5190 534.3 3998.3 3746.2 4099.5 2734.1 3226.5 4238.6 4037.8 4355.8 5565.7 2927.4 5393 3625.5 5924.9 4108.8 2985.1 1382.8 3309.9 3490.8
16738.2 14852.9 15953.2 16566.9 16307.2 18662.8 15139.8 17923.9 12219.8 20615.8 17173.7 15103.2 13593.5 15373.8 18337.9 18877.8 28146.4 18569.2 16766.8 19719.2 13187.2 16382.8 13764.2 21774 20795.8 19506.5 19209.8 19899.5 20533.8 20396.3 21428.5 22187.3 18659.2 24190.6 22817.4 14237.5 21457.4 18735.8 10449.6 14739.7 18439.1 31530.1 26189.9 16215.2 16640.3 17393.9 19979.3 13707 17090.6 18706.1 27373.1 20191.2 17251 21274.6 12765.7 22115.1 17938.5 14402.3 17434.7 13520.1 22202.4 18634 21614.8 20537.1 29102.1 23757 16252.5 16778.6 23829.8 14376.1 14756.9 15867.6 16373 16402.1 19891.8 19602.8 21476.7 12628 16356.8 12716.5 16592.1 12794.5 13461.9 16856.5 13965.2 13251.9 22399.1 16503.3 13435.3 14370.9 12365.6 13704.3 15090.4 15870 13051.1 23090.5 19135.9 13306.2 21072.2 17186.9 20255.8 22399.3 16658.3 19521.8 21604.3 19637.7 21880.1 30745.5 17762.1 19395.2 17734.7 21301.3 20100.8 19282.1 17001 20907.5 22734 17168.8 20297 18969.9 20061.5 17070.9 22008.1 15858.4 14746.7 17066.5 17032.8 12457.4 14979.3 16198.7 22278.7 13131.4 12600.5 13094.6 29802.5 18324.5 16683.7 21399.5 14434.5 19972.3 14413.7 18236.6 20102.5 20239.7 20579.5 14567.7 19883.6 16439.1 20186.9 22947.3 23376.6 23708 19933.6 21591.4 19667.1 15453.7 13643.2 12113.8 13078.2 33638.6 20445.5 18437.6 16340.3 19170 18064.3 21309.8 19063 20570.9 23164.9 19996.3 22823.8 14474.9 17806.2 18844.6 26622.1 16366.7 26213.7 21539.7 18083.8 24097.9 22095.7 20180.4 18480.6 19842.1 13671.2 12764.5 11491.4 17260.4 15192 16143.2 11411.4 17993.6 16465.9 16587.5 18863.6 14502.5 17407.8 9747 15275.4 19533.7 16911.3 20232.7 26126.7 18397.4 16385.5 20467.6 18284.3 19860.8 17158.3 20065.4 22499.3 11895.1 21481.6 18787.7 14967.4 11503 14189.2 17298.6 14757 16138.2 25571.2 23403.6 18980 15548.5 19555.5 18029.8 13840.5 15511.4 15131.4 13880 23044.8 14259.3 15115.6 20584.2 13884.1 17780.6 14306.3 22542.8 14243.8 15427.8 19396.3 17736.3 15886.5 14435.5 14232.5 15128.1 16325.2 17796.3
5145.1 2403.8 134.7 -2241.4 5377.8 -390.4 2423.5 2644.1 136.7 326.2 5512 -2963.3 -17.7 -925.2 2340.2 4199.1 -5399.8 4589.1 877.3 7343.9 -7213.7 8916.5 -11694.7 2878.8 3145 3603.4 41.3 5905 2465.6 6606.4 3223.9 6959 -7415.9 2667.2 5065 -818.4 5444.1 1627.1 5142 -990 -3495.9 -607.1 -3810 3733.3 -4185.2 2646.7 4183.5 6921.9 2894.9 2967 -5271.6 3897.6 2507.2 6422.8 -121.8 6633.7 -600.7 2368.4 3330.4 -969.5 3208.1 1655 -325.7 -160.5 10205 -5381.6 3441.4 14413.8 918.9 3164.1 4667.3 6889.5 -225.9 7150.8 1385.8 3409.7 11304.8 -219.3 3132.2 -1404.2 2384.7 3697.9 335.5 4202.3 -588.2 -135.2 2542.5 3795.3 3234.7 3439.4 1387.1 6021.6 8815.6 3891.1 -4250.4 6761.5 3360.1 6751.3 5679.8 5779.1 2347.8 14573.2 8091.8 1011 922.4 5086.9 4564.2 5454.5 1985.1 3406.8 4596.2 3175.9 8216.2 980 2489.6 2963.2 5077.4 3850.7 -3104.1 -2979.4 3847.6 4374.5 2672.4 5725.4 3079.8 1300.1 3519.5 493.6 7657.2 5962.7 2417.1 -778 2981.6 -2929.3 -1191.3 4037.7 4248 6080.4 3219.5 3956.5 3691.7 -5307.8 1894.8 90.9 3295.3 3924.7 3809.7 2831.8 -5936.4 644.4 3440.2 2622.4 2958.2 1208.6 -4527.1 1618 -12044.9 1002.9 -3144 1458 1927.2 3342.9 2667.2 3608.6 -7622.2 5319.8 -5766.7 574.7 2920.8 -4041.7 -939.1 1755.1 -520.7 2080.6 5396 -9778.9 4538.8 4871 998.2 2892.7 3957 8363.5 2098.3 -445.2 4216.9 -3031.1 -1859.8 -969.8 -1271.4 2444 971.5 3344.5 1158.6 -4879.8 5333.4 1515.4 55.3 -1893.3 -2549.1 2987.6 5411.7 3023.8 4332.2 2379.9 913 905.6 2648.6 2429.4 3220.2 -3770.6 3915.3 4451.4 2971.5 4511.4 3540.3 5446.7 -9441.6 1547.5 297.5 6554.2 2971.4 5161.3 5869.3 7537.8 7333.6 2767 5217.1 7162 -8151.2 -969 3745.8 2349.8 -579.3 -285 5913.8 -1297.4 2313.1 3586.1 4624.9 4825.8 -2812.2 5011.7 2144.9 9178.6 1900.9 4861.7 4583.8 2163.5
