"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
0.1238478 -0.0248 0.0754 -0.0196 -0.0776 0.0871 0.0412 0.0178 -0.0247 0.0253 -0.00077 0.1153671 -0.00776 -0.1811889 0.0269 0.0409 -0.0499 0.0147 -0.2442188 -0.0219 0.0855 0.0225 -0.00548 -0.0101 0.0299 -0.0806 0.0515 0.0163 0.00771 0.00609 0.0577 -0.00977 0.0648 0.0875 0.031 -0.0642 -0.0297 -0.00654 0.00448 0.00407 -0.0269 0.0105 -0.1118761 0.0636 0.0139 0.0938 0.0388 0.00385 -0.0246 0.0193 0.0284 0.0777 -0.0433 -0.0182 0.0142 -0.0352 -0.0355 -0.00307 0.0267 -0.0593
-0.0419 -0.0461 -0.12194 0.1270885 0.0736 -0.0221 -0.2242498 0.0111 0.0587 0.0617 0.095 -0.0891 0.0528 -0.0381 -0.0494 0.1486232 -0.08 -0.0255 -0.00621 0.0966 -0.0858 0.0625 0.0224 -0.0556 0.0191 -0.0781 -0.0484 -0.00554 -0.0255 0.1373849 0.1469186 -0.0296 0.0211 0.1409524 0.000262 -0.0765 -0.1083436 0.0126 0.0703 -0.0156 -0.0296 0.0606 -0.0786 0.0383 0.0173 0.0875 -0.1045909 -0.1089818 0.0137 0.1521137 0.1725249 0.0891 -0.0825 -0.1284898 0.0272 -0.0692 -0.0574 -0.00621 -0.0254 -0.099
-0.2379955 -0.1608488 0.0988 -0.0577 0.000137 0.0403 -0.087 0.0408 0.0545 -0.077 -0.084 0.0618 -0.092 -0.0921 0.0217 0.00819 -0.0836 -0.0306 -0.0734 0.0812 -0.0419 -0.0311 -0.0596 0.142671 0.0562 0.1771571 -0.1739112 -0.2212701 -0.0022 0.0101 0.2035924 0.00461 -0.0989 0.1663132 -0.021 0.05 -0.2858037 0.0466 -0.0607 0.1043073 -0.0274 -0.0801 -0.00239 -0.0818 0.2443873 0.0503 0.0962 -0.015 0.00467 -0.0401 0.26148 -0.00323 -0.0501 -0.0611 -0.00856 -0.0801 -0.0693 0.0781 -0.00854 0.0368
-0.017 -0.00112 -0.0364 -0.00207 -0.0317 0.0599 0.0326 0.0207 -0.0922 -0.0186 -0.0333 0.3372064 -0.0762 -0.1291277 -0.0333 -0.00335 -0.0438 0.0312 -0.0377 -0.00752 -0.00118 0.0113 0.0167 -0.0485 0.0351 -0.0386 0.0161 -0.0943 0.033 -0.0361 -0.0238 -0.000436 -0.00212 0.0236 0.00217 -0.0119 -0.067 -0.1171379 0.10945 0.0045 -0.038 0.0688 -0.0292 0.0268 0.0547 0.2308007 0.0395 -0.0743 0.0224 0.0126 -0.0799 0.0258 0.0457 -0.0322 0.1134209 0.000707 -0.0347 -0.0116 0.0292 -0.0586
0.0803 -0.0102 -0.0927 0.0694 -0.0365 -0.0565 -0.2882265 0.0353 0.0884 0.0598 0.1060455 -0.1650953 -0.0506 0.1024299 -0.0797 -0.0471 0.159207 0.1554532 -0.0995 -0.178679 0.1848525 -0.0831 0.0239 0.0307 0.0317 0.0361 -0.0256 -0.2463825 0.0394 0.145375 0.2346138 0.0848 0.159096 0.0462 -0.00842 0.0711 -0.3339006 0.0672 -0.0807 -0.0886 -0.3174517 -0.1298142 -0.1594374 -0.1291991 0.635727 0.0581 -0.0109 -0.0218 0.1179383 0.0143 -0.0135 0.1240227 0.1455275 -0.0451 -0.0427 -0.130938 0.1739243 0.2662462 0.2768532 0.0445
-0.0063 -0.0368 -0.0828 -0.03 -0.0298 -0.0581 0.0441 0.0113 0.0275 0.00726 0.0542 0.0195 -0.0221 -0.00451 0.0373 0.0282 -0.0064 0.0532 -0.1178845 -0.0891 0.0859 0.0123 -0.0224 -0.0192 0.0777 -0.023 0.145347 -0.2045198 0.0703 0.0415 0.0875 0.0626 -0.0805 0.064 0.0409 0.0642 -0.0639 -0.102296 0.0403 0.0905 -0.0803 0.1478352 -0.1281617 0.1560664 -0.059 0.0701 0.0272 0.0218 0.1625716 -0.00503 -0.053 0.0165 -0.0328 0.0346 0.0159 0.0312 -0.069 0.0258 0.1121693 -0.00486
0.0349 0.0506 0.016 -0.0681 -0.00118 0.0244 -0.0591 0.0287 0.0877 -0.0242 -0.0134 0.0767 -0.1599266 0.0656 0.0795 -0.0772 0.0362 -0.0555 0.0295 -0.1027145 0.0503 -0.000393 -0.0412 0.0083 0.0468 -0.029 0.0431 -0.00954 0.0346 0.0223 0.013 0.0134 0.1707113 0.052 -0.0289 -0.1005004 -0.0886 -0.0804 0.1053345 -0.0152 -0.0439 -0.0589 0.1204054 0.0873 -0.0509 0.1009186 -0.0373 0.0348 0.000688 0.0343 0.0304 -0.0195 -0.0101 0.0568 0.00991 -0.0773 -0.0275 0.0728 0.0652 -0.0264
-0.0315 -0.0117 -0.0212 0.0358 0.0838 0.1458083 0.00102 -0.0177 -0.0739 -0.0508 0.0286 0.1689572 -0.1085537 0.0997 0.2573617 -0.0206 -0.0348 -0.0312 0.1963253 0.0227 -0.09 -0.0788 0.0181 0.0677 0.0602 0.0411 0.00668 0.0211 0.0579 -0.0955 0.0342 -0.0841 0.0667 -0.00277 -0.1313139 -0.0613 -0.00701 -0.0788 0.0234 -0.0367 0.1204233 -0.000211 -0.0265 0.073 0.1051215 0.00346 0.016 0.0171 -0.1565016 -0.00557 -0.188489 -0.00246 0.1277631 0.0531 -0.00313 -0.0198 -0.0391 0.0444 -0.0659 0.0151
0.0932 0.1488086 -0.246908 -0.0288 -0.0851 -0.00552 -0.1940825 -0.00884 0.0161 0.0724 0.0403 -0.131522 0.0124 0.1364384 -0.093 -0.00235 0.0706 0.0739 -0.1030946 -0.1469408 0.0854 -0.0352 0.0314 0.0349 0.0536 0.0997 -0.0668 -0.0723 -0.00934 0.0863 0.1151579 -0.0111 0.1235375 0.00178 -0.00713 -0.0477 -0.2032503 -0.0393 0.1459229 -0.00659 -0.1198404 -0.115575 -0.00196 0.087 0.1762426 0.0132 -0.0187 -0.1168266 0.0572 0.0245 0.2949058 0.0585 -0.0493 -0.00286 -0.0944 -0.1407602 -0.0654 0.1232176 -0.0542 0.0334
-0.1939665 -0.043 -0.1147327 -0.1067482 -0.0475 0.0087 0.0726 -0.0375 -0.0344 -0.0426 -0.0976 0.1386965 -0.0596 -0.0854 0.0417 0.0176 -0.0509 -0.0288 -0.0786 0.0581 -0.0222 0.0109 3.76e-05 -0.0124 0.0448 -0.0525 0.0211 -0.1570369 0.0835 -0.089 0.1050661 0.0724 -0.0132 -0.0313 0.0468 0.0407 0.0209 0.0251 -0.00976 0.00818 0.0546 0.0744 -0.0739 0.2531638 -0.0377 -0.0501 -0.0485 -0.141018 0.1502851 -0.1860312 -0.18842 -0.00564 0.0441 0.0608 0.1101222 0.0611 -0.0345 -0.00238 0.0252 0.0483
-0.1122447 -0.0395 -0.1239359 0.1655052 0.1541334 -0.0474 -0.0847 0.0722 0.0145 -0.0666 0.0335 -0.1501708 0.0452 0.127461 -0.0119 0.0574 0.0153 -0.00618 -0.2268535 -0.0702 0.035 0.107228 0.1556626 -0.1039871 -0.113424 0.0921 0.1662098 -0.1284104 0.0289 0.1248828 0.1253239 -0.0215 0.00182 0.1354906 0.000443 -0.079 -0.1129624 -0.0775 0.1181511 0.00655 -0.0777 0.0186 -0.1781911 0.0753 -0.0592 0.1052371 0.00267 -0.076 -0.0192 -0.0344 0.0466 -0.0225 0.0499 -0.0398 -0.035 -0.0182 -0.0307 0.014 0.0764 -0.1295289
-0.0324 0.0408 -0.052 0.0828 -0.00349 0.1499671 0.0532 0.0417 -0.0264 -0.0189 -0.129623 0.1431026 -0.0425 -0.0765 -0.0534 -0.0256 -0.0233 -0.0363 0.00438 0.0342 -0.0275 -0.0605 0.0559 0.024 0.0303 0.0943 -0.00294 0.2358154 0.0214 -0.1251438 0.0374 -0.0547 0.00122 0.0344 -0.0623 0.0469 0.0679 -0.0435 0.0882 -0.0968 0.1120029 0.00484 -0.1256536 -0.0321 0.0956 0.0414 0.0324 0.0372 -0.0229 -0.0692 -0.2244089 -0.0021 0.1592211 0.1147077 -0.0962 -0.0277 0.1040827 0.0424 -0.1677186 -0.0582
-0.0739 0.0366 -0.0866 -0.068 0.0335 0.0445 -0.0142 0.1469037 0.0533 -0.00888 -0.196775 0.5877717 -0.1603397 -0.1425371 0.1311863 0.0161 -0.0339 -0.0024 -0.0296 -0.0879 -0.0815 0.0241 -0.0308 0.0617 0.0279 0.0804 -0.0462 -0.1049273 -0.0339 -0.0336 0.0641 0.0967 0.0442 0.0518 0.0542 -0.0379 0.016 0.0911 0.00912 -0.0318 -0.1613111 0.0557 -0.0331 0.0103 0.1075459 0.0352 -0.1768116 -0.2082096 0.2108744 0.2406685 0.237983 -0.00909 -0.098 -0.0406 -0.0391 -0.0384 -0.0549 0.029 0.0423 0.0386
-0.1931386 0.0461 -0.113608 0.0117 0.1484907 0.1282947 -0.0324 -0.044 -0.0831 -0.00907 -0.0369 0.2618602 -0.0747 -0.0766 0.0992 -0.048 -0.0117 -0.0261 0.0679 -0.0179 -0.0173 -0.017 0.00757 0.0139 0.00401 -0.00197 0.015 0.0147 0.0199 -0.0173 7.25e-05 0.0481 -0.0873 0.0612 0.036 0.0559 -0.1573511 0.00619 0.0635 -0.0333 0.0447 -0.0183 0.0862 -0.0688 -0.0326 -0.011 0.0614 -0.1142787 -0.2298142 0.4899145 0.0127 0.0323 -0.0111 -0.0147 -0.00564 -0.0139 -0.0348 -0.0729 0.00763 0.0323
-0.0604 -0.0328 -0.0395 0.0559 0.0468 0.0249 -0.0337 0.0132 -0.0163 -0.000801 0.0256 0.0411 0.0353 0.015 0.00888 0.0328 -0.0251 0.0154 -0.0486 -0.0453 -0.0796 -0.0287 0.0424 0.0145 -0.000565 -0.048 0.0729 -0.000129 0.0565 0.0241 0.0676 0.00353 -0.0326 0.1049587 -0.00978 -0.1017602 0.0217 0.0164 0.0386 0.0505 -0.1239193 0.0983 -0.0397 -0.062 0.0769 0.0981 -0.109193 -0.1566915 -0.0476 0.2550791 0.0359 0.0145 -0.00311 -0.00419 -0.00042 -0.0136 -0.0384 -0.0193 0.00936 -0.0472
0.0167 0.0815 -0.0962 0.0701 -0.0486 0.0308 0.0578 0.1565045 0.0449 -0.0416 -0.2732879 -0.1670323 0.0245 0.00948 -0.00492 0.0454 -0.0727 -0.0456 0.0461 0.1795687 -0.1655749 -0.0888 0.1062683 0.0488 -0.019 -0.0125 0.0329 0.1009457 -0.0044 -0.0843 -0.00373 -0.2172751 0.00672 -0.00388 -0.1285486 -0.0794 0.2954918 0.0445 -0.125529 -0.1013692 0.0654 -0.0144 0.0792 0.0607 0.0752 -0.0599 0.0339 0.1948417 0.0574 -0.1922098 -0.0768 -0.0643 0.0984 0.1474698 -0.1050587 -0.0271 0.0552 0.00158 -0.2026217 0.0412
-0.0808 -0.0243 0.0091 0.027 0.0337 0.0187 0.1192307 -0.0176 0.0384 -0.0142 -0.1293196 -0.054 -0.0286 -0.0474 0.1006436 0.1511302 -0.0488 -0.0822 -0.0815 0.1305992 -0.0553 -0.00792 -0.00619 0.0153 0.0511 -1.07e-05 0.055 0.00227 0.0498 -0.092 0.0768 0.0142 0.017 -0.0301 -0.0108 0.022 -0.0352 0.0736 -0.0619 -0.1153412 -0.1162645 0.00544 -0.00227 0.0125 0.0224 0.1505028 0.1310014 -0.0357 -0.0468 -0.0354 0.1143599 -0.0469 0.0102 0.0236 -0.0551 -0.0309 0.036 -0.0191 -0.0397 -0.0231
-0.1176894 -0.0157 -0.2331751 0.2245283 0.00139 -0.0714 -0.198999 0.0965 0.00099 0.0151 0.0609 -0.087 0.1020886 0.0949 -0.0717 0.0904 0.0351 -0.043 -0.1988293 -0.1421505 0.0035 0.00427 0.0446 0.0211 -0.0438 -0.0725 0.0921 -0.00157 0.0317 0.0507 0.1180505 -0.0174 -0.0694 0.1708885 0.0934 -0.0608 -0.1234776 0.0163 0.1258048 0.0428 -0.00604 0.0158 -0.0879 -0.0396 0.0232 0.0342 -0.0588 -0.1447714 0.0226 -0.00654 0.1180672 0.0447 0.0106 0.00332 -0.0717 -0.083 -0.000318 -0.0777 -0.0134 -0.0811
-0.0142 0.1964849 -0.1083544 -0.0181 -0.0184 0.1057532 0.2376394 0.1403196 -0.2019704 -0.0947 -0.0954 -0.0253 -0.0923 -0.1349256 0.1416922 -0.1439434 0.0667 -0.0958 0.1833803 0.0158 -0.1093416 -0.1053715 0.0273 0.1267896 0.0714 0.0513 -0.083 0.1907088 -0.0261 -0.0599 0.1138175 -0.0748 0.0618 -0.0089 -0.0947 -0.1558068 0.1131053 0.0817 -0.099 -3.37e-05 0.1109184 -0.1636841 0.0971 0.0332 0.0245 -0.0266 0.0636 0.1643885 -0.1347871 -0.0199 -0.0746 -0.0552 0.00662 0.147824 -0.0428 -0.0071 0.00875 -0.00801 0.0716 -0.1183513
0.00389 -0.0175 -0.0252 0.0511 0.0272 -0.0545 0.0126 -0.0524 0.041 -0.0087 0.0602 0.227036 -0.0441 0.0124 0.0871 -0.0276 -0.0435 0.037 -0.00734 -0.1181827 0.0275 -0.0141 -0.0405 0.000786 0.0524 -0.0254 0.0751 0.00583 0.055 0.00481 0.1163501 0.0358 -0.0527 0.0677 0.0633 0.0426 0.0299 0.0272 -0.038 0.0687 0.0175 0.1294608 -0.1359676 -0.4175283 0.125292 0.2346139 -0.0943 -0.106869 0.0446 0.00316 -0.0609 -0.0246 -0.0131 0.00753 0.0669 0.0989 -0.0626 -0.0679 0.00918 -0.0105
0.0182 0.1097688 0.0187 0.0406 -0.0472 0.086 0.0542 0.0653 -0.027 0.024 -0.1273888 -0.0154 0.00334 -0.0784 -0.0156 -0.0148 -0.0731 -0.00657 0.0544 0.1865492 -0.0865 -0.0731 -0.00821 0.0622 0.0867 -0.025 -0.043 0.198805 0.0724 -0.1425462 0.0525 -0.1003753 -0.0195 -0.0166 -0.1352889 -0.1061082 0.3719741 0.0699 -0.1447332 -0.0114 0.0502 0.0523 -0.03 -0.1174378 0.0685 -0.0132 -0.0167 0.1749129 0.0415 -0.1211143 -0.217782 -0.0424 0.156609 0.1278074 -0.0441 -0.0273 0.0537 0.0319 -0.1257811 -0.1210287
-0.0159 0.0631 0.051 0.1085384 0.1505587 0.0234 -0.0586 -0.00865 -0.0209 0.1143173 -0.096 -0.1018216 -0.064 -0.0185 0.0765 0.0608 -0.0401 0.015 0.0622 0.2580495 -0.0988 -0.0462 0.0264 0.049 0.0244 -0.1230707 -0.0877 -0.0199 0.1967018 -0.0716 0.0882 -0.1115295 -0.1304035 -0.0326 -0.0539 -0.00983 0.3730354 0.000689 -0.1073527 -0.0585 -0.1041778 -0.0114 -0.0961 -0.0595 0.0652 0.0528 0.0752 0.0946 0.0107 -0.0937 -0.3354365 -0.1142276 0.1635661 0.2096668 0.0735 0.0958 -0.0227 -0.0122 -0.0625 -0.0495
0.0466 0.0667 0.1311356 0.0662 -0.0964 0.1586186 0.0905 0.0331 0.064 0.1200394 -0.2383685 -0.0426 -0.00618 -0.097 -0.0491 -0.0141 0.0447 -0.0921 0.0759 0.4364416 -0.1635953 -0.0527 0.0485 0.0778 -0.0245 -0.0425 -0.0366 0.3013673 0.0414 -0.1834924 -0.081 -0.2133256 -0.0383 -0.0305 -0.1314587 -0.1494875 0.358943 0.0519 -0.1525824 -0.106156 -0.0657 -0.0489 -0.0145 -0.1060335 0.0361 0.00548 0.0359 0.3073211 -0.0559 -0.1358975 -0.1380886 -0.053 0.2258904 0.13496 -0.1095888 -0.068 0.0412 -0.0485 -0.1581089 -0.00248
-0.0829 0.00394 0.0125 -0.0465 0.0524 -0.0052 -0.3564371 0.0724 0.0373 0.0167 0.0965 0.1371307 0.0124 0.1206654 0.0869 0.00399 0.0587 -0.0288 0.0355 -0.0228 -0.00251 -0.00157 -0.0435 -0.000149 0.0158 -0.0273 -0.0011 0.0276 0.00186 0.00395 0.0205 -0.1048704 -0.0438 0.0157 -0.0175 0.0103 -0.1170108 0.2192515 -0.1170108 0.0256 -0.1856639 0.0696 0.0262 0.2548825 -0.0429 -0.1539808 -0.0944 0.0753 -0.00398 0.0761 0.0361 0.000458 -0.00881 -0.033 0.0505 -0.0168 -0.0506 -0.0142 0.0319 -0.0477
-0.1375847 -0.0184 0.0682 0.0373 0.1105492 0.0042 -0.1863864 0.0332 0.05 0.0196 -0.0139 0.0127 0.0251 0.0509 -0.1368541 -0.0188 -0.00215 0.0549 -0.1463013 -0.0291 0.0479 -0.0408 0.036 0.00802 -0.00398 -0.068 0.00554 -0.00926 0.00871 0.0677 0.034 0.0299 -0.0289 -0.0153 0.0214 0.1012788 -0.114077 0.0296 0.1880797 0.0372 -0.3129918 0.0338 -0.0342 -0.1535183 0.0208 0.052 0.0318 -0.0762 0.0515 -0.0545 -0.0516 0.0372 0.0361 0.0354 -0.0223 0.0136 -0.0965 -0.0473 -0.0346 -0.0226
-0.1439598 -0.15736 0.1682631 0.000769 0.1467067 -0.0458 -0.1367721 -0.1655044 0.3048583 0.1765874 -0.0973 -0.1855893 -0.0596 0.3286484 -0.1636261 -0.0519 0.2491768 0.0119 0.0621 0.0563 -0.2252793 -0.0539 -0.00197 0.1080113 -0.0532 0.2471295 -0.1354477 0.2089984 -0.0805 0.2177608 0.0768 -0.1166048 -0.1264945 -0.0846 0.1580586 0.1274764 -0.0792 0.0154 0.167451 -0.00149 -0.0461 -0.1032172 0.1083666 -0.1068887 -0.0407 -0.0886 -0.0623 0.1245675 0.1527826 -0.1769473 0.2549732 -0.0743 0.1122714 0.0799 -0.1591214 -0.0767 -0.2204573 0.1433362 -0.0964 0.2894056
-0.1465494 -0.043 0.1510346 0.0462 0.0497 0.1468496 -0.0302 0.0472 0.2219635 -0.2386915 -0.3491341 0.0307 0.1404491 0.2088464 -0.3913198 -0.000826 0.0922 0.0428 -0.032 0.0054 -0.1068565 -0.0556 0.0121 0.0784 -0.0518 0.0411 -0.062 -0.0337 0.0446 -0.058 0.0907 -0.1353636 -0.1373146 0.0977 0.0774 -0.1030953 -0.1007959 0.0326 0.1042562 -0.0103 -0.0329 0.0511 -0.0982 -0.1128367 -0.0303 0.0518 0.0025 -0.0227 0.0606 -0.2128118 -0.0221 -0.0288 0.1042166 0.0686 -0.00903 -0.0116 -0.1536283 0.043 -0.0238 -0.0251
0.0472 0.0601 -0.0857 0.0262 -0.047 -0.00964 -0.00429 -0.0256 0.0395 0.00412 0.0231 0.1041111 0.0159 0.0498 -0.1196626 -0.0188 0.0143 0.0234 -0.183096 0.0344 0.1189342 0.000625 -0.0231 0.024 0.0331 -0.0107 0.00345 -0.1565785 0.0548 0.1044578 0.00915 0.0604 0.0313 0.0179 0.0402 -0.0856 -0.1383913 -0.00965 0.0454 0.0234 -0.0459 0.0445 -0.0962 -0.0248 0.102929 0.2064245 -0.043 -0.122936 0.0901 0.052 0.0937 -0.00417 -0.0214 -0.0144 -0.0529 -0.0616 -0.1186519 0.084 0.0351 -0.0349
0.3991666 -0.0543 -0.1214021 -0.1141316 -0.000443 -0.2219978 -0.3269602 -0.044 0.3505249 0.0449 -0.00132 -0.2713513 0.0272 0.0115 -0.2217662 -0.00706 0.1643269 0.0919 -0.2403986 0.000736 0.3923997 -0.1083121 -0.0755 0.0333 0.1204907 0.032 -0.15103 -0.2461815 0.1655711 0.2339177 -0.1105734 0.036 0.1535268 0.0585 0.0245 0.00688 -0.5010432 0.0247 -0.0808 -0.0794 -0.384831 -0.2092989 -0.1048084 -0.2040673 0.4299585 0.0715 0.0272 -0.0105 0.00575 0.1105634 0.0231 -0.0197 -0.00753 -0.1905725 -0.2667545 -0.2031605 0.0831 0.3346213 0.3984393 0.0116
0.0215 -0.0363 -0.047 0.0559 -0.0303 -0.0726 0.0132 0.1788352 0.0263 -0.0181 0.1023627 0.240088 0.0357 0.0809 -0.3704894 0.1978596 -0.0291 0.1629855 0.0394 0.0251 -0.0905 0.0894 0.0195 -0.0737 -0.0227 -0.2370635 0.00751 -0.0564 -0.0558 -0.0687 -0.0331 -0.1164373 0.0315 0.0749 -0.0787 0.1097901 -0.0737 -0.1228902 0.00603 -0.1490356 0.0632 0.0883 0.199614 -0.3064512 0.0757 0.5193201 -0.0707 -0.0401 0.0629 0.1145143 0.1052206 -0.0441 -0.0144 -0.0303 0.0595 -0.0611 -0.0303 -0.00911 0.0654 -0.0507
0.158394 0.0276 0.1020624 -0.126494 0.0773 -0.0611 -0.037 -0.0857 0.1187359 0.0642 -0.0355 -0.0303 -0.1334748 -0.041 -0.029 -0.0311 0.0985 -0.1161159 -0.1266452 -0.0568 0.111056 -0.0298 0.0396 -0.0377 0.0024 -0.0677 -0.1390367 0.0808 0.0368 0.00573 -0.00477 0.042 0.142864 0.0411 0.00815 -0.0537 -0.2051924 0.000703 0.1080788 0.0307 0.0499 -0.2337358 0.2228754 -0.0612 -0.0989 -0.0493 -0.0192 -0.0434 0.0537 0.0486 -0.0177 -0.0383 -0.0893 -0.1912342 0.0776 0.0253 -0.035 0.1619586 0.1109597 -0.0538
0.0554 0.0698 -0.0962 -0.0334 -0.0937 0.0557 0.0717 0.0527 -0.0435 -0.0767 -0.0667 0.0425 0.241339 -0.00557 -0.3911521 0.0174 -0.00842 0.0456 -0.0951 0.0185 0.0433 -0.0101 0.0193 -0.0191 0.015 -0.0519 -0.00101 0.0329 0.0325 0.0581 0.00503 -0.0594 -0.00692 0.0648 0.0658 0.0316 -0.141549 -0.0744 0.000268 0.00123 -0.0355 0.0572 -0.0397 0.0206 0.00119 0.0315 -0.0543 -0.112889 -0.0233 0.1244827 -0.0335 0.0735 -0.0451 -0.1232504 0.0993 0.00388 -0.015 0.00176 0.0438 -0.0843
-0.1761542 -0.0956 0.2969008 0.0391 0.3381631 -0.1214906 0.174674 -0.0503 -0.037 0.1430484 0.1993459 -0.0654 -0.305451 0.0401 0.1864455 -0.2081603 -0.0655 -0.0316 0.0104 0.1490294 -0.0308 -0.0628 0.0357 0.1080753 -0.00609 0.0219 -0.2527191 -0.0309 0.0649 0.2712779 0.1636672 0.1082081 -0.067 0.0474 0.1400286 0.0421 -0.4196618 0.0735 0.0178 -0.0135 0.3576065 -0.244262 0.0496 -0.0578 -0.1920989 -0.2072065 0.0201 -0.0844 -0.0923 0.063 0.0841 0.1133832 -0.1631597 -0.3974178 0.2890608 0.2021219 -0.0719 0.0282 0.1376821 -0.1562781
0.1670156 -0.00299 0.0351 -0.1099938 0.1683474 -0.0142 -0.1018674 -0.0278 0.1384245 -0.0146 -0.0747 -0.046 -0.0694 0.0121 -0.0859 -0.0462 0.0127 -0.0788 -0.0648 0.0549 0.0293 0.051 -0.0147 0.024 -0.0195 0.1040043 -0.1515124 0.000248 0.0493 0.0864 0.1370139 0.1340103 -0.075 0.0265 0.0387 0.0661 -0.2566891 0.0621 0.1006233 -0.0367 -0.0756 -0.2485142 0.183836 0.0358 -0.1394486 -0.1542022 -0.0784 0.0556 0.0137 0.0517 0.6368102 -0.0145 -0.180848 -0.2913781 -0.1890285 0.0809 -0.0555 0.1830413 -0.0537 0.0175
-0.0135 0.0205 0.00506 -0.0227 0.0279 -0.0105 0.0423 0.0456 -0.0311 -0.0471 0.00261 0.0276 0.1323241 0.0682 -0.1514457 -0.0487 0.0382 0.073 -0.1296747 0.00855 0.0472 0.0143 0.00479 -0.0428 0.0452 -0.0482 -0.00979 -0.0732 0.0496 0.0665 0.00246 -0.0219 -0.0333 0.0584 0.00424 -0.0067 -0.1094308 -0.0739 0.0327 -0.00915 -0.00804 0.0379 -0.0421 -0.1537493 0.0315 0.1558555 -0.0891 -0.1118157 0.0227 0.10298 -0.00758 0.0437 -0.0579 0.0218 0.0588 -0.0025 0.00433 -0.0289 -0.00049 -0.083
0.0927 -0.00827 -0.00928 -0.0413 0.0135 0.0698 0.0815 0.1058954 -0.0062 -0.1110042 -0.2227702 -0.0792 0.0921 0.1824913 -0.1659137 0.0149 0.0472 -0.0688 -0.118067 0.1181233 -0.0475 0.0397 -0.000805 -0.0301 0.0431 -0.0611 -0.0312 0.0563 -0.0221 0.0785 0.000103 -0.1410135 -0.0571 0.0317 -0.0865 -0.0226 0.00536 -0.1243502 -0.0228 -0.0252 -0.00486 -0.000708 -0.0455 0.1307313 -0.1636269 -0.0917 -0.0232 0.1901013 -0.0374 -0.0524 -0.1076286 0.0283 0.0292 -0.0802 0.0132 0.0519 0.053 0.0461 -0.0983 -0.0315
0.5179234 -0.1172997 0.035 -0.1527777 -0.0801 -0.0642 -0.7781058 0.00242 0.2796512 0.0804 0.0211 -0.1407535 -0.0043 0.1765417 -0.3969596 -0.0224 0.2309985 0.1067224 -0.315982 -0.0123 0.3689329 -0.1055225 -0.0264 0.0204 0.0788 0.0374 -0.1238822 -0.0479 0.0424 0.168159 0.0688 0.0269 0.147381 -0.0375 0.0697 0.0447 -0.3719939 -0.0472 0.0388 -0.0954 -0.3799503 -0.1621338 -0.0624 -0.0227 0.3292902 -0.0556 -0.0638 -0.0794 0.0366 0.1979446 0.2421443 0.2143767 -0.0555 -0.2202716 -0.281524 0.0581 0.1601813 0.1871766 0.3056028 0.0887
0.1598233 0.0762 -0.0186 0.0531 -0.0368 0.04 0.088 0.0445 -0.0124 -0.0872 -0.156093 -0.0341 -0.0282 0.0171 0.0613 0.0397 0.00742 -0.0733 -0.1160779 0.1915538 -0.0445 0.0436 0.00972 -0.00707 -0.0131 -0.0167 -0.043 0.14034 0.0351 -0.0286 0.0389 -0.1248517 -0.1105225 0.0862 -0.1576815 -0.1246376 0.0983 -0.0407 -0.0208 -0.0775 0.0455 -0.0673 -0.1232358 -0.0829 -0.0174 -0.0753 0.0299 0.0973 -0.023 -0.0322 -0.0336 0.0142 0.0987 -0.0417 -0.0881 -0.0586 0.1343073 0.0559 -0.1505974 2.08e-05
-0.0861 -0.0323 0.0521 -0.0397 0.241023 -0.0253 0.2317312 -0.0187 -0.102456 0.0546 0.1031758 0.1151663 -0.2251268 0.0184 0.2212093 -0.0781 -0.0454 0.0903 -0.00625 -0.00241 0.00427 -0.0513 0.0297 0.0961 -0.0208 0.0103 -0.1114692 0.0252 0.0486 0.1971816 0.1370373 0.1103313 -0.1121902 -0.0305 0.0825 0.0382 -0.3481473 0.0125 0.0659 0.055 0.1904214 -0.1720942 -0.0641 0.1072193 -0.1302255 0.0717 -0.0243 0.0781 -0.1014737 0.0485 0.00264 0.0989 -0.0674 -0.1651931 0.3211142 -0.1225121 -0.0345 -0.0345 0.0633 -0.083
0.0344 -0.1597742 0.2589866 0.3359036 -0.1756568 -0.0461 -0.1508943 -0.0291 0.00632 0.0424 0.0698 0.0161 -0.0272 0.0675 -0.1263285 0.0196 -0.017 0.0297 -0.0199 -0.0329 0.0156 0.0647 0.00241 -0.0539 0.051 -0.0775 0.0237 0.2402472 0.0186 -0.0502 0.0279 -0.2455535 0.0406 -0.0175 -0.00794 -0.0285 0.0288 0.1151726 -0.0773 -0.0804 -0.0899 0.00595 -0.00597 -0.0017 0.0132 0.164419 -0.028 -0.1048297 -0.0488 0.0883 -0.0024 0.0511 -0.0591 0.0118 0.0806 -0.00599 0.00104 0.0315 -0.0936 -0.0219
