"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61"
-0.209664595 -0.377777771 -0.151825149 -0.276738261 -0.583860361 -0.645359512 -0.426957101 -0.654343612 0.033998752 -0.400720447 -0.372885348 -0.329651248 -0.337365097 -0.104978501 -0.039545147 -0.459562532 -0.108021919 -0.379506471 0.071492884 -0.271651655 0.017455521 -0.05296923 -0.295021196 -0.393769765 -0.152003925 -0.232182158 -0.133307964 -0.113946832 -0.416777553 -0.292263465 -0.085290319 -0.336570322 -0.380602298 -0.224575938 -0.223513821 -0.204982342 -0.402261966 -0.721539069 -0.22751839 -0.341059532 -0.213169726 -0.090723044 -0.374827542 -0.344902093 -0.387149109 -0.20217914 0.063749215 -0.359210343 -0.138647026 -0.099843367 -0.336220244 0.091477616 -0.253170837 -0.308207125 -0.121262445 -0.498622446 -0.130801109 -0.42424746 -0.144023014 -0.013308208 -0.422571024
-0.016813025 -0.181552367 -0.12615232 -0.242319672 -0.635118982 -0.566467316 -0.401687135852726 -0.68228983 -0.166300083 -0.383473942 -0.162528287 -0.241775315 -0.087426385 -0.369245319 -0.346819881 -0.334956591 0.010694891 -0.301722884 -0.107731756 -0.188442563 -0.325917312784385 -0.335693668 -0.207683742 -0.36165229 -0.071394921 -0.204286276 -0.127568218 -0.145340448 -0.390166091 -0.269085755 -0.085824782 -0.460477185 -0.243961278 -0.108282023 -0.612093236 -0.415490366 -0.383226465 -0.729050385 -0.498932524 -0.53475911 -0.021786039 0.075481881 -0.25621886 -0.42533555 -0.477812998 -0.159713377 -0.317671667 -0.243470173 -0.244920509 -0.231653349 -0.267629542 -0.308899252 -0.237714312 -0.349249867 0.062901318 -0.414851178 -0.355948427 -0.144244758 -0.326190523 -0.375328728 -0.621560642
0.714757525 0.24875955 -0.024934302 0.099941441 0.206911138 0.095662516 0.055473383 0.239165871 0.215020189 0.045987792 0.204439861 0.705167011 0.206061317 0.336000346 0.040730981 0.287153288 0.172851731 0.028829115 0.118702266 0.042046751 0.013057301 -0.047864155 0.326428033 0.094537899 0.176562979 0.499438637 0.412007178 0.174272775 0.070993945 0.370799635 0.42296498 0.19037465 0.371512084 0.059972377 0.402423843 0.026477565 0.732382761 0.113641229 0.061812087 0.078424282 0.498499645 0.234740166 0.042734982 0.30724277 0.022357598 0.115154909 0.407955276 0.19075653 0.055647579 0.08912714 0.158002662 0.139163559 0.006651131 0.081653122 0.116252861 0.069961288 0.35865709 0.142751334 0.051327468 0.264288074 0.097318028
0.188396096 0.040881764 0.25307751 0.221815017 0.767810229 0.299913989 0.0823980625045054 0.101973603 0.284099068 0.510653076 0.114527236 0.348605833 0.02501005 0.333059142 0.042629821 0.536250653 0.061233981 0.213162508 0.013138756 -0.076328688 0.177337288 0.068447267 0.324086069 0.04544593 0.010458694 0.070121577 -0.068269765 0.09258527 -0.031768715 0.057289383326217 0.18724357 0.639068247 0.085085967 0.160109949 0.456583075 0.125270865779263 0.16732301 0.427269804 0.17245488 0.125999478 0.399397411 0.155103938 0.089471477 0.03829051 0.044986895 0.069525059 0.039309734 0.184930998 0.223366547 0.06510634 0.253448086 0.213496675 0.071850334 0.115031069 0.512536939 0.348493292 0.105486279 0.197891016 0.044497724 -0.076914319 0.493157825
0.118662422 0.073436802 -0.027942138 -0.082593884 0.18569722 0.130687157 0.048974513 -0.118624073 -0.079712145 0.041513802 0.089375642 0.444835416 0.077693641 0.156192991 -0.048180475 0.047500231 0.147479422 -0.286142062 -0.035168963 -0.02379334 0.133553814 -0.23415249 0.277725073 0.062749667 0.25839933 0.298688906 0.33639254 0.250010846 0.13236303116097 0.576333895 0.384660493 -0.161299783 0.422280578 0.169424898 0.270307234 0.031983554 0.546509696 0.124132177 0.045137405 -0.110998223 0.113199969 0.12092792 -0.124512023 0.120672565 -0.047470627 0.100012754 0.413975791 0.270660319 0.00842150515331664 -0.033123586 0.219910629 0.127852252229593 0.0501919382355574 -0.030390514 0.11060608 -0.04052668 0.137082501 0.215793914 -0.095998563 0.359237711 0.045408566
0.341740385 0.05901071 -0.006532887 0.161200366 0.385906928 0.220894322 0.220468446 0.130794113 0.854254693 0.39493053 0.106367081 0.362037614 0.28003209 0.183731979 0.631910174 0.333189874 0.134530153 0.113984986 0.45205796 0.422055523 0.151865661 0.155305109 0.081745683 0.168379839 0.110563804 0.07742029 0.12232952 0.281298512 0.199453692 0.235957797126691 0.413928114 0.140448807 0.131450082 0.323316072 0.137532591 0.639953086 0.122372779 0.190266622 0.05934953 0.051988101 0.489258945 0.132558871 0.285837693 0.439833109 0.155648032 0.318040064 0.09331991 0.276009452 0.235262628 0.485537714 0.345518721 0.0962203614899128 0.152001208 0.166939154 0.306485271 0.760262524 0.576246465 0.19505789 0.220647648 0.077663331 0.189134139
-0.375762235 -0.643154532 -0.888810731 -0.549204346 -0.729991361 -0.6999909 -0.650111212 -0.840258638 -0.92457729 -0.992032948 -0.650725129 -0.654412529 -0.353823857 -0.659896943 -0.739405486 -0.396793389 -0.395956696 -0.836941706 -0.884169761 -0.61945807 -1.079116737 -0.872397413 -0.885511733 -0.804939994 -0.531866541 -0.689484492 -0.733181685 -0.849249772 -0.861509045 -0.820983381 -0.988386383 -1.00098632 -0.620805938 -0.613413433 -0.971105689 -0.878795338 -0.899389174 -0.980555147 -0.933423861 -0.93231403 -0.568840864 -0.801295536 -0.604680854 -0.879289515 -0.498313295 -0.652083296 -0.908833095 -0.700567517 -0.658358815 -0.961579174 -0.815100892 -0.799238177 -0.820512819 -0.865592495 -0.598340673 -1.011535295 -0.709283105 -0.475734022 -0.79210949 -0.505752589 -1.007152762
0.27309818 0.070480943 0.18077956 0.121877832 0.189880723 0.055221203 0.139038851 0.117153772 0.340806269 0.29033658 -0.136070842 0.207053906 0.008775014 0.099155607 0.187698958 0.172328112 0.359565056 0.071092606 0.215433875 -0.003473216 0.432334061 0.430517896 0.307660271 -0.030056883 0.271946417 0.198472304 0.254905423 0.165626159 0.062498607 0.142216008 0.317286964 0.024990702 0.019538875 0.182952884 0.132108735 0.029186097 -0.049069114 -0.273784565 0.144968571 0.197863773 0.020672315 0.149566753 -0.061061914 -0.048595482 -0.180035046 0.048087258 0.589807316 0.134679108 0.275697413 0.217657532 -0.004155861 0.67621296 -0.166493451 0.20255978 0.19192362 -0.02791454 0.290218208 -0.118121768 0.418012476 0.054109281 0.389365445
-0.067415934 -0.352439866 -0.061754777 -0.08296567 -0.168916416 -0.334592411 -0.33723520560865 -0.23049069 -0.398105424 -0.270348582 -0.262344302 -0.167715691 -0.134462176 -0.10383914 -0.576936117 -0.08326683 -0.154915355 -0.353276269 -0.233539072 -0.240374177 0.095423554 -0.153856987 -0.286506629 -0.230077605 -0.116601678 -0.051090122 -0.090808995 -0.138658694 -0.351965162 -0.20599123 -0.08084283 -0.073664478 -0.079764362 0.022670883 -0.299071644 -0.536017928 -0.342984572 -0.522367476 -0.056311059 -0.453293908 -0.237955767 0.238349716 -0.263013881 -0.574945533 -0.507219488 -0.136056347 -0.392452728 -0.369957372 0.28685283 -0.333370732 -0.183987982 0.021422498 -0.234953655 -0.192287617 0.052130857 -0.03884816 -0.388797645 -0.14913216 -0.174433213 -0.213914969 -0.000750022
0.5420479 0.267880129 0.05357714 0.353333295 0.252137367 0.107818207 0.244239439 0.281674079 0.33962199 0.160746337 0.387468004 0.249983154 0.229138273 0.276575142 0.581230766 0.507557684 0.062134476 0.005420187 0.175959837 0.233659995 0.590398262 0.127459583 -0.003736557 0.126319859 0.264926599 0.038868943 -0.016583786 0.114113077 0.051914242 0.568568655 0.025010023 -0.004136394 0.031049982 0.147692926 0.287913497 0.485802504 0.446368737 0.154959551 0.22869449 0.478444274 0.244161743 0.035979045 0.210084952 0.279575075 0.398010496 0.476592387 -0.065518281 0.273683007 0.133514217 0.138477914 0.054191782 -0.038728357 -0.071670341 0.187057629 0.412184297 -0.077431443 0.324675342 0.255104849 0.226850016 0.226446718 -0.076942947
-0.54657257 -0.365431813 -0.654914924 -0.610965377 -0.331014124 -0.414830953 -0.188121556 -0.481568379 -0.474957144 -0.636976421 -0.514864528 -0.630243215 -0.366498327 -0.48262234 -0.546828592 -0.429312389 -0.102898468 -0.289352247 -0.284926757 -0.041126433 -0.727804164 -0.144306489 -0.557958493 -0.398204425 -0.403049224 -0.551779108 -0.52923136 -0.328499257 -0.386997255 -0.282226526 -0.625744272 -0.535746501 -0.349866378 -0.420314249 -0.274398109 -0.327222844 -0.345437026 -0.309799116 -0.482626723 -0.559739113 0.085874113 -0.33772107 -0.315591577 -0.239533685 -0.532618716 -0.385353357 -0.42445155 -0.437443604 -0.324272416 -0.07241555 -0.075378338 -0.405239794 -0.26518185 -0.331891322 -0.546860479 -0.632731716 -0.545035321 -0.208240142 0.036780489 -0.154606631 -0.582951074
-0.979308578 -0.677083639 -0.591026833 -0.976283654 -0.816115054 -0.99151222 -0.86015883 -1.075124727 -0.943292401 -1.135365485 -0.684347194 -0.789642874 -0.935606376 -0.724551232 -0.647912375 -0.65181509 -0.685641787 -0.510853563 -0.550759677 -0.718607889 -1.233758442 -0.587532423 -0.654839816 -0.637447033 -0.639847992 -0.636672336 -0.52369613 -0.74169005 -0.56968113 -0.910845596 -0.630575513 -0.925749963 -0.850669317 -1.188393864 -0.856389986 -1.051340646 -0.900042199 -0.919982129 -0.728689381 -0.873212853 -0.629013346 -0.7917002 -0.612915027 -0.652321669 -0.658939727 -0.79230733 -0.675492241 -0.686536253 -0.55477535 -0.659945991 -0.671442257 -0.568565587 -0.786923132 -0.673683693 -0.900576197 -1.012482524 -1.029722755 -0.713518058 -0.602180714 -0.821793539 -1.108818728
-0.346740716 -0.524424527 -0.394185469 -0.706456062 -0.474410944 -0.743169908 -0.686786069 -0.384538075 -0.659227027 -0.431465489 -0.34244108 -0.688680839 -0.437445299 -0.594193805 -0.664355373 -0.500949176 -0.360720669 -0.683696386 -0.50500604 -0.612469369 -0.831314949 -0.825983838 -0.613407474 -0.538403884 -0.371202345 -0.350736903 -0.603802306 -0.475628898 -0.852492827 -0.460638686 -0.451083775 -0.743266936 -0.388906225 -0.195856035 -0.665456264 -0.739156638 -0.75261433 -0.70071689 -0.830459924 -0.700127416 -0.073872868 -0.371020295 -0.70692843 -0.589210145 -0.74961847 -0.425692755 -0.374740612 -0.494055629 -0.546920592 -0.603421069 -0.418323422 -0.470125637 -0.444941722 -0.616423539 -0.401353329 -0.150812828 -0.667693328 -0.361007063 -0.449682665 -0.170926698 -0.361351811
-0.626956984 -0.639511171 -0.870921024 -0.691282148 -0.869304131 -0.758205675 -0.731631932 -0.902241915 -0.611345912 -0.884184107 -0.738313116 -0.827827477 -0.602611568 -0.837875547 -0.726995342 -0.792307203 -0.301191505 -0.519835671 -0.540189084 -0.402472543 -0.92726923 -0.533425677 -0.523711978 -0.519650134 -0.506299034 -0.44998553 -0.505866131 -0.409376936 -0.448692528 -0.385346599 -0.616764802 -0.683389697 -0.463605192 -0.648603888 -0.906663311 -0.813383927 -0.92742541 -0.759429243 -0.757772551 -0.753242506 -0.613911717 -0.467950258 -0.707207414 -0.614801964 -0.696978634 -0.482773809 -0.315077857 -0.40427382 -0.418728876 -0.493701164 -0.491256171 -0.434328652 -0.393751278 -0.481819831 -0.817927318 -0.823922727 -0.79929798 -0.757605452 -0.54185255 -0.991747216 -0.879310915
-0.443576663 -0.203760212 -0.179487496 -0.276639388 -0.458646244 -0.761638154 -0.721904372 -0.502964532 -0.322702459 -0.32930087 -0.355087685 -0.480185847 -0.287388065 -0.398675399 -0.55092363 -0.374066837 -0.199878561 -0.512526311 -0.352729659 -0.600059412 -0.748438213 -0.476875481 -0.440669559 -0.717060069 -0.285926896 -0.510182857 -0.318762646 -0.444238291 -0.816391054 -0.363032966 -0.420944951 -0.557798877 -0.526249961 -0.164578042 -0.59682578 -0.522932661 -0.396267435 -1.014743718 -0.589719242 -0.655323231 -0.250766541 -0.362168798 -0.677971882 -0.657629486 -0.762812172 -0.307283746 -0.31359551 -0.444336856 -0.42748928 -0.397706224 -0.499433946 -0.283639852 -0.282525988 -0.590074562 -0.435117268 -0.228731409 -0.283819087 -0.421542964 -0.454399862 -0.215628592 -0.66323097
0.669426201 0.506619273 0.273098046 0.339504032 0.312507188 0.240996959 0.221534588 0.297969237 0.257790027 0.193882656 0.259691735 0.32225438 0.208008457 0.237249349 0.208142229 0.271815599 0.384751224 0.122232678 0.294716345 0.134717413 0.266177582 0.214970153 0.472086636 0.231835585 0.415177744 0.256691751 0.25650381 0.296215347 0.300976474 0.842161556 0.461284697 0.172275819 0.578935212 0.121936546 0.72707468 0.217866459 0.756195999 0.206974019 0.074015691 0.119379177 0.501436335 0.175398296 0.1666831 0.258100727 0.106000122 0.264999371 0.492596233 0.568299876 0.106768095 0.191178656 0.49541566 0.10309274 0.029001004 0.034388979 0.298577169 0.117829683 0.379542703 0.263023057 0.144333797 0.387490539 0.044528538
0.449754844 0.319644298 0.238271485 0.483129289 0.420564763 0.773268395 0.617563334 0.646551828 0.107174201 0.304964609 0.43931683 0.406978084 0.395487594 0.440072043 0.285153272 0.282844134 0.134166189 0.477079085 0.217678319 0.440467055 0.108051403 0.30427643 0.230851349 0.43230735 0.207503787 0.240507361 0.177378807 0.103535245 0.647123175 0.223362284 0.036814394 0.212887023 0.306101946 0.328738617 0.387787955 0.528486272 0.322290047 0.575578313 0.519770305 0.500689818 0.145011231 0.200404631 0.589326372 0.440513451 0.610275966 0.084136808 -0.022961346 0.404503118 0.145256299 0.373589986 0.449930272 0.201130312 0.341796386 0.293937344 0.02391687 0.31614515 0.488469449 0.062823395 0.250701587 0.112457874 0.542037682
-0.298654373 -0.478681671 -0.569569549 -0.325331097 -0.692524923 -0.611975705 -0.450989189212847 -0.694625958 -0.229238987 -0.525921089 -0.58339499 -0.247971252 -0.344877416 -0.235283338 -0.502475501 -0.485346885 -0.409070837 -0.327227885155074 -0.150538383 -0.142791401 -0.32911879 -0.494655647 -0.294788018 -0.421261723 -0.376581338 -0.328539289 -0.190864452 -0.188769948 -0.401698464 -0.249744686891846 -0.246957703 -0.435962184 -0.406912657 -0.211759827 -0.643784158 -0.500171638 -0.565324671 -0.666760257 -0.39980207 -0.516128533 -0.105185927 -0.116583811 -0.351069336 -0.310520232 -0.439775874 -0.126200773 -0.208842667325218 -0.437262648 0.079107327 -0.410654125 -0.340227728 -0.213714729170738 -0.0614417329094305 -0.393269123 -0.289886513 0.134127532 -0.516954942 -0.552628309 -0.302520403 -0.483493385 -0.568104305
-0.415822658 -0.232057859 -0.376156981 -0.564148343 -0.453114017 -0.589467822 -0.177838957 -0.586941683 -0.257603367 -0.483715731 -0.281838159 -0.175595038 -0.440742371 -0.232795931 -0.106821331 -0.140335795 -0.063765808 -0.017604814 -0.006614527 -0.165806761 -0.496129337 -0.181052673 -0.244216078 -0.336891424 -0.280925127 -0.225759926 0.012025549 -0.205695064 -0.093668823 -0.348952767 -0.060778109 -0.195921982 -0.238857608 -0.523539482 -0.341736221 -0.583547635 -0.385787198 -0.396473965 -0.150282023 -0.463750118 -0.391412061 0.12103247 0.007646442 -0.006947402 -0.397868366 -0.356850649 -0.136882299 -0.256699476 -0.219028337 -0.069051386 -0.08663104 -0.050047064 -0.228292452 -0.230648522 -0.567607869 -0.417050212 -0.577389127 -0.102169328 -0.161231963 -0.162762671 -0.345139083
0.602494359 0.066403123 0.035645968 0.074606622 0.383520968 0.331089261 0.278534537 0.375126218 0.222567619 0.305549393 -0.013035768 0.541413242 0.441698914 0.105570848 0.100629966 0.459128678 0.053055198 0.045276937 0.23737307 -0.003978568 -0.024508678 -0.040752643 -0.015254617 0.178631131 0.31989859 0.224687887 0.029164126 0.387992806 0.025768691 0.231153488 0.049329829 -0.057695932 0.07275062 0.004969537 0.242029437 0.154135813 0.282985782 0.03983084 0.057690923 0.052684489 0.804665583 0.139050659 0.138448004 0.105457032 0.25741818 0.521707306 0.033831584 0.278509721 0.122155447 0.255924771 0.037740088 -0.012256387 0.17021982 0.034829282 0.316424063 0.090077662 0.192735605 0.354598915 0.205974279 0.114456344 0.343218995
0.413098873 0.257654852 1.061673111 0.465715078 0.435102728 0.497634107 0.282530232 0.738187552 0.240130909 0.366693086 0.390999906 0.182784878 0.243750591 0.450602967 0.269712522 0.208455385 0.330542238 0.196829737 0.177953527 0.251914083 0.785704708 0.327703109 0.26284598 0.327324256 0.153027302 0.152714814 0.186494508 0.282629735 0.286932102 0.17341905 0.41139254 0.444203866 0.320230263 0.28017918 0.497073786 0.251041453 0.337274019 0.539196579 0.607104809 0.361414899 0.305095729 0.381828964 0.33252905 0.264239746 0.534832337 0.256138055 0.162230566 0.140770158 0.084640293 0.138156782 0.194498969 0.055373728 0.056313296 0.239385675 0.286006739 0.614176308 0.311875721 0.216437052 0.267361547 0.329119846 0.408942391
0.549544302 0.441033879 0.373739888 0.051248483 0.111915144 -0.044223325 0.192144608 -0.014660367 0.607808155 0.475408947 0.195595457 0.102485354 0.065140275 -0.046377006 0.392485409 0.318871604 0.362916086 0.13049236 0.470648447 0.026594698 0.156837195 0.103557339 0.064472984 0.128802174 0.292014819 0.126503658 0.449593865 0.3315001 -0.102156573 0.289592785 0.435817377 0.142721583 0.204678392 0.287413187 0.237325924 0.411891112 0.388062856 -0.035926978 0.124234859 0.215407048 0.349861263 0.160077521 -0.058798636 0.192272099 0.0834989686807169 0.321400545 0.383152979 0.233788387 0.488869284 0.633126021 0.238421248 0.068519089 0.340245071 -0.002270134 0.470893523 0.290786205 0.122754909 0.265048247 0.078949566 0.17664123 0.434744522
-0.768108858 -0.315771327 -0.779299018 -0.711651301 -0.821463607 -0.837003357 -0.69372546 -0.972298901 -0.481218775 -0.795927058 -0.579180105 -0.893051532 -0.595751631 -0.84164171 -0.571614871 -0.555336695 -0.794434215 -0.898014294 -0.683523488 -0.572867552 -0.924058165 -0.741654139 -0.713536177 -0.888977512 -0.680950218 -0.695594695 -0.698960126 -0.811125897 -0.688707367 -0.716994968 -0.679603455 -0.930717967 -0.591718847 -0.740991479 -0.812851055 -0.86321154 -0.778578435 -0.826202621 -0.86022825 -0.827359405 -0.409873587 -0.857073898 -0.643028432 -0.362194942 0.070469695 -0.548219084 -0.806388239 -0.675804374 -0.63948763 -0.393837111 -0.783335195 -0.633168091455759 -0.59348066 -0.711797466 -0.612142056 -0.669496188 -0.894565451 -0.574329197 -0.794402961 -0.684659498 -0.960951487
0.510525855 0.221096286 0.004618548 0.118619475 0.218017958 0.01751174 -0.054457646 0.170853043 0.18139709 -0.009153429 0.133319691 0.565406562 0.130992446 0.392127378 -0.001756373 0.262792439 0.126325281 -0.017555352 0.137768505 0.106071881 -0.102303454 -0.050514773 0.300238073 0.073188952 0.076814548 0.412471184 0.455726159 0.160141877 0.078326817 0.418700662 0.429748857 0.210192567 0.302251373 0.023809402 0.411779126 0.143631374 0.755887133 0.023995523 0.043857811 0.106576197 0.352299975 0.150652982 0.039632695 0.177971455 -0.027753017 0.054473185 0.405449228 0.251563896 -0.047951738 -0.042559316 0.143184752 0.230622976 0.007215842 0.032219878 0.048002137 0.053575701 0.349619705 0.093891802 0.004017861 0.188310978 0.000447633
-0.286203698 0.049159737 -0.067870896 -0.190012094 -0.144821789 -0.153550001 -0.035449069 -0.294929328 0.24631575 -0.128945845 -0.175132048 -0.190323364 -0.149168616 -0.179726192 0.114875482 0.151995593 -0.352825441 -0.19824415 -0.058457267 -0.224710745 -0.268932838 -0.198051471 -0.252067856 -0.261723699 -0.004812019 -0.275517006 -0.290220843 -0.169993033 -0.365966479 -0.154018503217931 -0.267486171 -0.38418528 -0.323515876 -0.311564354 -0.154295788 -0.146321621 -0.144456437 -0.193793648 -0.136780419 -0.272197916 0.5176635 -0.307532529 0.057103126 0.055645414 0.329792804 0.131301262 -0.25739275 -0.1801143 -0.149572938 0.262846149 -0.327916823 -0.185615246450487 -0.026845177 -0.180587856 -0.023941158 -0.194060083 -0.252780928 -0.139399804 -0.21608944 -0.130540246 -0.247274144
-0.056424712 -0.143663399 -0.017239113 0.316456403 0.032512681 -0.00959506 0.038273736 -0.062588723 -0.045842054 0.144084185 -0.279418021 0.101456698 0.136841105 -0.053871353 -0.051075627 0.072264939 -0.232061879 0.113430704 -0.059886538 0.025378766 -0.274966769 -0.269828169 -0.26889016 -0.06060507 -0.113328512 -0.088311928 -0.190683276 -0.089615405 -0.082227664 -0.133507802 -0.290233489 -0.294743123 -0.254524517 0.295589075 0.053469904 0.024400225 0.210049893 -0.114244522 0.180986595 0.009624974 0.08504138 0.078517879 0.023877741 0.013525481 0.663656372 -0.021735326 -0.183438594 0.075519573 0.02475942 0.084157704 0.107087886 -0.153954481 0.14016012 -0.001790669 -0.268269491 0.087671947 -0.004118254 -0.346275093 -0.117426497 0.030170998 0.266167713
-0.433037818 -0.160565605 -0.148571257 -0.158745244 -0.309462573 -0.580680164 -0.367661538 -0.432486166 -0.015826442 0.015444799 -0.559771524 -0.03707825 -0.071538424 -0.182899357 -0.227902389 -0.212449075 -0.17068039 -0.38727279 -0.026068364 -0.264849352 0.05217456 -0.069688053 -0.22469564 -0.30591798 -0.063544124 -0.148662925 -0.144452811 -0.050379936 -0.46072264 -0.148921358 0.023837249 -0.173599312 -0.325260053 -0.014278928 -0.450895263 -0.294273435 -0.26041886 -0.610751264 -0.218087476 -0.37251916 -0.025291963 0.14771518 -0.394191083 -0.334140298 -0.379914868 -0.102371465 -0.215717881 -0.340806063 0.120149487 -0.123840327 -0.301635421 -0.085793069 -0.238385882 -0.189726649 -0.568152541 0.107603849 -0.32891319 -0.340352473 -0.099540852 -0.346671738 -0.222264784
-0.090122396 -0.049281611 0.107189716 -0.216981653 -0.004787256 0.218434957 0.440552338 0.237603834 0.033996161 0.005153796 0.179857851 0.177753311 0.246228572 0.201997051 -0.147644855 0.133627884 -0.155158376 0.295614167 0.136324658 -0.075873433 -0.063550081 0.404902186 0.436374747 0.424769749 0.345907164 0.265755742 0.242919832 0.333947912 0.541540362 0.302328682 0.019524519 0.333889415 0.220139981 0.114192774 0.183382311 0.143474549 0.19578703 0.268560059 0.327029234 -0.09052224 -0.197410226 0.086928158 0.396120985 -0.061596364 0.233673586 0.159741677 0.127813855 0.207540841 0.214716604 0.269205024 0.279754211 0.191767663 0.263096578 -0.180381686 0.208284985 -0.021837336 0.192063639 0.068477432 -0.140217625 0.204784462 0.148541441
0.064295159 0.106410374 0.236844659 -0.022081202 0.10232281 0.365740186 0.293514548 0.494194841 0.277292705 -0.102209268 0.155548728 -0.218699206 -0.147910327 -0.07394359 0.074571872 -0.115822171 0.093533238 0.107207407 -0.119794639 0.199223093 0.065595264 0.312940956 -0.029659001 0.167430195 0.034779161 -0.075817259 0.020489086 -0.052202674 0.258261098 -0.01221698 -0.054675976 -0.01109866 0.136290207 -0.285653676 0.142174284 0.547644773 -0.014891395 0.267267737 0.031789566 0.482018084 -0.006835181 -0.016988288 0.390159313 0.159428151 0.10562472 -0.062667354 0.056888398 0.049773338 -0.104603185 0.210589399 0.223302003 -0.084116614 -0.051851149 0.090807209 0.060063302 -0.272731752 -0.048529479 0.164417015 0.102671197 -0.045253336 0.269034247
-0.280631148 -0.337528547 -0.095123516 -0.194718847 -0.442055247 -0.526557141655293 -0.36530366 -0.543686593 0.292278425 -0.328920331 -0.237253799 -0.263752281 -0.032353885 -0.180457332 0.283596506 -0.160670788 -0.176121261 -0.389073231 0.046638646 -0.155633181 -0.264342191 -0.330756142 -0.283080268 -0.565500008 -0.263150572 -0.131061904 -0.265786429 -0.021890818 -0.417052141 -0.091451008 -0.148460185 -0.170903418 -0.342303499 0.09061101 -0.36909484 0.119512052 -0.272062901 -0.598666283 -0.279324091 -0.362067048 -0.133213658 -0.305531911 -0.278577861 -0.243164488 -0.321063154 -0.211191548641445 -0.06261956 -0.304627481 -0.156793474 -0.05172708 -0.324634901 -0.330679745 -0.388968168 -0.260701552 -0.079821003 -0.042213681 -0.138255404 -0.25263764 -0.258155478 -0.33618712 -0.353716171
0.705761587 0.349892368 0.602715883 0.667391615 0.221750702 0.560439143 0.423085308 0.399212778 0.190452967 0.100116189 0.549371949 0.052747167 -0.02466995 0.400982787 0.340362407 0.310036464 0.164991369 0.28624705 0.135013612 0.497264812 0.219907647 0.250401431 0.102379692 0.337065761 0.064468473 0.056137846 0.131960279 -0.007045692 0.377581761 0.101594357 0.035211371 0.150432438 0.263219178 0.685171592 0.367981979 0.414941463 0.248031877 0.474367508 0.211214923 0.371342675 0.055434034 0.087177493 0.339139772 0.284186669 0.193941113 0.136709252 0.096121749 0.189448037 0.031686893 0.201834245 0.275763005 0.058606464 0.253458761 0.244793137 0.290312986 0.082185926 0.190038834 0.281422794 0.297289713 0.041834558 0.379002686
-0.907243708 -0.570211032 -0.71425069 -0.874957225 -0.540464917 -0.73688051 -0.794906351 -0.891145263 -0.494086463 -0.588386376 -0.56224334 -0.8474246 -0.758509002 -0.654017572 -0.266138789 -0.747033346 -0.66732229 -0.259235207 -0.418529959 -0.49736099 -0.863270172 -0.639652555 -0.469890817 -0.249901022 -0.35847892 -0.33660735 -0.626198135 -0.463315621 -0.552068294 -0.475902560545065 -0.561611703 -0.944186934 -0.746650842 -0.591181499 -0.787587915 -0.561871903 -0.552509138 -0.481529358 -0.539678802 -0.728432137 -0.442186817 -0.578168928 -0.391905887 -0.485051549 -0.387926638 -0.688020245 -0.429597197 -0.360068693 -0.355181644 -0.495637801 -0.655288277 -0.443146116172431 -0.370403377 -0.249326816 -0.684240949 -0.694480806 -0.706952536 -0.676656552 -0.523522009 -0.698977955 -0.801599919
-0.018445938 -0.299042211 -0.288188569 -0.297144233 -0.268464963 -0.491809855 -0.540698725 -0.739619942 -0.365654229 -0.028899443 -0.258044128 -0.179302383 -0.185283237 -0.342583181 -0.347669513 -0.172087338 -0.305664987 -0.298210894 -0.331034743 -0.496416457 -0.299272323 -0.439364388 -0.402807628 -0.637063426 -0.197031157 -0.235524129 -0.166637495 -0.216967958 -0.637311754 -0.311012025 -0.1764347 -0.412705441 -0.595701672 -0.082360302 -0.49465819 -0.565095229 -0.410347579 -0.682286566 -0.372726727 -0.421198092 -0.110047024 -0.18377379 -0.450627155 -0.615903431 -0.503285501 -0.193079436 -0.401466747 -0.39477661 -0.219698339 -0.497957619 -0.624735553 -0.485344248 -0.193693087 -0.245160593 -0.006372125 -0.081804045 -0.387763368 -0.021257738 -0.311723561 -0.253775224 -0.439144253
0.303238436 0.065834139 0.225498378185297 0.236298796 0.425601369 0.088923609 0.175810849 0.46766333 0.06666058 0.014604313 0.030003621 0.388517504 0.199705634 0.010748094 -0.021777498 0.102275994 0.413009948 0.207052788 0.351083494 0.000821775 0.590125294521474 0.036535684 0.328576939 -0.031141125 0.278043287 -0.023289141 0.027886994 0.074672442 0.175896651 0.557847953 -0.009170135 -0.011251406 0.144539922 0.074904137 0.162871159 0.033184771 0.216475922 0.022668103 0.006567924 0.412311075 0.075440732 0.21836468 0.159724889 -0.052316181 -0.092990662 0.303044274 -0.018587729 0.083766206 -0.114169867 0.140234781 0.282671708 -0.086075333 -0.068698521 -0.078836256 0.060673106 -0.113426169 -0.078359998 0.022419689 -0.004850368 0.441396198 -0.059754138
